,P_Downtrend,P_Sideways,P_Uptrend
2024-02-03,0.18957432316612569,0.6297050881413512,0.18072058869252308
2024-02-04,0.24904905665544977,0.6208605382956812,0.13009040504886898
2024-02-05,0.20858809133258902,0.6501756683627686,0.14123624030464224
2024-02-06,0.15263364952109093,0.6513800508010272,0.19598629967788173
2024-02-07,0.05162940884580695,0.49025197419470434,0.4581186169594887
2024-02-08,0.024232424854029995,0.3743933999464342,0.6013741751995358
2024-02-09,0.013077324168044413,0.2581888347080282,0.7287338411239274
2024-02-10,0.01204039995774841,0.2178188107851186,0.7701407892571329
2024-02-11,0.0034417491413395443,0.09386647275091815,0.9026917781077424
2024-02-12,0.0013839759146125838,0.05125622384024582,0.9473598002451415
2024-02-13,0.0016082589587445573,0.049915261067223625,0.948476479974032
2024-02-14,0.0002640744228142008,0.00464000290763004,0.9950959226695557
2024-02-15,0.00020413898318975284,0.0037208995512738974,0.9960749614655362
2024-02-16,0.00014540009880629947,0.0026750610504707854,0.9971795388507229
2024-02-17,0.00014520382854393675,0.002607387890807036,0.997247408280649
2024-02-18,9.13853411012479e-05,0.0019335024350661523,0.9979751122238326
2024-02-19,4.9382661201387244e-05,0.0013581134869276692,0.9985925038518708
2024-02-21,2.8340683914581136e-05,0.0009774080828882194,0.9989942512331973
2024-02-22,6.126495302671931e-05,0.0015371822133155746,0.9984015528336578
2024-02-23,0.00014121512108483447,0.0025439678114152365,0.9973148170674999
2024-02-24,5.760659714773624e-05,0.0014938132145802072,0.9984485801882721
2024-02-25,3.20173543707812e-05,0.0010943338863436797,0.9988736487592856
2024-02-26,8.405179941287729e-06,0.00047419621473534346,0.9995173986053234
2024-02-27,3.361151025256363e-06,0.0002626089839097355,0.999734029865065
2024-02-28,3.182774725725595e-06,0.00023371137835080915,0.9997631058469234
2024-02-29,1.5877336876537378e-05,0.0005190557136300226,0.9994650669494936
2024-03-01,1.809065501088625e-05,0.00047812806188220495,0.9995037812831069
2024-03-02,1.748973539358652e-05,0.00042250107466298677,0.9995600091899434
2024-03-03,8.10299333098375e-06,0.00023384393077826042,0.9997580530758907
2024-03-04,2.050173711367414e-06,9.751371404514277e-05,0.9999004361122434
2024-03-05,1.2106274065644447e-05,0.0003046452512842335,0.9996832484746502
2024-03-06,5.214575469248535e-06,0.00018035812521793594,0.9998144272993128
2024-03-07,2.8145976396820175e-06,0.00012829998370542423,0.9998688854186548
2024-03-08,1.0513814421819707e-06,7.325379136018218e-05,0.9999256948271976
2024-03-09,3.5044095342382974e-07,4.047538569545839e-05,0.999959174173351
2024-03-10,2.397985019293984e-07,3.141738967573889e-05,0.9999683428118223
2024-03-11,7.635306898501212e-08,1.539463607899526e-05,0.999984529010852
2024-03-12,7.420695053056921e-08,1.43144856555044e-05,0.9999856113073939
2024-03-13,2.1899188454569095e-08,6.87585531370993e-06,0.9999931022454979
2024-03-14,2.288924601258157e-08,7.999307122367076e-06,0.9999919778036316
2024-03-15,6.652912654501622e-08,1.521283502828043e-05,0.9999847206358452
2024-03-16,2.0396591147913733e-07,3.443864762061379e-05,0.999965357386468
2024-03-17,1.9198583148319763e-07,3.4089913315079156e-05,0.9999657181008533
2024-03-18,3.117840820546241e-07,5.3028571914877715e-05,0.9999466596440031
2024-03-19,8.009323639387817e-06,0.0004344052727602832,0.9995575854036004
2024-03-20,2.2772328940311082e-06,0.00020695767767738406,0.9997907650894285
2024-03-21,1.089651156980128e-05,0.0006172259863365952,0.9993718775020937
2024-03-22,2.6968305700076723e-05,0.0010851685586628357,0.998887863135637
2024-03-23,5.3642247245533616e-05,0.00169752941494183,0.9982488283378126
2024-03-24,7.381383720728328e-05,0.00221112998013165,0.9977150561826611
2024-03-25,2.304188023452545e-05,0.0012100016959866523,0.9987669564237789
2024-03-26,4.590196608684744e-05,0.0020194022117094703,0.9979346958222036
2024-03-27,9.312542373130546e-05,0.003595170569344211,0.9963117040069245
2024-03-28,9.867466168035856e-05,0.004029963305359999,0.9958713620329597
2024-03-29,0.0002463295043421103,0.0067935262447973675,0.9929601442508604
2024-04-02,0.00149572104962846,0.021552105947970097,0.9769521730024014
2024-04-03,0.0028450436663592063,0.029235095288271402,0.9679198610453693
2024-04-04,0.0017968531622556939,0.0768005108105311,0.9214026360272132
2024-04-05,0.0036416426939395122,0.11937885914466387,0.8769794981613966
2024-04-06,0.0022808089606766234,0.10120192347623552,0.8965172675630879
2024-04-07,0.002043010923882672,0.10573941764259333,0.892217571433524
2024-04-08,0.0009205919204436249,0.0649747858272306,0.9341046222523258
2024-04-09,0.004393324105628217,0.1623942555869621,0.8332124203074097
2024-04-10,0.002984425505892478,0.13549148898153532,0.8615240855125722
2024-04-11,0.0015225533508247994,0.09743399566901256,0.9010434509801626
2024-04-12,0.013248245918122471,0.3040084452560933,0.6827433088257844
2024-04-13,0.039507948091105825,0.45559720372053036,0.5048948481883638
2024-04-14,0.022331024027376363,0.32843739933615995,0.6492315766364638
2024-04-15,0.042541296938816746,0.44322728026715374,0.5142314227940296
2024-04-16,0.0612962601777003,0.49458708903029763,0.44411665079200213
2024-04-17,0.15984050998978958,0.6263726638322569,0.21378682617795358
2024-04-18,0.14785877103346007,0.5883169708054197,0.2638242581611204
2024-04-19,0.19470249743989293,0.5856324380927223,0.2196650644673847
2024-04-20,0.243819205812397,0.5803902716208296,0.17579052256677352
2024-04-21,0.3129789863799289,0.560583643341126,0.12643737027894517
2024-04-22,0.20494657697507482,0.561309226590967,0.23374419643395808
2024-04-23,0.2557592456444319,0.5711264096286042,0.17311434472696388
2024-04-24,0.3850203195211385,0.5413386402314575,0.07364104024740405
2024-04-25,0.4339933184723305,0.4997965169994165,0.06621016452825297
2024-04-26,0.5547145871068716,0.410841541636383,0.03444387125674543
2024-04-27,0.5935495958461339,0.37615602751063715,0.030294376643228958
2024-04-28,0.6055880187294388,0.3690774036318711,0.02533457763869023
2024-04-29,0.6009726865276739,0.36638205342321717,0.03264526004910894
2024-04-30,0.8987217741779837,0.08921886974379634,0.012059356078219943
2024-05-01,0.9427291699849346,0.05272764751165195,0.004543182503413514
2024-05-02,0.9335956297563577,0.05803466020861899,0.008369710035023433
2024-05-03,0.8018909093056725,0.12411708813127452,0.07399200256305288
2024-05-04,0.7461056893467056,0.14987499739084895,0.10401931326244532
2024-05-05,0.7343093070964826,0.1589645763846214,0.10672611651889598
2024-05-06,0.7947141747340207,0.14612559967146269,0.05916022559451648
2024-05-07,0.6311085746605525,0.33956514057409465,0.02932628476535283
2024-05-08,0.6785399725279304,0.304175675955359,0.01728435151671072
2024-05-09,0.5466443214696549,0.40897766360407534,0.04437801492626968
2024-05-10,0.6774111565380426,0.3077214005361344,0.014867442925822934
2024-05-11,0.6486372457855029,0.333417902560306,0.017944851654191095
2024-05-12,0.6664881022654351,0.3184039773631856,0.015107920371379353
2024-05-13,0.5097722819307821,0.45213689088857856,0.03809082718063943
2024-05-14,0.49847579683225907,0.4680718894373114,0.0334523137304296
2024-05-15,0.2090794728426541,0.5895124432212676,0.20140808393607823
2024-05-16,0.26289124319228213,0.5922386564217829,0.144870100385935
