Date,trend_prob_Downtrend,trend_prob_Sideways,trend_prob_Uptrend
2024-04-04,0.010243143140176573,0.07765368317023688,0.9121031736895865
2024-04-05,0.011175828188540581,0.07812858221533381,0.9106955895961257
2024-04-06,0.011172890449781349,0.08616856342427744,0.9026585461259412
2024-04-07,0.01137767873097953,0.09526431371790076,0.8933580075511197
2024-04-08,0.005486083984831557,0.05208827828210421,0.9424256377330642
2024-04-09,0.004368379079829738,0.0583153297724989,0.9373162911476713
2024-04-10,0.015180671941812817,0.10956978600119573,0.8752495420569913
2024-04-11,0.019406167341449038,0.13097137382852245,0.8496224588300285
2024-04-12,0.11532373286678425,0.4019991003887018,0.482677166744514
2024-04-13,0.42928224527190595,0.43824193143027784,0.13247582329781615
2024-04-14,0.5915012205321706,0.3651985478956952,0.043300231572134175
2024-04-15,0.5081576986208548,0.40571421565182436,0.08612808572732081
2024-04-16,0.6593221887789888,0.2994670184796654,0.0412107927413457
2024-04-17,0.7314422218877905,0.2416782076909263,0.026879570421283083
2024-04-18,0.8487788905018955,0.13856380994289283,0.012657299555211544
2024-04-19,0.8276162739317288,0.1517891301605436,0.020594595907727567
2024-04-20,0.8753792785095129,0.1102694533543672,0.014351268136119975
2024-04-21,0.8782508371601014,0.10673266792424495,0.015016494915653713
2024-04-22,0.859971088197328,0.12565728945363672,0.014371622349035152
2024-04-23,0.8418152438041198,0.1395436868612978,0.018641069334582337
2024-04-24,0.8619519613741513,0.12704206441500537,0.011005974210843188
2024-04-25,0.894619538554051,0.09833823300314516,0.007042228442803843
2024-04-26,0.8919473099408898,0.09822641519772334,0.00982627486138687
2024-04-27,0.9098329396777004,0.08290688959303008,0.007260170729269615
2024-04-28,0.8924797379074687,0.09440764711127023,0.01311261498126097
2024-04-29,0.9274140234296481,0.06577960608287228,0.006806370487479669
2024-04-30,0.9281481110985051,0.0642856912452778,0.007566197656217076
2024-05-01,0.9408986787949898,0.0534259845988467,0.00567533660616335
2024-05-02,0.9585774651164989,0.03624712064218635,0.0051754142413146095
2024-05-03,0.9067105228874246,0.06600534072481838,0.027284136387756976
2024-05-04,0.8258147510608153,0.12525165172340608,0.04893359721577885
2024-05-05,0.8350800891766326,0.1243609650733035,0.04055894575006393
2024-05-06,0.734416134140856,0.18431345332503019,0.08127041253411375
2024-05-07,0.747195957786975,0.19072774281209567,0.06207629940092933
2024-05-08,0.8079103414748809,0.16707794375779297,0.0250117147673261
2024-05-09,0.8473050182800869,0.13678364628409342,0.015911335435819848
2024-05-10,0.8215401790925967,0.15391416230841132,0.024545658598992052
2024-05-11,0.8448969846752687,0.13714695892299056,0.017956056401740757
2024-05-12,0.8500217098363922,0.1336541852474808,0.016324104916127
2024-05-13,0.767218328664375,0.2046685473237338,0.028113124011891272
2024-05-14,0.7019215419318868,0.24729084481132363,0.05078761325678947
2024-05-15,0.5802914110555497,0.3456098453600007,0.07409874358444964
2024-05-16,0.4881352230128347,0.37263899733706995,0.13922577965009522
2024-05-18,0.46469039758163827,0.3646428564336403,0.1706667459847213
2024-05-19,0.4546924747872017,0.37008907846022665,0.1752184467525715
2024-05-20,0.29127676201740427,0.45694956611022913,0.25177367187236654
2024-05-21,0.1899483441286461,0.4066726066282646,0.40337904924308926
2024-05-22,0.16805198067209404,0.37639720030556895,0.45555081902233713
