date,P_Sell,P_Hold,P_Buy,pred_label,true_label,fold
2022-03-16,0.590303066952785,0.24585456892782453,0.16384236411939054,Sell,Buy,1
2022-03-17,0.5361949215145447,0.4532730720767393,0.010532006408716073,Sell,Buy,1
2022-03-18,0.1310966404562291,0.8687876026123551,0.0001157569314158213,Hold,Buy,1
2022-03-19,0.9697546651495009,0.030114722368287578,0.00013061248221152898,Sell,Buy,1
2022-03-20,0.8855046365078723,0.1143935463046468,0.00010181718748102264,Sell,Buy,1
2022-03-21,0.07832118744634847,0.9215480298335709,0.0001307827200806614,Hold,Buy,1
2022-03-22,0.5474614254547626,0.4497254176154972,0.002813156929740177,Sell,Buy,1
2022-03-23,0.2088211033841168,0.7890855716480766,0.0020933249678066145,Hold,Buy,1
2022-03-24,0.5007531987097799,0.45461746899182953,0.044629332298390625,Sell,Buy,1
2022-03-25,0.5789507104180941,0.40528884814030236,0.015760441441603552,Sell,Buy,1
2022-03-26,0.9999784823414486,1.7368647417620837e-05,4.149011133955548e-06,Sell,Buy,1
2022-03-27,0.9271965009082499,0.07000540564731432,0.0027980934444358035,Sell,Buy,1
2022-03-28,0.2722903524879315,0.0001100878175230696,0.7275995596945454,Buy,Buy,1
2022-03-29,0.5716165855816518,0.005304540516132329,0.4230788739022159,Sell,Buy,1
2022-03-30,0.9651277491472785,0.03328863160536612,0.0015836192473553522,Sell,Buy,1
2022-03-31,0.05300267260632305,0.00984451415557215,0.9371528132381047,Buy,Buy,1
2022-04-01,0.016061638600527617,0.004526773050704023,0.9794115883487684,Buy,Sell,1
2022-04-02,0.1057495093777236,5.1749015470657004e-05,0.8941987416068058,Buy,Sell,1
2022-04-03,0.9866357041742843,0.012231403631881212,0.0011328921938344395,Sell,Sell,1
2022-04-04,0.1539480725681468,0.5275771109019646,0.31847481652988874,Hold,Sell,1
2022-04-05,0.6455034500614343,0.02495201323442807,0.32954453670413775,Sell,Sell,1
2022-04-06,0.009659086262402253,6.163738155420412e-06,0.9903347499994423,Buy,Sell,1
2022-04-07,0.8531637598672278,0.024054474858608,0.12278176527416425,Sell,Sell,1
2022-04-08,0.6399721709897449,0.007304357058730625,0.3527234719515245,Sell,Sell,1
2022-04-09,0.8933754134988472,0.01019465257760175,0.09642993392355119,Sell,Sell,1
2022-04-10,0.923793353092493,0.018523823211108195,0.057682823696398655,Sell,Sell,1
2022-04-11,0.9482955276791736,0.00479575503377292,0.04690871728705347,Sell,Buy,1
2022-04-12,0.8840717061260507,0.006674323418351727,0.10925397045559755,Sell,Hold,1
2022-04-13,0.9796234742279185,0.0005647165882454408,0.019811809183835977,Sell,Sell,1
2022-04-14,0.5617248231953191,2.724260094924569e-05,0.4382479342037317,Sell,Buy,1
