Date,regime_state,regime_label,P_Bull,P_Neutral,P_Bear
2019-11-27,1,Neutral,0.40898865187891026,0.5910032694470875,8.078673485265337e-06
2019-11-28,0,Bull,0.5829512656037295,0.41704016236581365,8.572030441214848e-06
2019-11-29,1,Neutral,0.40658745081041375,0.5934061909570781,6.358232277927474e-06
2019-11-30,1,Neutral,0.40658745081041375,0.5934061909570781,6.358232277927474e-06
2019-12-01,1,Neutral,0.40658745081041375,0.5934061909570781,6.358232277927474e-06
2019-12-02,0,Bull,0.5855283784508771,0.41446384321795876,7.778332054458888e-06
2019-12-03,1,Neutral,0.40364632855489013,0.5963383198414209,1.5351603042261857e-05
2019-12-04,0,Bull,0.5883677855269926,0.41162049557235314,1.1718900504087888e-05
2019-12-05,1,Neutral,0.40089804194371137,0.5990918543917199,1.0103665165150864e-05
2019-12-06,0,Bull,0.591317614507699,0.4086765787605315,5.806731813211999e-06
2019-12-07,0,Bull,0.591317614507699,0.4086765787605315,5.806731813211999e-06
2019-12-08,0,Bull,0.591317614507699,0.4086765787605315,5.806731813211999e-06
2019-12-09,1,Neutral,0.39795931616856417,0.6020315797613146,9.10407014911423e-06
2019-12-10,0,Bull,0.5944384470478189,0.4055506065674227,1.094638518032328e-05
2019-12-11,1,Neutral,0.3948543358320779,0.6051378462666934,7.817902060778516e-06
2019-12-12,0,Bull,0.597608378130592,0.40238298817621737,8.63369236274689e-06
2019-12-13,1,Neutral,0.3916383429913191,0.6083555039826777,6.153025778612228e-06
2019-12-14,1,Neutral,0.3916383429913191,0.6083555039826777,6.153025778612228e-06
2019-12-15,1,Neutral,0.3916383429913191,0.6083555039826777,6.153025778612228e-06
2019-12-16,0,Bull,0.6008341195983038,0.39915696996572186,8.910436617063868e-06
2019-12-17,1,Neutral,0.38826434345625105,0.6117256574968414,9.99904601195145e-06
2019-12-18,0,Bull,0.6044004599155799,0.3955917924807919,7.747603103263748e-06
2019-12-19,1,Neutral,0.38453210826556206,0.6154610953899713,6.796344945813087e-06
2019-12-20,0,Bull,0.6082752387321131,0.39171687639606473,7.8848724790699e-06
2019-12-21,0,Bull,0.6082752387321131,0.39171687639606473,7.8848724790699e-06
2019-12-22,0,Bull,0.6082752387321131,0.39171687639606473,7.8848724790699e-06
2019-12-23,1,Neutral,0.38051935461826725,0.6194742167693349,6.428612874224162e-06
2019-12-24,0,Bull,0.6124366792602409,0.38755740733405786,5.913405541103621e-06
2019-12-25,1,Neutral,0.37617644485115825,0.6238172241361917,6.3310120852808945e-06
2019-12-26,0,Bull,0.6169670764288085,0.3830269011273872,6.022443744877579e-06
2019-12-27,1,Neutral,0.3714604807741168,0.6285337496402146,5.76958599164477e-06
2019-12-28,1,Neutral,0.3714604807741168,0.6285337496402146,5.76958599164477e-06
2019-12-29,1,Neutral,0.3714604807741168,0.6285337496402146,5.76958599164477e-06
2019-12-30,0,Bull,0.6218636465895085,0.37813042618358256,5.927226064083586e-06
2019-12-31,1,Neutral,0.36623537636681586,0.6337588284159789,5.795217973935894e-06
2020-01-01,0,Bull,0.6273637942451031,0.3726309533115078,5.2524438372832965e-06
2020-01-02,1,Neutral,0.3605295732378635,0.6394642332127807,6.193549744301552e-06
2020-01-03,0,Bull,0.633301520835615,0.366692913850692,5.565313961585489e-06
2020-01-04,0,Bull,0.633301520835615,0.366692913850692,5.565313961585489e-06
2020-01-05,0,Bull,0.633301520835615,0.366692913850692,5.565313961585489e-06
2020-01-06,1,Neutral,0.3543000431044728,0.6456937840853656,6.172810433583368e-06
2020-01-07,0,Bull,0.6398331965906564,0.3601616318189162,5.171591082275507e-06
2020-01-08,1,Neutral,0.34747579145038493,0.6525181955740468,6.012975901033982e-06
2020-01-09,0,Bull,0.6469250470635968,0.3530695337188067,5.419218311867039e-06
2020-01-10,1,Neutral,0.3401289947564888,0.6598643983299818,6.606913727664345e-06
2020-01-11,1,Neutral,0.3401289947564888,0.6598643983299818,6.606913727664345e-06
2020-01-12,1,Neutral,0.3401289947564888,0.6598643983299818,6.606913727664345e-06
2020-01-13,0,Bull,0.6545207587990917,0.3454728391478903,6.402052930904862e-06
2020-01-14,1,Neutral,0.33228695835043554,0.6677051424933145,7.89915547417986e-06
2020-01-15,0,Bull,0.6626257893018275,0.3373682265282006,5.9841703799661246e-06
2020-01-16,1,Neutral,0.3239065337755465,0.6760857511869514,7.715037417647507e-06
2020-01-17,0,Bull,0.6712703498025305,0.32872045106291337,9.199133756711585e-06
2020-01-18,0,Bull,0.6712703498025305,0.32872045106291337,9.199133756711585e-06
2020-01-19,0,Bull,0.6712703498025305,0.32872045106291337,9.199133756711585e-06
2020-01-20,1,Neutral,0.315012631407967,0.684979454741261,7.913849897950498e-06
2020-01-21,0,Bull,0.6804187874439167,0.3195754688429842,5.743712821076095e-06
2020-01-22,1,Neutral,0.305627421146334,0.6943659062942474,6.672559921833056e-06
2020-01-23,0,Bull,0.6900919106315493,0.3099027101572113,5.379210699579946e-06
2020-01-24,1,Neutral,0.2956041246458015,0.704381608800536,1.4266554384830631e-05
2020-01-25,1,Neutral,0.2956041246458015,0.704381608800536,1.4266554384830631e-05
2020-01-26,1,Neutral,0.2956041246458015,0.704381608800536,1.4266554384830631e-05
2020-01-27,0,Bull,0.7002231486830338,0.29969529786443505,8.155345230320952e-05
2020-01-28,1,Neutral,0.28379921663363705,0.7161742537495217,2.6529616299601843e-05
2020-01-29,0,Bull,0.7129489854838457,0.2870350006380766,1.6013877785061987e-05
2020-01-30,1,Neutral,0.27071298028456586,0.7292673464900852,1.967322590114096e-05
2020-01-31,0,Bull,0.7264700610965873,0.27346040330929133,6.953559327279679e-05
2020-02-01,0,Bull,0.7264700610965873,0.27346040330929133,6.953559327279679e-05
2020-02-02,0,Bull,0.7264700610965873,0.27346040330929133,6.953559327279679e-05
2020-02-03,1,Neutral,0.25551001321876055,0.7444530017149814,3.698506598594259e-05
2020-02-04,0,Bull,0.7427680763726162,0.25722222195185823,9.70167518258885e-06
2020-02-05,1,Neutral,0.2392616582474141,0.7607181735800173,2.0168172838092553e-05
2020-02-06,0,Bull,0.7596168118830887,0.24036056062070862,2.2627495849132494e-05
2020-02-07,1,Neutral,0.22188093665992414,0.777984721988521,0.00013434135088196
2020-02-08,1,Neutral,0.22188093665992414,0.777984721988521,0.00013434135088196
2020-02-09,1,Neutral,0.22188093665992414,0.777984721988521,0.00013434135088196
2020-02-10,0,Bull,0.7776632604912411,0.22225229635549715,8.444315395159007e-05
2020-02-11,1,Neutral,0.20336997485354774,0.7966017876074954,2.8237538502908505e-05
2020-02-12,0,Bull,0.7964312794118749,0.20356244856451786,6.272024456708636e-06
2020-02-13,1,Neutral,0.18389572784118524,0.8160961163734514,8.155785929538405e-06
2020-02-14,0,Bull,0.816349470431944,0.1836442563275378,6.27323963206831e-06
2020-02-15,0,Bull,0.816349470431944,0.1836442563275378,6.27323963206831e-06
2020-02-16,0,Bull,0.816349470431944,0.1836442563275378,6.27323963206831e-06
2020-02-17,1,Neutral,0.16363283182821622,0.8363589790521746,8.189118859020663e-06
2020-02-18,0,Bull,0.8370551931879896,0.16293057541511186,1.4231397600628567e-05
2020-02-19,1,Neutral,0.14205164076088134,0.8577077931133388,0.00024056612654175226
2020-02-20,0,Bull,0.8538889116870646,0.14076253041024303,0.005348557903037706
2020-02-21,1,Neutral,0.011261106542813074,0.8743931158098647,0.11434577764701208
2020-02-22,1,Neutral,0.011261106542813074,0.8743931158098647,0.11434577764701208
2020-02-23,1,Neutral,0.011261106542813074,0.8743931158098647,0.11434577764701208
2020-02-24,2,Bear,3.622313369216823e-06,0.00044309953482879607,0.9995532781523973
2020-02-25,2,Bear,1.0761102238438964e-13,1.038643462197441e-11,0.9999999999890861
2020-02-26,2,Bear,3.0646937273108704e-15,2.31080695150921e-13,1.0
2020-02-27,2,Bear,5.095990654344572e-32,1.1942861714120645e-29,1.0
2020-02-28,2,Bear,1.1986248718619862e-32,3.01004256416686e-30,1.0
2020-02-29,2,Bear,1.1986248718619862e-32,3.01004256416686e-30,1.0
2020-03-01,2,Bear,1.1986248718619862e-32,3.01004256416686e-30,1.0
2020-03-02,2,Bear,3.5278565454579145e-16,2.7937118330255678e-14,1.0
2020-03-03,2,Bear,5.4162497911494327e-20,4.877704374722037e-18,1.0
2020-03-04,2,Bear,2.9579110333001308e-15,1.4067941295136213e-13,1.0
2020-03-05,2,Bear,1.5213600214484606e-26,7.152846575718003e-25,1.0
2020-03-06,2,Bear,1.9590916922320975e-29,1.112487787472189e-27,1.0
2020-03-07,2,Bear,1.9590916922320975e-29,1.112487787472189e-27,1.0
2020-03-08,2,Bear,1.9590916922320975e-29,1.112487787472189e-27,1.0
2020-03-09,2,Bear,4.974744415441342e-55,4.807309237690256e-52,1.0
2020-03-10,2,Bear,2.3919350822813556e-36,3.653324133705873e-34,1.0
2020-03-11,2,Bear,3.8369382453919166e-56,4.43230743601813e-53,1.0
2020-03-12,2,Bear,1.656770069776292e-123,1.355616508614552e-118,1.0
2020-03-13,2,Bear,7.949848881660183e-60,6.633586150094901e-57,1.0
2020-03-14,2,Bear,7.949848881660183e-60,6.633586150094901e-57,1.0
2020-03-15,2,Bear,7.949848881660183e-60,6.633586150094901e-57,1.0
2020-03-16,2,Bear,4.022170701774413e-138,2.0243638123190623e-133,1.0
2020-03-17,2,Bear,1.1669443999977706e-113,1.7712022555479638e-109,1.0
2020-03-18,2,Bear,9.880808294647955e-116,1.753859448347668e-111,1.0
2020-03-19,2,Bear,2.959496303246313e-102,1.5535599423955206e-99,1.0
2020-03-20,2,Bear,3.645413181539224e-89,3.2337399346092167e-85,1.0
2020-03-21,2,Bear,3.645413181539224e-89,3.2337399346092167e-85,1.0
2020-03-22,2,Bear,3.645413181539224e-89,3.2337399346092167e-85,1.0
2020-03-23,2,Bear,1.977915200436577e-68,1.2495606392976358e-65,1.0
2020-03-24,2,Bear,4.6799985474330394e-70,1.388478912903147e-67,1.0
2020-03-25,2,Bear,7.021662808559956e-87,3.942309607165948e-85,1.0
2020-03-26,2,Bear,7.223433596391983e-94,7.2285639026317e-93,1.0
2020-03-27,2,Bear,1.8330071433023598e-112,1.2921008984751384e-111,1.0
2020-03-28,2,Bear,1.8330071433023598e-112,1.2921008984751384e-111,1.0
2020-03-29,2,Bear,1.8330071433023598e-112,1.2921008984751384e-111,1.0
2020-03-30,2,Bear,2.561266146399206e-112,2.8341942854331013e-112,1.0
2020-03-31,2,Bear,9.641748434744615e-63,2.4105050763646196e-61,1.0
2020-04-01,2,Bear,5.197445175911309e-61,5.694377747572443e-59,1.0
2020-04-02,2,Bear,1.556428008098602e-43,2.846779277163292e-41,1.0
2020-04-03,2,Bear,4.1879213681564806e-36,4.42023164889221e-34,1.0
2020-04-04,2,Bear,4.1879213681564806e-36,4.42023164889221e-34,1.0
2020-04-05,2,Bear,4.1879213681564806e-36,4.42023164889221e-34,1.0
2020-04-06,2,Bear,2.3110740006017257e-36,1.2357680598394891e-34,1.0
2020-04-07,2,Bear,1.9007489710465006e-41,7.902368258963633e-40,1.0
2020-04-08,2,Bear,5.145178409761198e-54,4.1710135460769328e-53,1.0
2020-04-09,2,Bear,6.520686784525223e-48,6.617838982293251e-47,1.0
2020-04-10,2,Bear,7.210297685400472e-53,5.291278649843226e-52,1.0
2020-04-11,2,Bear,7.210297685400472e-53,5.291278649843226e-52,1.0
2020-04-12,2,Bear,7.210297685400472e-53,5.291278649843226e-52,1.0
2020-04-13,2,Bear,4.341368911170556e-32,1.4724373568391106e-30,1.0
2020-04-14,2,Bear,2.0215841420548618e-32,4.014333800821082e-31,1.0
2020-04-15,2,Bear,3.3273470501717336e-28,1.676594155481878e-26,1.0
2020-04-16,2,Bear,3.6926291854099174e-26,2.092170953756906e-24,1.0
2020-04-17,2,Bear,4.157373644535163e-26,1.5266758047321108e-24,1.0
2020-04-18,2,Bear,4.157373644535163e-26,1.5266758047321108e-24,1.0
2020-04-19,2,Bear,4.157373644535163e-26,1.5266758047321108e-24,1.0
2020-04-20,2,Bear,9.0894568755181e-35,4.0823610832070555e-33,1.0
2020-04-21,2,Bear,6.25375442497768e-33,8.372354892934834e-31,1.0
2020-04-22,2,Bear,1.8401677949350418e-29,1.0529604663808377e-27,1.0
2020-04-23,2,Bear,7.2260857505973604e-28,4.503621473979796e-26,1.0
2020-04-24,2,Bear,4.368533488861394e-19,2.776263223333126e-17,1.0
2020-04-25,2,Bear,4.368533488861394e-19,2.776263223333126e-17,1.0
2020-04-26,2,Bear,4.368533488861394e-19,2.776263223333126e-17,1.0
2020-04-27,2,Bear,5.09764535446248e-18,2.0766324622269613e-16,1.0
2020-04-28,2,Bear,9.025352204560154e-22,2.63301895741928e-20,1.0
2020-04-29,2,Bear,2.3667801566737217e-19,6.692799716756095e-18,1.0
2020-04-30,2,Bear,9.402733662183319e-22,2.938288400915376e-20,1.0
2020-05-01,2,Bear,2.355520899789319e-21,1.346637659340399e-19,1.0
2020-05-02,2,Bear,2.355520899789319e-21,1.346637659340399e-19,1.0
2020-05-03,2,Bear,2.355520899789319e-21,1.346637659340399e-19,1.0
2020-05-04,2,Bear,3.6319483206438827e-19,2.290198528132033e-17,1.0
2020-05-05,2,Bear,5.873186204964604e-17,2.9601208780337886e-15,1.0
2020-05-06,2,Bear,1.1652914835398578e-16,8.511439879930917e-15,1.0
2020-05-07,2,Bear,5.617654570345184e-14,3.0819810536388963e-12,0.999999999996362
2020-05-08,2,Bear,8.523270201731161e-14,2.894220591138864e-12,0.999999999996362
2020-05-09,2,Bear,8.523270201731161e-14,2.894220591138864e-12,0.999999999996362
2020-05-10,2,Bear,8.523270201731161e-14,2.894220591138864e-12,0.999999999996362
2020-05-11,2,Bear,6.023425465583596e-13,2.1317401388626622e-11,0.9999999999781721
2020-05-12,2,Bear,3.252157648289441e-16,1.6427755992035148e-14,1.0
2020-05-13,2,Bear,2.1839916110311698e-18,1.3117523542371814e-16,1.0
2020-05-14,2,Bear,3.0466810841909236e-15,1.706945247174682e-13,1.0
2020-05-15,2,Bear,2.9576580887236046e-14,1.840144680532967e-12,0.999999999998181
2020-05-16,2,Bear,2.9576580887236046e-14,1.840144680532967e-12,0.999999999998181
2020-05-17,2,Bear,2.9576580887236046e-14,1.840144680532967e-12,0.999999999998181
2020-05-18,2,Bear,1.0562520031767795e-12,4.6597490520931555e-11,0.9999999999527063
2020-05-19,2,Bear,1.0048514856833425e-14,4.0529545820859537e-13,1.0
2020-05-20,2,Bear,2.8557677982811715e-16,8.03021045134117e-15,1.0
2020-05-21,2,Bear,3.253014219890998e-15,1.1155120701371695e-13,1.0
2020-05-22,2,Bear,1.2140556989967187e-13,4.235354965022388e-12,0.999999999996362
2020-05-23,2,Bear,1.2140556989967187e-13,4.235354965022388e-12,0.999999999996362
2020-05-24,2,Bear,1.2140556989967187e-13,4.235354965022388e-12,0.999999999996362
2020-05-25,2,Bear,2.878238946711835e-11,1.3367608754488207e-09,0.999999998633939
2020-05-26,2,Bear,1.1686438147959558e-12,4.423024417177408e-11,0.9999999999545253
2020-05-27,2,Bear,3.865688170304776e-12,1.4862021942930142e-10,0.9999999998472049
2020-05-28,2,Bear,1.3524994814030805e-13,4.93400273974828e-12,0.999999999994543
2020-05-29,2,Bear,8.071549820658076e-13,2.87533600396003e-11,0.9999999999708962
2020-05-30,2,Bear,8.071549820658076e-13,2.87533600396003e-11,0.9999999999708962
2020-05-31,2,Bear,8.071549820658076e-13,2.87533600396003e-11,0.9999999999708962
2020-06-01,2,Bear,6.420948344622557e-14,2.201383050104902e-12,0.999999999998181
2020-06-02,2,Bear,3.502681285553271e-12,1.2504063244657723e-10,0.9999999998708518
2020-06-03,2,Bear,4.557899365025749e-11,1.6473426935448625e-09,0.9999999983065209
2020-06-04,2,Bear,4.521779985671371e-11,1.6540257973807436e-09,0.9999999983010639
2020-06-05,2,Bear,1.9547730847499544e-12,6.017621192142397e-11,0.9999999999381544
2020-06-06,2,Bear,1.9547730847499544e-12,6.017621192142397e-11,0.9999999999381544
2020-06-07,2,Bear,1.9547730847499544e-12,6.017621192142397e-11,0.9999999999381544
2020-06-08,2,Bear,9.324457897472978e-15,2.604044199043879e-13,1.0
2020-06-09,2,Bear,4.1286011793315046e-14,1.3251749068668947e-12,0.999999999998181
2020-06-10,2,Bear,4.435046732116809e-12,1.7074331010109042e-10,0.999999999825377
2020-06-11,2,Bear,2.104746296949353e-25,2.1463597767625347e-23,1.0
2020-06-12,2,Bear,2.273909692793516e-19,2.158984379035351e-17,1.0
2020-06-13,2,Bear,2.273909692793516e-19,2.158984379035351e-17,1.0
2020-06-14,2,Bear,2.273909692793516e-19,2.158984379035351e-17,1.0
2020-06-15,2,Bear,1.1626412227554931e-17,1.0521451960756134e-15,1.0
2020-06-16,2,Bear,3.892252484285002e-16,2.6486428299926496e-14,1.0
2020-06-17,2,Bear,6.406169211244025e-16,4.255751235308324e-14,1.0
2020-06-18,2,Bear,1.0532275297684758e-19,3.435327088664687e-18,1.0
2020-06-19,2,Bear,2.8189043943805553e-20,1.1854825396901073e-18,1.0
2020-06-20,2,Bear,2.8189043943805553e-20,1.1854825396901073e-18,1.0
2020-06-21,2,Bear,2.8189043943805553e-20,1.1854825396901073e-18,1.0
2020-06-22,2,Bear,6.06840235192136e-16,2.5187561831053524e-14,1.0
2020-06-23,2,Bear,1.9171730194986265e-14,9.243706592367065e-13,0.999999999998181
2020-06-24,2,Bear,2.2795171524599116e-16,1.4738858740852726e-14,1.0
2020-06-25,2,Bear,8.189120189775525e-15,4.552448214996473e-13,1.0
2020-06-26,2,Bear,2.4337222446343452e-17,1.774040719448918e-15,1.0
2020-06-27,2,Bear,2.4337222446343452e-17,1.774040719448918e-15,1.0
2020-06-28,2,Bear,2.4337222446343452e-17,1.774040719448918e-15,1.0
2020-06-29,2,Bear,3.753610181662274e-14,2.287488353477097e-12,0.999999999998181
2020-06-30,2,Bear,5.412379177605031e-13,2.8768235281553236e-11,0.9999999999708962
2020-07-01,2,Bear,4.706657242738305e-13,1.8194768572176242e-11,0.9999999999818101
2020-07-02,2,Bear,1.1452500834751584e-11,4.674205968226845e-10,0.9999999995216058
2020-07-03,2,Bear,4.071615279057833e-14,1.3165508094626646e-12,0.999999999998181
2020-07-04,2,Bear,4.071615279057833e-14,1.3165508094626646e-12,0.999999999998181
2020-07-05,2,Bear,4.071615279057833e-14,1.3165508094626646e-12,0.999999999998181
2020-07-06,2,Bear,1.5967183944775293e-14,5.092195651037617e-13,1.0
2020-07-07,2,Bear,2.834188110258705e-13,1.1777400792053469e-11,0.9999999999872671
2020-07-08,2,Bear,3.3296512057973498e-12,1.3341680896427425e-10,0.9999999998635758
2020-07-09,2,Bear,1.3381325389471365e-12,5.954722191892705e-11,0.9999999999399733
2020-07-10,2,Bear,1.62936228030935e-11,6.48704240142357e-10,0.9999999993342499
2020-07-11,2,Bear,1.62936228030935e-11,6.48704240142357e-10,0.9999999993342499
2020-07-12,2,Bear,1.62936228030935e-11,6.48704240142357e-10,0.9999999993342499
2020-07-13,2,Bear,7.267753723818089e-15,3.938378727218264e-13,1.0
2020-07-14,2,Bear,1.5858188799249328e-13,6.462526706247622e-12,0.999999999992724
2020-07-15,2,Bear,5.945494100430564e-12,2.367082140927894e-10,0.9999999997580744
2020-07-16,2,Bear,2.4197302974465136e-12,9.181258535599397e-11,0.9999999999054126
2020-07-17,2,Bear,7.455981853751794e-10,3.038185806140298e-08,0.9999999688716348
2020-07-18,2,Bear,7.455981853751794e-10,3.038185806140298e-08,0.9999999688716348
2020-07-19,2,Bear,7.455981853751794e-10,3.038185806140298e-08,0.9999999688716348
2020-07-20,2,Bear,2.63071027271282e-10,8.992887612543675e-09,0.9999999907431629
2020-07-21,2,Bear,1.457987627311139e-09,4.817785830506398e-08,0.9999999503634184
2020-07-22,2,Bear,4.92313998428334e-09,1.9070043109482508e-07,0.9999998043768037
2020-07-23,2,Bear,8.78334099220761e-10,3.420711445370746e-08,0.9999999649153329
2020-07-24,2,Bear,4.281726418590114e-09,1.1825140974998186e-07,0.9999998774674244
2020-07-25,2,Bear,4.281726418590114e-09,1.1825140974998186e-07,0.9999998774674244
2020-07-26,2,Bear,4.281726418590114e-09,1.1825140974998186e-07,0.9999998774674244
2020-07-27,2,Bear,2.0037300014501375e-08,6.958353676759268e-07,0.9999992841278815
2020-07-28,2,Bear,1.8829032057625385e-08,3.3192215841385444e-07,0.9999996492479728
2020-07-29,2,Bear,5.669352545328302e-08,1.8695865252582949e-06,0.9999980737193618
2020-07-30,2,Bear,1.0395418179491432e-08,4.195940047012305e-07,0.9999995700110064
2020-07-31,2,Bear,3.3216837090046526e-09,1.146581663702648e-07,0.9999998820203543
2020-08-01,2,Bear,3.3216837090046526e-09,1.146581663702648e-07,0.9999998820203543
2020-08-02,2,Bear,3.3216837090046526e-09,1.146581663702648e-07,0.9999998820203543
2020-08-03,2,Bear,4.187652944666407e-09,1.57104040111862e-07,0.9999998387084036
2020-08-04,2,Bear,2.390968576974942e-09,5.726945661552069e-08,0.9999999403389683
2020-08-05,2,Bear,1.640246946704298e-08,5.601214833662945e-07,0.9999994234769317
2020-08-06,2,Bear,6.92680510045119e-09,1.3014410156196472e-07,0.9999998629282439
2020-08-07,2,Bear,8.100192933703987e-08,9.685406085303816e-07,0.9999989504582169
2020-08-08,2,Bear,8.100192933703987e-08,9.685406085303816e-07,0.9999989504582169
2020-08-09,2,Bear,8.100192933703987e-08,9.685406085303816e-07,0.9999989504582169
2020-08-10,2,Bear,1.0001027159544601e-07,2.2986261026404606e-06,0.9999976013633959
2020-08-11,2,Bear,7.665307867169798e-08,7.852521901372126e-07,0.9999991380940705
2020-08-12,2,Bear,9.77962706230802e-07,3.478204874499975e-06,0.999995543833317
2020-08-13,2,Bear,3.405871543562834e-06,1.1848775694792223e-05,0.9999847453527143
2020-08-14,2,Bear,8.739075915721418e-06,1.5974717204144225e-05,0.9999752862075009
2020-08-15,2,Bear,8.739075915721418e-06,1.5974717204144225e-05,0.9999752862075009
2020-08-16,2,Bear,8.739075915721418e-06,1.5974717204144225e-05,0.9999752862075009
2020-08-17,2,Bear,6.093328994843937e-06,3.6414391011860945e-05,0.9999574922798141
2020-08-18,2,Bear,2.884674649240419e-06,1.3209431125266479e-05,0.9999839058949869
2020-08-19,2,Bear,2.171196952590284e-06,1.4441508992879928e-05,0.999983387293218
2020-08-20,2,Bear,1.2240700517711157e-06,8.748173421500152e-06,0.9999900277568223
2020-08-21,2,Bear,6.928013772504694e-07,7.38993844966042e-06,0.9999919172604824
2020-08-22,2,Bear,6.928013772504694e-07,7.38993844966042e-06,0.9999919172604824
2020-08-23,2,Bear,6.928013772504694e-07,7.38993844966042e-06,0.9999919172604824
2020-08-24,2,Bear,4.907111505292851e-07,4.037700303961639e-06,0.9999954715888394
2020-08-25,2,Bear,1.2480525709713476e-07,4.96395947802935e-06,0.9999949112354772
2020-08-26,2,Bear,1.7663825564337627e-09,6.795141562290276e-08,0.9999999302817766
2020-08-27,2,Bear,3.507719628615742e-10,1.1930210819609492e-08,0.9999999877181837
2020-08-28,2,Bear,1.862568833086056e-09,6.600795107613082e-08,0.9999999321298697
2020-08-29,2,Bear,1.862568833086056e-09,6.600795107613082e-08,0.9999999321298697
2020-08-30,2,Bear,1.862568833086056e-09,6.600795107613082e-08,0.9999999321298697
2020-08-31,2,Bear,5.832852849186416e-11,2.2639536986019057e-09,0.9999999976771505
2020-09-01,2,Bear,4.7749632796854075e-11,1.7923551860297391e-09,0.9999999981591827
2020-09-02,2,Bear,6.616820725025036e-12,2.375588613044104e-10,0.9999999997562554
2020-09-03,2,Bear,2.0397883851835945e-16,1.1526774067974064e-14,1.0
2020-09-04,2,Bear,3.8360447034562696e-13,2.315488742471782e-11,0.9999999999763531
2020-09-05,2,Bear,3.8360447034562696e-13,2.315488742471782e-11,0.9999999999763531
2020-09-06,2,Bear,3.8360447034562696e-13,2.315488742471782e-11,0.9999999999763531
2020-09-07,2,Bear,3.8440569675140735e-13,2.2767688017781432e-11,0.9999999999763531
2020-09-08,2,Bear,4.287678397905499e-15,3.469113048545862e-13,1.0
2020-09-09,2,Bear,1.2617214129273487e-12,8.733432402652246e-11,0.9999999999108695
2020-09-10,2,Bear,2.215094980827729e-12,1.367819970829384e-10,0.9999999998617568
2020-09-11,2,Bear,6.540767370374701e-10,3.05595412487894e-08,0.9999999687861423
2020-09-12,2,Bear,6.540767370374701e-10,3.05595412487894e-08,0.9999999687861423
2020-09-13,2,Bear,6.540767370374701e-10,3.05595412487894e-08,0.9999999687861423
2020-09-14,2,Bear,3.629742774791319e-09,1.7699683980449366e-07,0.9999998193725496
2020-09-15,2,Bear,2.5532024190654454e-10,9.062121714498571e-09,0.9999999906831363
2020-09-16,2,Bear,2.008565273863296e-09,9.17361987991125e-08,0.9999999062547474
2020-09-17,2,Bear,5.063911379474943e-10,1.9389627744456808e-08,0.9999999801038941
2020-09-18,2,Bear,3.165994779113345e-09,1.4857152215111282e-07,0.9999998482617345
2020-09-19,2,Bear,3.165994779113345e-09,1.4857152215111282e-07,0.9999998482617345
2020-09-20,2,Bear,3.165994779113345e-09,1.4857152215111282e-07,0.9999998482617345
2020-09-21,2,Bear,9.373674811713826e-11,5.306014496375134e-09,0.9999999945994205
2020-09-22,2,Bear,5.66025775896215e-10,3.0938520205107515e-08,0.999999968495104
2020-09-23,2,Bear,5.612718313929576e-12,3.6765137715435266e-10,0.9999999996271072
2020-09-24,2,Bear,2.2265601837572384e-11,1.2772799731012157e-09,0.9999999987012416
2020-09-25,2,Bear,1.262743448675731e-09,5.991423850105051e-08,0.9999999388237503
2020-09-26,2,Bear,1.262743448675731e-09,5.991423850105051e-08,0.9999999388237503
2020-09-27,2,Bear,1.262743448675731e-09,5.991423850105051e-08,0.9999999388237503
2020-09-28,2,Bear,7.03892121870446e-11,2.639126530213886e-09,0.9999999972897058
2020-09-29,2,Bear,5.787935413327103e-10,2.51085695878572e-08,0.999999974312232
2020-09-30,2,Bear,9.41290313818913e-13,3.107753138342796e-11,0.9999999999672582
2020-10-01,2,Bear,2.475436742664507e-13,7.96997730017103e-12,0.999999999990905
2020-10-02,2,Bear,1.2377162503975033e-11,5.042425229114195e-10,0.999999999483407
2020-10-03,2,Bear,1.2377162503975033e-11,5.042425229114195e-10,0.999999999483407
2020-10-04,2,Bear,1.2377162503975033e-11,5.042425229114195e-10,0.999999999483407
2020-10-05,2,Bear,4.5602472110340664e-12,1.831740258595564e-10,0.9999999998126441
2020-10-06,2,Bear,7.550590214387512e-13,3.352009283392246e-11,0.9999999999654392
2020-10-07,2,Bear,3.8549802365266664e-12,1.548460561082487e-10,0.9999999998417479
2020-10-08,2,Bear,7.107036491054872e-11,2.7708831491409572e-09,0.9999999971587386
2020-10-09,2,Bear,1.54298561095748e-11,5.163270997295097e-10,0.9999999994688551
2020-10-10,2,Bear,1.54298561095748e-11,5.163270997295097e-10,0.9999999994688551
2020-10-11,2,Bear,1.54298561095748e-11,5.163270997295097e-10,0.9999999994688551
2020-10-12,2,Bear,2.017039772174795e-11,6.839129124844157e-10,0.9999999992960511
2020-10-14,2,Bear,5.818877547616249e-11,2.2485121418440016e-09,0.9999999976935214
2020-10-15,2,Bear,9.088211944924961e-11,3.810579876417453e-09,0.9999999960982677
2020-10-16,2,Bear,1.0846734461545649e-10,4.924467482088396e-09,0.9999999949668563
2020-10-17,2,Bear,1.0846734461545649e-10,4.924467482088396e-09,0.9999999949668563
2020-10-18,2,Bear,1.0846734461545649e-10,4.924467482088396e-09,0.9999999949668563
2020-10-19,2,Bear,7.325197943245876e-12,4.460882670092999e-10,0.9999999995470716
2020-10-20,2,Bear,7.1842608080923705e-12,4.036474233568885e-10,0.9999999995889084
