date,P_downtrend,P_range,P_uptrend,pred_label,true_label,fold
2020-02-11,0.28676971214470337,0.3066760057988695,0.4065542820564267,uptrend,uptrend,1
2020-02-12,0.20525408656078095,0.393036949998765,0.401708963440454,uptrend,uptrend,1
2020-02-13,0.20639954390876616,0.4022587346020861,0.39134172148914753,range,uptrend,1
2020-02-14,0.20361841925221472,0.40741895130617195,0.3889626294416132,range,downtrend,1
2020-02-15,0.14115801129526132,0.5218700539255271,0.33697193477921167,range,downtrend,1
2020-02-16,0.0857823297700888,0.6702429076557342,0.2439747625741772,range,downtrend,1
2020-02-17,0.09635499803776715,0.674867502454491,0.2287774995077416,range,downtrend,1
2020-02-18,0.08833744644781587,0.6578240397491679,0.2538385138030158,range,downtrend,1
2020-02-19,0.05115268147514601,0.902564031329619,0.0462832871952343,range,downtrend,1
2020-02-20,0.06737510478674398,0.8654470095621332,0.067177885651122,range,downtrend,1
2020-02-21,0.06175850729403172,0.8603811363158489,0.07786035639011832,range,downtrend,1
2020-02-22,0.046387205412444364,0.8879248206192257,0.06568797396832898,range,downtrend,1
2020-02-23,0.06110594095960871,0.8487231951786179,0.09017086386177267,range,downtrend,1
2020-02-24,0.04024203747246915,0.8981468483596632,0.06161111416786683,range,downtrend,1
2020-02-25,0.04259515197255143,0.9347958149454313,0.022609033082017095,range,downtrend,1
2020-02-26,0.04825889774496732,0.9276135032017684,0.02412759905326437,range,downtrend,1
2020-02-27,0.059835399300111405,0.9206541215090281,0.019510479190860554,range,downtrend,1
2020-02-28,0.059893924263980866,0.9278136166675621,0.012292459068456836,range,downtrend,1
2020-02-29,0.06566655518362748,0.9121164254099273,0.02221701940644509,range,downtrend,1
2020-03-01,0.06680711220323654,0.9038742513127669,0.02931863648399643,range,range,1
2020-03-02,0.0529603497843602,0.9108623444543449,0.03617730576129463,range,range,1
2020-03-03,0.155945394413019,0.683388209919419,0.16066639566756216,range,range,1
2020-03-04,0.20879630250484732,0.5805263353401978,0.2106773621549548,range,range,1
2020-03-05,0.2230069085771379,0.4926661207430387,0.28432697067982315,range,range,1
2020-03-06,0.13892747359973978,0.4850509700372688,0.37602155636299084,range,range,1
2020-03-07,0.17052556069780908,0.48615359251508694,0.34332084678710373,range,range,1
