date,P_downtrend,P_range,P_uptrend,pred_label,true_label,fold
2020-02-11,0.02494707085107969,0.9608123037453611,0.014240625403559134,range,uptrend,1
2020-02-12,0.0007180660658364407,0.9965480273323969,0.0027339066017667427,range,uptrend,1
2020-02-13,0.003498557603768285,0.9832889624043063,0.01321247999192547,range,uptrend,1
2020-02-14,0.0012373155970031003,0.987234438178483,0.011528246224513861,range,downtrend,1
2020-02-15,0.000465823958481243,0.9706395333657185,0.028894642675800344,range,downtrend,1
2020-02-16,8.764969473573429e-05,0.9992979475157179,0.0006144027895464138,range,downtrend,1
2020-02-17,0.000157556021591072,0.9996747097827104,0.00016773419569863105,range,downtrend,1
2020-02-18,0.00016489381313356536,0.9995902335513233,0.00024487263554324665,range,downtrend,1
2020-02-19,1.3335054749416042e-05,0.9999616708105633,2.4994134687195484e-05,range,downtrend,1
2020-02-20,3.358121626926022e-05,0.9999428782801104,2.354050362029179e-05,range,downtrend,1
2020-02-21,4.001696772938558e-05,0.9998872173034393,7.276572883129695e-05,range,downtrend,1
2020-02-22,3.0028415300478504e-05,0.9999474180152655,2.2553569434010367e-05,range,downtrend,1
2020-02-23,4.196155965366849e-05,0.9998087005371527,0.00014933790319384698,range,downtrend,1
2020-02-24,2.6215326441369208e-05,0.9999652226596115,8.562013947169276e-06,range,downtrend,1
2020-02-25,3.675880279759892e-05,0.9999489423175493,1.4298879653046502e-05,range,downtrend,1
2020-02-26,1.1874625407035931e-05,0.9999857647322016,2.3606423914626676e-06,range,downtrend,1
2020-02-27,2.4558626542694687e-05,0.9999729240353165,2.517338140792888e-06,range,downtrend,1
2020-02-28,1.2703290117703851e-05,0.9999868899929161,4.067169661772375e-07,range,downtrend,1
2020-02-29,5.413340719263052e-06,0.9999904348744751,4.151784805686233e-06,range,downtrend,1
2020-03-01,3.784862472970518e-06,0.9999910839802021,5.131157325038467e-06,range,range,1
2020-03-02,1.9626315522859873e-06,0.9999885945206012,9.442847846544764e-06,range,range,1
2020-03-03,1.709181652879943e-05,0.9997499832763337,0.0002329249071374877,range,range,1
2020-03-04,2.662141110434152e-05,0.9994254837825544,0.0005478948063412324,range,range,1
2020-03-05,0.0011335207260305517,0.9830576613207019,0.015808817953267516,range,range,1
2020-03-06,0.002272172263920173,0.8608025651960213,0.1369252625400585,range,range,1
2020-03-07,0.009989235359296692,0.3649590720966754,0.6250516925440279,uptrend,range,1
2020-03-08,0.00032999466107753257,0.9996169210032124,5.308433570993136e-05,range,range,1
2020-03-09,8.071804427817593e-05,0.9998774071766829,4.1874779039082205e-05,range,range,1
2020-03-10,6.902718493142944e-05,0.9998397724437017,9.120037136700507e-05,range,range,1
2020-03-11,0.0005110645667900941,0.9994284674210371,6.0468012172871995e-05,range,range,1
2020-03-12,0.08322463916852031,0.9065468080931973,0.010228552738282262,range,range,1
2020-03-13,0.04215095409626052,0.9500774528359788,0.007771593067760559,range,range,1
2020-03-14,0.07291092928354083,0.9192817485105473,0.007807322205911947,range,range,1
2020-03-15,0.08064608526485036,0.8802543258924889,0.03909958884266085,range,range,1
2020-03-16,0.07949695725377727,0.918098695549815,0.0024043471964077328,range,uptrend,1
2020-03-17,0.07860012753928537,0.9191311296880071,0.0022687427727074924,range,uptrend,1
2020-03-18,0.05259522051590076,0.9452800489439274,0.0021247305401718344,range,uptrend,1
2020-03-19,0.7266963689451369,0.16630629951700643,0.10699733153785664,downtrend,uptrend,1
2020-03-20,0.7811444609233055,0.2116568257331894,0.007198713343505228,downtrend,uptrend,1
2020-03-21,0.44358257104556204,0.4551751089817612,0.1012423199726768,range,uptrend,1
2020-03-22,0.6871056349390277,0.28077109631512354,0.03212326874584885,downtrend,uptrend,1
2020-03-23,0.5649326762412427,0.378374906370072,0.05669241738868526,downtrend,uptrend,1
2020-03-24,0.32088561666278204,0.24854206415574892,0.430572319181469,uptrend,uptrend,1
2020-03-25,0.38077774009154197,0.40605906279288,0.213163197115578,range,uptrend,1
2020-03-26,0.1393566662755272,0.1048472646377439,0.7557960690867288,uptrend,uptrend,1
2020-03-27,0.4254879420863631,0.19220842203242222,0.38230363588121474,downtrend,uptrend,1
2020-03-28,0.7903152908720683,0.1779880896753843,0.031696619452547564,downtrend,uptrend,1
2020-03-29,0.5889600482410677,0.3718252568673857,0.03921469489154663,downtrend,uptrend,1
2020-03-30,0.8177356117488904,0.17139561348497567,0.010868774766133927,downtrend,uptrend,1
2020-03-31,0.9052366239237449,0.07827896495828778,0.016484411117967272,downtrend,uptrend,1
2020-04-01,0.6361723244789882,0.3166137906742108,0.047213884846800946,downtrend,uptrend,1
2020-04-02,0.14276535661599693,0.8453571699773491,0.011877473406653847,range,uptrend,1
2020-04-03,0.13265587496226877,0.8621235453416335,0.0052205796960978,range,uptrend,1
2020-04-04,0.20895389114476975,0.7869366401680623,0.00410946868716789,range,uptrend,1
2020-04-05,0.0784675451947024,0.9109419609871341,0.010590493818163517,range,uptrend,1
2020-04-06,0.05737743786112567,0.6949840396718379,0.24763852246703655,range,uptrend,1
2020-04-07,0.11105396649930531,0.7502575517869744,0.13868848171372025,range,uptrend,1
2020-04-08,0.07873387596006291,0.6834678282854224,0.23779829575451467,range,range,1
2020-04-09,0.19932270518634843,0.618015106666506,0.18266218814714544,range,range,1
2020-04-10,0.8667801816861279,0.11944000736132455,0.013779810952547624,downtrend,range,1
2020-04-11,0.9481344538113758,0.03794674925016716,0.013918796938456901,downtrend,range,1
2020-04-12,0.9698316979089163,0.012138987133761662,0.018029314957322105,downtrend,range,1
2020-04-13,0.990415656924188,0.006305899042164298,0.0032784440336477948,downtrend,range,1
2020-04-14,0.9982539399481102,0.000770170476549159,0.0009758895753407389,downtrend,range,1
2020-04-15,0.9932647122751216,0.003949812548956661,0.0027854751759216084,downtrend,range,1
2020-04-16,0.3480172101331695,0.3198607165451087,0.3321220733217217,downtrend,range,1
2020-04-17,0.2716045443029624,0.3584482991420062,0.36994715655503135,uptrend,range,1
2020-04-18,0.005330878142076261,0.054961122936686424,0.9397079989212374,uptrend,range,1
2020-04-19,0.0679797854662336,0.33490611415446186,0.5971141003793046,uptrend,range,1
2020-04-20,0.7140242151628411,0.2283783756286801,0.05759740920847883,downtrend,range,1
2020-04-21,0.8099682378943669,0.16459408729058334,0.02543767481504973,downtrend,range,1
2020-04-22,0.18162269137348694,0.3969620028195986,0.42141530580691433,uptrend,range,1
2020-04-23,0.14524192202782582,0.4534099991971849,0.4013480787749892,range,range,1
2020-04-24,0.1364262694722744,0.16773591376908967,0.695837816758636,uptrend,range,1
2020-04-25,0.03483001890154051,0.07382419435165807,0.8913457867468013,uptrend,range,1
2020-04-26,0.03182132456833061,0.004956681399040147,0.9632219940326292,uptrend,range,1
2020-04-27,0.03052819949829363,0.0024880014812189094,0.9669837990204875,uptrend,range,1
2020-04-28,0.002567939100684161,0.0010296162545225698,0.9964024446447932,uptrend,range,1
2020-04-29,0.018715439413706455,0.14952773122863136,0.831756829357662,uptrend,range,1
2020-04-30,0.012869777707083618,0.16288909569285961,0.8242411266000569,uptrend,range,1
