date,P_Sell,P_Hold,P_Buy,P_Sell_cal,P_Hold_cal,P_Buy_cal,pred_label,pred_label_cal,true_label,fold
2022-03-16,0.3035497007858972,0.2785446664491538,0.41790563276494874,0.4245175936435869,0.13280363223609534,0.44267877412031786,Buy,Buy,Buy,1
2022-03-17,0.2916900187406522,0.308743806615465,0.3995661746438826,0.39887255275386607,0.18519082806429496,0.41593661918183894,Buy,Buy,Buy,1
2022-03-18,0.3052880450458327,0.30811150815709587,0.3866004467970713,0.39887255275386607,0.18519082806429496,0.41593661918183894,Buy,Buy,Buy,1
2022-03-19,0.4066998388404567,0.23454398493100598,0.3587561762285374,0.43742690058479533,0.1368421052631579,0.4257309941520468,Sell,Sell,Buy,1
2022-03-20,0.38379924923216285,0.23873870054524723,0.37746205022258983,0.43742690058479533,0.1368421052631579,0.4257309941520468,Sell,Sell,Buy,1
2022-03-21,0.3299175827758071,0.2608831296376335,0.4091992875865595,0.4245175936435869,0.13280363223609534,0.44267877412031786,Buy,Buy,Buy,1
2022-03-22,0.31835571622137504,0.2693661460250674,0.4122781377535572,0.4245175936435869,0.13280363223609534,0.44267877412031786,Buy,Buy,Buy,1
2022-03-23,0.362122890561001,0.1979650585003101,0.43991205093868885,0.36407885130201995,0.11389632513993671,0.5220248235580432,Buy,Buy,Buy,1
2022-03-24,0.3694182727901251,0.178083858776316,0.45249786843355905,0.36407885130201995,0.11389632513993671,0.5220248235580432,Buy,Buy,Buy,1
2022-03-25,0.3616641484707825,0.22835616665472513,0.4099796848744923,0.4245175936435869,0.13280363223609534,0.44267877412031786,Buy,Buy,Buy,1
2022-03-26,0.4536270709862555,0.22510121329393087,0.32127171571981267,0.5045531197301856,0.1578414839797639,0.33760539629005065,Sell,Sell,Buy,1
2022-03-27,0.39323712720262116,0.16005080662197255,0.44671206617540654,0.36407885130201995,0.11389632513993671,0.5220248235580432,Buy,Buy,Buy,1
2022-03-28,0.4071699030448145,0.11114694959804923,0.48168314735713663,0.36407885130201995,0.11389632513993671,0.5220248235580432,Buy,Buy,Buy,1
2022-03-29,0.3942256770530963,0.11533275601840964,0.49044156692849455,0.36407885130201995,0.11389632513993671,0.5220248235580432,Buy,Buy,Buy,1
2022-03-30,0.43102888641653075,0.18013250924996882,0.3888386043335006,0.4245175936435869,0.13280363223609534,0.44267877412031786,Sell,Buy,Buy,1
2022-03-31,0.32435949877359116,0.30560805625385046,0.3700324449725582,0.4102483742066912,0.19047245945310665,0.39927916634020216,Buy,Sell,Buy,1
2022-04-01,0.33101278239642135,0.27193752636691526,0.3970496912366632,0.4245175936435869,0.13280363223609534,0.44267877412031786,Buy,Buy,Sell,1
2022-04-02,0.3295608019052555,0.2803912317168975,0.3900479663778464,0.4245175936435869,0.13280363223609534,0.44267877412031786,Buy,Buy,Sell,1
2022-04-03,0.40873706412276156,0.2539043913048799,0.33735854457235837,0.5045531197301856,0.1578414839797639,0.33760539629005065,Sell,Sell,Sell,1
2022-04-04,0.35924409775177685,0.3160093562537672,0.32474654599445607,0.4687346134908912,0.21762678483505662,0.3136386016740522,Sell,Sell,Sell,1
2022-04-05,0.2892547818843273,0.3602433462540551,0.3505018718616173,0.4420398110388824,0.2052327694109097,0.3527274195502079,Hold,Sell,Sell,1
2022-04-06,0.27367679108128373,0.4009530506690915,0.32537015824962473,0.4393113968184789,0.22967966877315316,0.3310089344083678,Hold,Sell,Sell,1
2022-04-07,0.28822922384049693,0.35003923708592327,0.36173153907357913,0.4102483742066912,0.19047245945310665,0.39927916634020216,Buy,Sell,Sell,1
2022-04-08,0.30472458594142,0.306652833178916,0.3886225808796636,0.39887255275386607,0.18519082806429496,0.41593661918183894,Buy,Buy,Sell,1
2022-04-09,0.3180359665643379,0.3103613560760439,0.37160267735961755,0.4102483742066912,0.19047245945310665,0.39927916634020216,Buy,Sell,Sell,1
2022-04-10,0.34802194183687574,0.25638941600016063,0.395588642162963,0.4245175936435869,0.13280363223609534,0.44267877412031786,Buy,Buy,Sell,1
2022-04-11,0.2529342441789747,0.2403532327834788,0.506712523037547,0.3370571337376317,0.11873603574848388,0.5442068305138845,Buy,Buy,Buy,1
2022-04-12,0.2644457970937794,0.28190787121672817,0.45364633168949253,0.3370571337376317,0.11873603574848388,0.5442068305138845,Buy,Buy,Hold,1
2022-04-13,0.27867687381846995,0.3381461462800406,0.38317697990148936,0.4061538461538461,0.19179487179487179,0.40205128205128204,Buy,Sell,Sell,1
2022-04-14,0.2771516373713671,0.23568587836196697,0.48716248426666603,0.34795173533392165,0.11678476382079013,0.5352635008452882,Buy,Buy,Buy,1
2022-04-15,0.299690370068148,0.25841853657514813,0.441891093356704,0.36407885130201995,0.11389632513993671,0.5220248235580432,Buy,Buy,Hold,1
2022-04-16,0.30607300024737627,0.2617893350879363,0.43213766466468734,0.36407885130201995,0.11389632513993671,0.5220248235580432,Buy,Buy,Sell,1
2022-04-17,0.2524353352531528,0.29091856015147977,0.45664610459536753,0.3370571337376317,0.11873603574848388,0.5442068305138845,Buy,Buy,Hold,1
2022-04-18,0.2599643563690108,0.40588831966555544,0.33414732396543334,0.4393113968184789,0.22967966877315316,0.3310089344083678,Hold,Sell,Sell,1
2022-04-19,0.3460673749085143,0.3151890537729418,0.3387435713185439,0.4506761508471406,0.209242498607601,0.34008135054525856,Sell,Sell,Sell,1
2022-04-20,0.3043330912863722,0.34376859229339307,0.3518983164202343,0.4420398110388824,0.2052327694109097,0.3527274195502079,Buy,Sell,Sell,1
2022-04-21,0.24228944939020708,0.3766243114148457,0.38108623919494683,0.38185762992044625,0.19964183627785237,0.41850053380170127,Buy,Buy,Sell,1
2022-04-22,0.2412451068017149,0.3346409824092659,0.424113910789019,0.3707741180404614,0.19384718274536028,0.43537869921417816,Buy,Buy,Sell,1
2022-04-23,0.21757494482760278,0.3063282777923479,0.47609677738004935,0.25284884970973986,0.1827563964738766,0.5643947538163836,Buy,Buy,Hold,1
2022-04-24,0.21695276590083348,0.30159484437694467,0.4814523897222221,0.26887821911828896,0.13094718463553032,0.6001745962461806,Buy,Buy,Sell,1
2022-04-25,0.27788620921160095,0.37645759860075834,0.34565619218764077,0.4372471413007606,0.20699564228730258,0.3557572164119369,Hold,Sell,Sell,1
2022-04-26,0.23602443614909788,0.23224858578641927,0.5317269780644834,0.32525667351129367,0.11457905544147845,0.560164271047228,Buy,Buy,Hold,1
2022-04-27,0.21179838835868744,0.4331064060427093,0.3550952055986029,0.33726526846056015,0.24377166512880621,0.4189630664106337,Hold,Buy,Hold,1
2022-04-28,0.2667571869119578,0.38818209635103523,0.34506071673700695,0.41298965031975343,0.21591820011756951,0.371092149562677,Hold,Sell,Sell,1
2022-04-29,0.24128320827293948,0.24987239549611975,0.5088443962309414,0.3370571337376317,0.11873603574848388,0.5442068305138845,Buy,Buy,Buy,1
