date,P_Sell,P_Hold,P_Buy,pred_label,true_label,fold
2019-01-26,0.04818614364530639,0.05245949601761981,0.8993543603370738,Buy,Sell,1
2019-01-27,0.04270232130970699,0.15988502838993143,0.7974126503003617,Buy,Sell,1
2019-01-28,0.04117824555048284,0.3129817088622203,0.6458400455872968,Buy,Buy,1
2019-01-29,0.035997153232334794,0.24957116278237265,0.7144316839852926,Buy,Hold,1
2019-01-30,0.03517961728395543,0.1791425137039681,0.7856778690120765,Buy,Hold,1
2019-01-31,0.029845986823324223,0.2715096967888216,0.6986443163878542,Buy,Hold,1
2019-02-01,0.022264897969866075,0.19702654925746985,0.780708552772664,Buy,Sell,1
2019-02-02,0.019157738718183125,0.10864975487868717,0.8721925064031296,Buy,Sell,1
2019-02-03,0.009594726116181562,0.1844708808549059,0.8059343930289126,Buy,Buy,1
2019-02-04,0.0095194042403127,0.658511708783784,0.33196888697590343,Hold,Buy,1
2019-02-05,0.007090426081345497,0.5285450885654785,0.464364485353176,Hold,Buy,1
2019-02-06,0.0011321604973563862,0.9323582919440093,0.06650954755863431,Hold,Buy,1
2019-02-07,0.00501185820218113,0.43658028490670103,0.5584078568911178,Buy,Buy,1
2019-02-08,0.05144153341367916,0.7551945248314108,0.19336394175490998,Hold,Hold,1
2019-02-09,0.12949932747958404,0.3146290644429158,0.5558716080775001,Buy,Sell,1
2019-02-10,0.7377440013528022,0.04004961658150097,0.2222063820656969,Sell,Sell,1
2019-02-11,0.11448840203938818,0.49986609847117885,0.385645499489433,Hold,Hold,1
2019-02-12,0.5683909055969676,0.23971788071602865,0.1918912136870037,Sell,Hold,1
2019-02-13,0.27072268621859724,0.6420146014742135,0.08726271230718914,Hold,Buy,1
2019-02-14,0.14061706444132008,0.8314787651981871,0.027904170360492968,Hold,Buy,1
2019-02-15,0.1831219485709891,0.7968225888019137,0.020055462627097117,Hold,Buy,1
2019-02-16,0.7387072654098655,0.24253846225222966,0.01875427233790489,Sell,Buy,1
2019-02-17,0.9024097366904558,0.00855647445396148,0.0890337888555827,Sell,Buy,1
2019-02-18,0.28073308052461315,0.04961088608468033,0.6696560333907066,Buy,Buy,1
2019-02-19,0.2473965608589978,0.03964938103995615,0.7129540581010461,Buy,Sell,1
2019-02-20,0.24989029666668436,0.0032553279038245167,0.7468543754294911,Buy,Sell,1
2019-02-21,0.40708081081835024,0.0014591867254293317,0.5914600024562205,Buy,Sell,1
2019-02-22,0.5624250648040542,0.0003424613039668793,0.43723247389197906,Sell,Sell,1
2019-02-23,0.129094173439686,0.004645483406764725,0.8662603431535493,Buy,Sell,1
2019-02-24,0.525281926872708,0.15516832844904058,0.31954974467825137,Sell,Hold,1
2019-02-25,0.08369421670202327,0.4233020577009806,0.4930037255969962,Buy,Hold,1
2019-02-26,0.7212717153566363,0.09758155866589825,0.18114672597746556,Sell,Hold,1
2019-02-27,0.5185794538579747,0.09985479854355543,0.38156574759847,Sell,Sell,1
2019-02-28,0.34421696890893305,0.2387012776669927,0.4170817534240742,Buy,Hold,1
2019-03-01,0.5897527356900222,0.13837319533055348,0.2718740689794244,Sell,Hold,1
2019-03-02,0.5257503691617597,0.15543672542440073,0.3188129054138396,Sell,Hold,1
2019-03-03,0.30311689992174107,0.11813205454019099,0.5787510455380679,Buy,Buy,1
2019-03-04,0.027376823494469568,0.5539816150821,0.41864156142343045,Hold,Buy,1
2019-03-05,0.7087350107332582,0.15442299941266843,0.1368419898540733,Sell,Buy,1
2019-03-06,0.7580522306340345,0.08019133456434828,0.16175643480161725,Sell,Hold,1
2019-03-07,0.7892991565953021,0.07559223879764303,0.13510860460705493,Sell,Hold,1
2019-03-08,0.7461772714043498,0.1344778685607023,0.11934486003494793,Sell,Hold,1
2019-03-09,0.3459785370473432,0.5550842577720467,0.09893720518061004,Hold,Hold,1
2019-03-10,0.44636404216787506,0.3220064468545591,0.23162951097756587,Sell,Hold,1
2019-03-11,0.2562182941523821,0.5262167790742417,0.21756492677337622,Hold,Buy,1
2019-03-12,0.17811246855135945,0.6847159946159986,0.13717153683264197,Hold,Buy,1
2019-03-13,0.12776686603872842,0.5565975844576196,0.315635549503652,Hold,Buy,1
2019-03-14,0.13133703408045105,0.1914394677276306,0.6772234981919183,Buy,Buy,1
2019-03-15,0.057647140914250085,0.1103302146074742,0.8320226444782758,Buy,Buy,1
2019-03-16,0.025909587815708544,0.019134298277207737,0.9549561139070837,Buy,Hold,1
2019-03-17,0.21639152982836612,0.008378044143541825,0.7752304260280919,Buy,Hold,1
2019-03-18,0.7586706217775869,0.013571120338283508,0.22775825788412946,Sell,Hold,1
2019-03-19,0.7339716086612835,0.030583447656658873,0.23544494368205762,Sell,Sell,1
2019-03-20,0.7996164768104033,0.005537426186430584,0.1948460970031661,Sell,Sell,1
2019-03-21,0.8624999889458288,0.05955720537706533,0.07794280567710597,Sell,Sell,1
2019-03-22,0.8427548732704555,0.07783705342496046,0.07940807330458395,Sell,Buy,1
2019-03-23,0.8185365142886355,0.08459206215121186,0.09687142356015252,Sell,Buy,1
2019-03-24,0.06227467544524815,0.018006939302274774,0.9197183852524772,Buy,Buy,1
2019-03-25,0.11532176094311607,0.41899422473978676,0.4656840143170971,Buy,Buy,1
2019-03-26,0.3910516800001595,0.18821894468194986,0.42072937531789073,Buy,Buy,1
2019-03-27,0.026461222981336366,0.02738864985566375,0.9461501271629998,Buy,Buy,1
2019-03-28,0.0942300628380665,0.07337939201320222,0.8323905451487312,Buy,Buy,1
