Date,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,SMA_20_above_50,Close_above_SMA_50,Close_above_SMA_200,ADX_14,Parabolic_SAR_position,log_ret_5d
2014-11-28,373.2508483886719,365.1959802246094,,370.5105893680766,368.33145691703663,1.0,1.0,0.0,25.84024605786869,-0.13562786854951478,0.023855310013713858
2014-11-29,374.7509979248047,365.6470001220703,,371.27680597521146,368.86179324277117,1.0,1.0,0.0,25.180523499316998,-0.12963567496616493,-0.0037480603620210235
2014-11-30,375.4901473999024,365.9074200439453,,372.3183738359962,369.54217871147796,1.0,1.0,0.0,24.567923980661853,-0.11352765235535861,0.007164944584825525
2014-12-01,376.10619659423827,366.2610797119141,,373.3840078792564,370.2609058526416,1.0,1.0,0.0,24.056140099495412,-0.1019041492529905,0.029094566765676715
2014-12-02,376.78719635009764,366.64139953613284,,374.60416088881794,371.07972782217973,1.0,1.0,0.0,23.601005530775172,-0.08818285585069799,0.031015059497696194
2014-12-03,374.5009475708008,366.57061950683595,,374.6665991775575,371.3708598179905,1.0,1.0,0.0,22.89956493790991,-0.09892349444223664,-0.0038245247601125707
2014-12-04,373.09024810791016,366.15441955566405,,373.8877383665871,371.239981602306,1.0,1.0,0.0,21.738609371098214,-0.10763815765228943,-0.01580232293371507
2014-12-05,373.12629852294924,365.7960394287109,,374.3440869111506,371.6558351063019,1.0,1.0,0.0,20.50730507345499,-0.07940070635785465,-0.003160663863647216
2014-12-06,372.47144927978513,365.64061950683595,,374.4119202574519,371.887625369695,1.0,1.0,0.0,19.363951082786286,-0.0786714914418668,-0.01182988336112097
2014-12-07,371.85579986572264,365.4673596191406,,374.51700963641366,372.125208766066,1.0,1.0,0.0,18.3022652343082,-0.0713648051509438,-0.016446481120763808
2014-12-08,371.1913497924805,364.87669982910154,,372.57731532035484,371.36845230798934,1.0,0.0,0.0,17.60675380965746,-0.10401654375557917,-0.03555992875802916
2014-12-09,369.77454986572263,364.1301599121094,,369.4452659080887,369.9499739252216,1.0,0.0,0.0,18.0503950594719,-0.12809321861828044,-0.04817904819585719
2014-12-10,369.2007995605469,363.4005596923828,,365.8944542659789,368.20293809627,1.0,0.0,0.0,18.462347648585308,-0.14101284925272375,-0.08436475077344761
2014-12-11,369.18370056152344,362.6811798095703,,363.5270016039653,366.8920546789826,1.0,0.0,0.0,18.022580239640558,-0.12170146809139983,-0.06697467912914838
2014-12-12,369.16479949951173,362.06885986328126,,361.8370001552783,365.829087087021,1.0,0.0,0.0,17.614224788477575,-0.1059649924595265,-0.06200958854431514
2014-12-13,368.1549499511719,361.8480401611328,,359.6122319898629,364.46219227169183,1.0,0.0,0.0,17.43210174419473,-0.11357988972324015,-0.040985002390991156
2014-12-14,366.8914993286133,361.7137799072266,,358.38450222609794,363.51180680900285,1.0,0.0,0.0,17.35067465835235,-0.09189969080103119,-0.0016679830412585281
2014-12-15,365.39134979248047,361.6752600097656,,356.3784251483449,362.16611750616585,1.0,0.0,0.0,17.313317431512562,-0.10392745415615519,-0.002949183228714456
2014-12-16,363.3259506225586,361.12242004394534,,351.868207697638,359.5658133737647,1.0,0.0,0.0,18.48352289219981,-0.1578460499346488,-0.06922806765892699
2014-12-17,360.83125,360.4581597900391,,346.9309451251649,356.61841986286083,1.0,0.0,0.0,20.17189377367546,-0.1713118604200957,-0.09754898819706803
2014-12-18,357.57870025634764,359.5337194824219,,341.46402988956265,353.26861069477854,0.0,0.0,0.0,22.20052573834406,-0.18375600774933246,-0.10934238561555627
2014-12-19,354.69629974365233,359.17875915527344,,337.8300233004833,350.64449042557624,0.0,0.0,0.0,24.08425541982204,-0.1354370222803692,-0.10102763208852028
2014-12-20,352.29174957275393,358.8717791748047,,336.61863412384645,349.1120091831146,0.0,0.0,0.0,24.533372916937772,-0.07314810936755908,-0.04558462789955233
2014-12-21,349.37164916992185,358.5222186279297,,334.19161149872343,347.0180075444059,0.0,0.0,0.0,24.95041059283096,-0.08498083506741162,-0.019197924621310793
2014-12-22,346.9001983642578,358.64495849609375,,333.83689993401595,345.8971170839407,0.0,0.0,0.0,24.85994164250142,-0.033015331957428666,0.03717074152856915
2014-12-23,344.87829742431643,358.81855834960936,,333.9499908621361,345.0582188530412,0.0,0.0,0.0,24.546087282993728,-0.010873484167859116,0.07178667448561696
2014-12-24,342.5247970581055,358.7181585693359,,332.19368404981225,343.3897579440775,0.0,0.0,0.0,24.801243994112973,0.05674441189789488,0.01465103697531654
2014-12-25,339.6324966430664,358.4884783935547,,330.16511659683636,341.58370147455094,0.0,0.0,0.0,25.30714767697854,0.044405849126023265,-0.033743125934947264
2014-12-26,337.28944702148436,358.2572387695312,,329.82033115585676,340.5718725675819,0.0,0.0,0.0,24.826069472561812,0.06856423843697407,0.02183004188543611
2014-12-27,334.3278472900391,357.58869873046876,,327.6730504536937,338.7415861990052,0.0,0.0,0.0,24.654376543356022,0.031142736970371187,-0.04948289911706819
2014-12-28,332.09434814453124,357.08517883300783,,326.06781402572153,337.1488030488474,0.0,0.0,0.0,24.60238832603368,0.03353480678428916,-0.0531965999245579
2014-12-29,330.11689910888674,356.42881896972654,,324.0066139337235,335.3355593732094,0.0,0.0,0.0,24.52574330424385,0.017611980343125735,-0.031060182230728865
2014-12-30,328.3354995727539,355.37827880859373,,321.9651347918766,333.51344382791376,0.0,0.0,0.0,24.676622664168182,0.009725812435485795,-0.026269273392223694
2014-12-31,326.8198486328125,354.44365844726565,,321.69249761836676,332.52674377873956,0.0,0.0,0.0,24.144077267106187,0.03728263993805975,-0.023857990828392826
2015-01-01,324.9051986694336,353.3747381591797,,320.54734304937523,331.172836307716,0.0,0.0,0.0,23.619539745711716,0.017387253640532032,-0.005122953389428191
2015-01-02,323.28799896240236,351.2606787109375,,319.6988307247718,329.9772197619187,0.0,0.0,0.0,23.17372494365273,0.018181734248062867,-0.00698121407794701
2015-01-03,319.76049957275393,348.9259588623047,,313.75777995671797,326.3553516856597,0.0,0.0,0.0,24.864781664206856,-0.19090157477963995,-0.10650191989109613
2015-01-04,315.7029998779297,346.6871990966797,,306.1327380132565,321.75088173296035,0.0,0.0,0.0,27.259839399443617,-0.2629603441874927,-0.1622593990973111
2015-01-05,313.07359924316404,344.4190393066406,,301.2621627840536,318.24889042114387,0.0,0.0,0.0,29.48382158216347,-0.20457888850789252,-0.15406738240040485
2015-01-06,311.39424896240234,342.3946594238281,,298.9432139497882,315.874083379676,0.0,0.0,0.0,30.53076350834249,-0.14506513728095838,-0.09353322724112458
2015-01-07,310.5412994384766,340.77743957519533,,298.234566513703,314.27874428601365,0.0,0.0,0.0,30.417554579321525,-0.10384122075509217,-0.06794887357406705
2015-01-08,308.8166000366211,338.83331970214846,,295.9444792075083,311.98765204434136,0.0,0.0,0.0,30.35851340699281,-0.13714799734255215,0.00803290564234752
2015-01-09,306.8391998291016,337.4846795654297,,295.0927115604998,310.389158522683,0.0,0.0,0.0,30.391449622162355,-0.10060965418204207,0.09459930005611454
2015-01-10,304.53684997558594,335.96363952636716,,291.9701390112282,307.7526275202794,0.0,0.0,0.0,30.767461481457207,-0.1541117591027739,0.0011724325381734927
2015-01-11,301.22555084228514,334.2184393310547,,287.9224258805945,304.63465538263716,0.0,0.0,0.0,31.54328906116297,-0.18483756571332124,-0.07443510602491694
2015-01-12,297.88675079345705,332.2228991699219,,284.8260511282314,301.9058653535703,0.0,0.0,0.0,32.26370038517546,-0.1668504593978917,-0.09449992921956267
2015-01-13,293.0531005859375,329.20209899902346,,275.75450363644825,296.2729118037977,0.0,0.0,0.0,34.4056359140083,-0.37377966698520054,-0.226759617660465
2015-01-14,286.00785064697266,325.2571990966797,,260.7311948964057,287.519584768418,0.0,0.0,0.0,37.173896349681044,-0.7117095748744239,-0.4889247778282934
2015-01-15,280.10384979248045,322.08667907714846,,252.90239478013177,281.7658373145074,0.0,0.0,0.0,39.34616720685987,-0.4019584279647718,-0.269664598178333
2015-01-16,274.71554946899414,318.8552188110352,,246.00925714043,276.3088864113639,0.0,0.0,0.0,41.36327585995449,-0.36656439566889587,-0.24421299175311112
2015-01-17,268.8165985107422,315.3114788818359,,238.81706288910786,270.60156108510256,0.0,0.0,0.0,43.31534265848545,-0.38185547659664104,-0.29561498219851695
2015-01-18,263.70004806518557,312.0084390258789,,234.4358231394915,266.1376680059543,0.0,0.0,0.0,44.52920979696352,-0.2695763853978246,-0.07119919595220017
2015-01-19,258.90624771118166,308.74471893310545,,231.42431072289907,262.33939574119034,0.0,0.0,0.0,45.656372139836016,-0.20728716293373217,0.1876292553935837
2015-01-20,253.46234817504882,305.38611907958983,,228.33057098728477,258.55981105231746,0.0,0.0,0.0,46.75292325409204,-0.19427301036144673,0.006985553173808905
2015-01-21,249.09474868774413,302.2977590942383,,228.11002209290683,256.2144178761331,0.0,0.0,0.0,46.63282228463884,-0.08374802616664342,0.08649186626660174
2015-01-22,245.01344833374023,299.46567901611326,,228.92478882620964,254.52490587489177,0.0,0.0,0.0,45.767760022323536,-0.028028579055738533,0.15816897451781198
2015-01-23,242.60329818725586,296.73117889404296,,229.53312866875189,252.92150527695418,0.0,0.0,0.0,45.013099648640726,0.2635231337944975,0.10179845958982846
2015-01-24,241.78589782714843,294.1510388183594,,232.3506473538778,252.54561600622202,0.0,0.0,0.0,43.271182247069135,0.3028897079407182,0.14282034859408294
2015-01-25,240.74809799194335,291.7296987915039,,235.63793273317904,252.63245943682304,0.0,0.0,0.0,41.168829935608294,0.30712828606160714,0.18287350039987316
2015-01-26,240.11229782104493,289.697258605957,,241.45871107320676,254.17620258545537,0.0,0.0,0.0,39.875071728550715,0.3397855323073578,0.18670668323310516
2015-01-27,238.56919784545897,287.7285787963867,,244.84583338556197,254.86500284605242,0.0,0.0,0.0,38.48436760042092,0.27561447752762613,0.12117905841874446
2015-01-28,236.09749755859374,285.36249877929686,,243.1641656779575,253.31315028605837,0.0,0.0,0.0,36.007623841030394,0.14353672264132292,0.004438776865901902
2015-01-29,233.25274810791015,283.105458984375,,241.67937103339193,251.84647252326008,0.0,0.0,0.0,33.44750645086358,0.10470443440404595,-0.059573868622223025
2015-01-30,230.83419876098634,280.6238388061523,,239.33254519006363,249.9634007105562,0.0,0.0,0.0,31.23458610751177,0.04123299623544228,-0.1138096454316568
2015-01-31,228.42439880371094,277.9222790527344,,235.9681543172233,247.5560380295225,0.0,0.0,0.0,29.27454637952929,-0.42269063504681276,-0.22916952687861025
2015-02-01,226.38319931030273,275.5141989135742,,234.5841305948921,246.03129448082234,0.0,0.0,0.0,27.65237812161916,-0.3548918041925433,-0.14913184759183493
2015-02-02,227.0015998840332,273.2461392211914,,235.144880335101,245.453347030854,0.0,0.0,0.0,25.749613622211495,-0.27483302886083627,0.018274639537511676
2015-02-03,229.4598503112793,270.88459930419924,,233.93305341756144,244.10628468568657,0.0,0.0,0.0,24.170794646485575,-0.3201801722749661,-0.027107790693506394
2015-02-04,230.31030044555663,268.88041900634767,,232.84381394196305,242.82826336275957,0.0,0.0,0.0,22.520517597777005,-0.307075198600329,0.0018884388905791559
2015-02-05,230.76100006103516,266.8271188354492,,230.42337986345188,240.92328033082484,0.0,0.0,0.0,21.477040694365197,-0.35015719626607256,-0.0016246317210413185
2015-02-06,231.9113006591797,265.0445190429688,,229.1683993413403,239.54126004481756,0.0,0.0,0.0,20.508097855482806,-0.30424447106047403,-0.02095177048166426
2015-02-07,232.78205032348632,263.2427392578125,,228.9507991046317,238.66812950836695,0.0,0.0,0.0,19.608365219377728,-0.2591403197457378,-0.04496632288356019
2015-02-08,233.20960083007813,261.11185943603516,,228.09867655983862,237.53804603096765,0.0,0.0,0.0,18.66539112545117,-0.2702266157208504,-0.017112349499342906
2015-02-09,233.64935073852538,259.0971997070312,,226.86964949068678,236.24707970351463,0.0,0.0,0.0,17.498579559850384,-0.27623968128276266,-0.030174792462647166
2015-02-10,233.29645080566405,256.8562600708008,,225.788011802366,235.03166672670625,0.0,0.0,0.0,16.291853571726598,-0.2652768007764518,0.012486772169695008
2015-02-11,232.585400390625,254.54852020263672,,224.77216345717025,233.85783938092013,0.0,0.0,0.0,15.29146191524213,-0.25698158027332374,-0.013958780975068563
2015-02-12,232.02965087890624,252.53312042236328,,224.30937024350703,232.9619999873971,0.0,0.0,0.0,14.324423146023104,-0.23091049529627214,-0.026652301970862022
2015-02-13,231.40865097045898,250.86150054931642,,226.0197751219098,233.14459272559915,0.0,0.0,0.0,14.694308376792339,-0.14911788516302843,0.05238328295508254
2015-02-14,231.58880157470702,249.44944061279296,,230.8353503961232,234.93543877587308,0.0,1.0,0.0,16.038045639313083,-0.0422492855755227,0.1561969645579458
2015-02-15,229.65640182495116,247.82868041992188,,231.44914217337228,234.92725789975228,0.0,0.0,0.0,16.619057584937302,-0.1325265245232488,0.06594506207875317
2015-02-16,228.1748016357422,246.1607601928711,,231.8174283496744,234.8469426715733,0.0,0.0,0.0,17.15856867730265,-0.13585178858130764,0.0647338489871465
2015-02-17,228.65955200195313,244.77955993652344,,233.63167023593243,235.49605807444576,0.0,0.0,0.0,17.988445893505325,-0.08151205635999483,0.09395480091685193
2015-02-18,228.8002021789551,243.29134002685547,,234.046183127069,235.55753555251053,0.0,0.0,0.0,18.759046165693526,-0.10613754779953158,0.003811329878372993
2015-02-19,229.49310226440429,241.69314025878907,,235.00569414763413,235.90757030867584,0.0,0.0,0.0,19.474603561296853,-0.07969893313085075,-0.06850697357415561
2015-02-20,230.8088523864746,240.2837405395508,,236.35543457999933,236.49063969010783,0.0,1.0,0.0,20.398372346811406,-0.05643457541038575,0.03742156281762222
2015-02-21,231.68695220947265,238.87378021240235,,237.61367488800425,237.0864439043244,0.0,1.0,0.0,21.70251912402228,-0.04572661630329262,0.04470438465027877
2015-02-22,231.5743522644043,237.97168029785155,,237.3618795213702,237.0042632451065,0.0,0.0,0.0,21.907516473082534,-0.08196986108428528,-0.03183422454335642
2015-02-23,232.1555519104004,237.4656201171875,,237.59728240900796,237.14409547072938,0.0,1.0,0.0,21.951195950729787,-0.06151653810488061,0.010799334993691284
2015-02-24,232.74965209960936,236.7508401489258,,237.77231597844545,237.26194029588657,0.0,1.0,0.0,21.99175546568795,-0.05524910071030837,-0.0064632624321386885
2015-02-25,233.7676025390625,235.77646026611328,,237.72580601571585,237.27735221624337,0.0,1.0,0.0,21.928573048740386,-0.0541478822707998,-0.026220800855157083
2015-02-26,234.47560195922853,234.61824005126954,,237.52583507068985,237.21428870933994,0.0,1.0,0.0,21.715974678075487,-0.05232065976181614,-0.03371910369576298
2015-02-27,235.77930221557617,234.02782012939454,,240.033860895151,238.44493420714346,1.0,1.0,0.0,22.803085643398386,0.1647296714997266,0.07292251996782234
2015-02-28,237.3218521118164,233.3049203491211,,242.2229592940941,239.61664282056108,1.0,1.0,0.0,23.812545825483934,0.16264749768654382,0.06235760651600277
2015-03-01,239.3264518737793,233.01304046630858,,244.98896491801952,241.14148378567577,1.0,1.0,0.0,25.13942718263209,0.1783972904773807,0.08610408377469392
2015-03-02,242.11800231933594,233.2132406616211,,249.7091262272064,243.69915264805047,1.0,1.0,0.0,27.04496157718516,0.21755088380792767,0.1491632420431902
2015-03-03,245.2438522338867,233.4913607788086,,254.63110616911456,246.51417807038817,1.0,1.0,0.0,29.16739895232823,0.22139723612525058,0.17521451899682627
2015-03-04,247.81025238037108,234.43598114013673,,257.4712452966426,248.4829063983629,1.0,1.0,0.0,31.133675862203525,0.17738012495330263,0.07315188936666533
2015-03-05,249.847802734375,236.39748138427734,,260.34920894842116,250.53439548242514,1.0,1.0,0.0,32.50794478879798,0.16886024955156867,0.08267645176618349
2015-03-06,250.61790161132814,237.65506134033203,,262.25286787071934,252.17799522027212,1.0,1.0,0.0,33.784051649207115,0.14182960036442022,0.046998362027710204
2015-03-07,252.68970108032227,239.01834106445312,,264.40796301801254,253.9619204875205,1.0,1.0,0.0,34.98112081851387,0.13783318653870116,0.002141474664398003
2015-03-08,254.71525115966796,240.52022125244142,,265.9381231546645,255.47244518520418,1.0,1.0,0.0,36.092896298277246,0.11795677964003876,-0.026430502322510353
2015-03-09,257.0151008605957,242.1055810546875,,269.5794879968555,258.0009303291821,1.0,1.0,0.0,37.80689200186693,0.15231190631987598,0.058716039751139405
2015-03-10,259.78680114746095,243.64356140136718,,272.9918759612816,260.50160288002974,1.0,1.0,0.0,39.664215017748504,0.14238808755174284,0.05488596188696375
2015-03-11,262.5916007995605,245.34484130859374,,276.5898947061205,263.15918768911894,1.0,1.0,0.0,41.38887210392425,0.1355793783703368,0.08318243477479924
2015-03-12,265.12035064697267,246.69398132324218,,279.3228345830635,265.46991481631386,1.0,1.0,0.0,42.99033939823031,0.11175706561350594,0.06343711636225285
2015-03-13,267.16050109863284,247.73260131835937,,280.24809166493594,266.94155117178946,1.0,1.0,0.0,43.29706398690421,0.06745989478400488,0.0392516999848065
2015-03-14,269.4559013366699,248.7127215576172,,280.4999252188881,268.0484740305921,1.0,1.0,0.0,42.92169341128594,0.041584729616586436,-0.027025591953947138
2015-03-15,271.8309516906738,249.48364166259765,,281.406552934612,269.4073282039626,1.0,1.0,0.0,42.585921424822494,0.044150430572229456,-0.018566567770565267
2015-03-16,274.4238510131836,250.22114135742189,,282.81985049244815,270.9766362674133,1.0,1.0,0.0,42.7685696523635,0.0471068186150723,-0.019715415071099397
2015-03-17,276.8256011962891,250.46178161621094,,283.2329511678888,272.0528117204058,1.0,1.0,0.0,42.726313250594295,0.020399422793318547,-0.030523578737069863
2015-03-18,277.81925201416016,250.31826171875,,279.0892681005934,270.88586353596605,1.0,1.0,0.0,40.38649756950302,-0.17067953133011193,-0.10732618203513011
2015-03-19,278.17425231933595,250.8585220336914,,276.29522824407184,270.1482446839095,1.0,1.0,0.0,38.303387535832655,-0.14606525850198762,-0.07725467917375417
2015-03-20,278.54855194091795,251.42324188232422,,274.0573458865103,269.5260778865771,1.0,1.0,0.0,36.31116452038321,-0.1347678622491269,-0.08997900994640597
2015-03-21,278.5397018432617,252.09524169921875,,271.8985225034294,268.822293887311,1.0,1.0,0.0,34.74056033947554,-0.13484787357360192,-0.11114586145831348
2015-03-22,278.1542007446289,253.10516143798827,,271.2925946498369,268.7584196330715,1.0,1.0,0.0,32.532588465151015,-0.09430776368744759,-0.063421875428664
2015-03-23,277.4061004638672,253.90052124023438,,270.59219397053505,268.6089063442792,1.0,1.0,0.0,30.602421273834274,-0.0926254846677846,0.0399295890806899
