Date,log_ret_5d,log_ret_20d,log_ret_60d,ADX_14,MA_slope_20,MA_slope_50,RSI_14,MACD_signal_diff,Bollinger_pct_b,distance_to_SMA_50,ATR_14_pct,realized_vol_20d,volume_zscore_20,OBV_zscore_60,trend_label,segment_id
2018-01-08,0.17647558728289592,0.3286475251712326,1.2751584728509942,28.954215451073956,0.10431395268743741,0.2325615435826604,81.21282325655392,29.513480466921223,1.0209686987322562,0.7644352710328595,0.08231638539631711,1.1178241805881508,2.3978807557290263,2.4548963109891813,uptrend,5
2018-01-09,0.28142657321925074,0.4617304332765069,1.4686301774846242,30.94639829978883,0.11411651295852442,0.24813709481734406,85.4487154585552,38.11874069782732,1.1129407933798074,0.9410875400405696,0.07718834578390697,1.1753685873194701,1.8300652983015062,2.7546935483291164,range,6
2018-01-10,0.2300713354256972,0.4249441539625323,1.3839845553748522,33.18617399056855,0.12031890848783154,0.2607418151504466,79.81936005873834,37.75333634991338,0.969458619465579,0.8266416679733625,0.08503278623742262,1.1910992961433866,2.02785078660117,2.0555528259981775,range,6
2018-01-11,0.10320493658214834,0.5372898213171194,1.3219940586044578,33.939591626945735,0.1276791780785412,0.2675346842278424,68.63373317528254,28.062718196319352,0.8060090498920627,0.6428881339684561,0.0983576140368346,0.9643884835676925,1.0928243627396004,1.5474698176431805,range,7
2018-01-12,0.09901866809125377,0.570889163314812,1.3912831729990807,34.434708938985224,0.1366773541432557,0.2726028118786917,73.34872848265316,26.95754009712556,0.9033842674444196,0.7677235965221847,0.0927191483010273,0.9885711316546744,0.20348286981559183,1.7860537603206101,range,7
2018-01-13,0.1954289608183987,0.6989819201150265,1.419713510559404,35.58257192577336,0.1565501320354878,0.2769598165566775,77.19500427811943,31.545952972050088,0.9788182461076479,0.8904300613855545,0.08680667998665922,0.9826852865172925,0.3625446953656746,2.0240234394357968,range,8
2018-01-14,0.050286069278752385,0.5792401695420064,1.4109916135306821,36.64844469921949,0.1591356889609313,0.27944805851903337,74.41212478186651,29.634752827116273,0.8927714252075414,0.8062521550774218,0.0883308674552623,0.9721991490440903,-0.08586742434012054,1.6701272964120064,range,8
2018-01-15,0.028340815049859976,0.512524833995538,1.3619960212370896,37.63818370313375,0.15992781462175543,0.2783718935843396,67.77018174281093,20.797810544821374,0.7805441608029748,0.6710900775831495,0.09230191675560392,1.0169129947846822,-0.17923091668046262,1.3463146839062952,range,8
2018-01-16,-0.09174154897943913,0.3230026063137297,1.1537324628490824,35.44514654579118,0.14541850825045022,0.2675987427070289,51.89365891610627,-2.3907460520346717,0.5042568591263592,0.34302118376983387,0.133360732550432,1.2990208325747459,1.386635195413033,0.8327185098441346,range,8
2018-01-17,-0.22738395497066954,0.31928558887319525,1.0708177882562928,33.97826306669268,0.1265100150663599,0.2524888803842885,49.81307884619463,-20.66726134292145,0.44047347326984265,0.27515445530520627,0.15043340930799728,1.301005966040556,1.3229958666707702,0.3140217087425976,range,9
2018-01-18,-0.29827444429751565,0.3185416039153883,1.0730060088588722,32.5362703500521,0.10055529407248665,0.2406320758640716,50.99496153747286,-30.936944378851024,0.4468109295691854,0.283209302564938,0.14585503205702124,1.3009611077925753,-0.005475113651120879,0.6379725540842887,range,9
2018-01-19,-0.27409537584898336,0.37067596850156015,1.0414842969302283,31.197277113171555,0.08373902132983572,0.223740156347727,51.15353386963599,-36.80517738606346,0.4228126559648434,0.26810952199294963,0.14122224841625983,1.2792107973546087,-1.0078815571772417,0.8511272362275311,range,9
2018-01-20,-0.11189929114797674,0.4229750606948273,1.164768202653568,29.332783332552996,0.07586524017394018,0.2118958255140507,57.27996373626012,-32.29707725243739,0.5641692589902859,0.38643363427500227,0.12587619543543405,1.311281102404179,-1.1726796630209497,1.0542496322072372,range,10
2018-01-21,-0.0039081913242187015,0.30633081624793607,1.0142597281865153,27.77402017079476,0.07415209284977194,0.2018753540334634,51.0119954863191,-35.59128114921653,0.3615456947815033,0.24224829384314378,0.13777325293851292,1.3754849123120652,-1.5951150172512039,0.8228017013289942,range,10
2018-01-22,-0.010894715650031465,0.12605082167578363,0.8944480669390531,26.96026839051982,0.06574042439877346,0.18799535663616884,48.50407255667883,-39.740806344269615,0.2550031639817993,0.1725098617612923,0.14511346651740176,1.3146984683356582,-1.2307059849924218,0.5673572319511299,range,10
2018-01-23,-0.04950410172594585,0.024126002077833067,0.7307611424412157,26.273190375088543,0.05285647115109719,0.17232619994940937,47.5778745436013,-42.24917630094892,0.217811372932676,0.13886918012159175,0.1445125817923056,1.283388975606363,-1.2774551020875047,0.328012584387642,range,11
2018-01-24,0.01876239917308952,0.07637966582210926,0.8200948729635764,25.25506472307341,0.040928304048819426,0.16016336730244005,51.80026356278486,-37.7841986773265,0.343962372469619,0.2060617028731337,0.1315141955009365,1.3060554838335727,-0.9757850113646606,0.547723624320841,range,11
2018-01-25,-0.08971360509229057,0.05679925423528965,0.806713443557464,23.909886286339773,0.024930639144035892,0.15176661575886347,51.630508068669585,-33.90194108338041,0.32945169971826044,0.18597628791692666,0.12716764274400913,1.3052877248457915,-0.8390587214293118,0.27199917304336885,range,11
2018-01-26,0.005311890756492988,0.012867087034983505,0.7869317752677386,22.9691994559399,0.012944790217475334,0.15075749903430705,51.57358841316003,-30.390549772242693,0.3256988188326071,0.1687151347844215,0.12385431096464437,1.2965942860290327,-1.0139077333751219,0.022228526625617702,range,11
2018-01-27,0.09846212972230313,-0.04079787280714423,0.8505839202574073,21.68922136435223,0.005603874120853872,0.15146353113232866,54.811353724020144,-23.859404210820045,0.434116679195651,0.20876715222159445,0.11476856769387975,1.2544381055947724,-1.2085822753117679,0.1923828338659612,range,11
2018-01-28,0.2338131497163749,0.08146356451131201,1.0696936207512635,20.932555340826678,0.008856937429241877,0.15323542902616377,62.11410153972174,-10.168828479949703,0.6982248224828345,0.33790083810257093,0.10332632483220787,1.3249520277278046,0.01959538923626373,0.5173413320837793,range,12
2018-01-29,0.11039509919693401,-0.09465180820020738,0.9724540815000939,20.229936890410098,0.00025464835617450315,0.15464961445635614,57.52752713508738,-5.614192527243318,0.5880779305545349,0.24968034001723724,0.10640421772135486,1.2599741336493455,-0.7553022526351257,0.24616433350989134,range,12
