Date,RSI_14,Stoch_K_14,Stoch_D_3,MACD_line,MACD_signal,MACD_histogram,Williams_R_14,CCI_20,ROC_10,BB_upper,BB_lower,BB_bandwidth,BB_pct_b,ATR_14,hist_volatility_20,OBV,Volume_SMA_20,Volume_ROC,log_ret_5d,log_ret_10d,log_ret_20d,log_ret_50d,log_ret_100d,above_sma_200,adx_strong_trend,adx_value,donchian_pct,sharpe_proxy_20d,higher_high_count_50
2017-11-25,70.98588005747878,100.0,94.94302756657305,570.8249562785759,499.64628510943913,71.17867116913675,-0.0,127.43876027937912,20.167750773483192,8948.905181139815,5973.409809094562,39.879809185002586,0.9469045521800892,472.6145740595136,0.8128533966294513,84860919500,4380982003.2,3.360722032009389,0.06950720458957704,0.18371850372144927,0.1712384900871058,0.6987710016962811,0.7077616091532359,1.0,1.0,28.068552288136424,0.9999999999999997,0.19007120964010532,0.6
2017-11-26,74.89485717978475,94.77035259775408,96.85032324179399,639.2589772839337,527.5688235443381,111.69015373959564,-5.229647402245916,167.09076041307702,18.53299449216657,9256.017519643741,5897.076474496884,44.333402095251145,1.0221892209604113,492.23780760883403,0.7974931685736658,90336499404,4499166003.2,6.865401454777498,0.14498436692905692,0.17002117036444453,0.28413767202490625,0.7455966050156171,0.8076298120186198,1.0,1.0,29.594141447315717,0.9519521152854598,0.3047390700204783,0.6
2017-11-27,77.80573992384987,100.0,98.25678419925138,724.5031778497105,566.9556944054126,157.54748344429788,-0.0,183.21322893305896,27.362330355462106,9638.172401822832,5782.318564974043,50.009482125454305,1.0467282254919232,491.9208074001673,0.8081068419753724,95989819596,4665515008.0,21.533130522042597,0.1736096568645369,0.24186583332958023,0.31792702677738127,0.7559210751964951,0.8506695982876806,1.0,1.0,31.304786822022972,0.9999999999999998,0.3347160653693235,0.6
2017-11-28,79.09259696159174,98.08359976423348,97.61798412066254,802.2147103652078,614.0074975973716,188.20721276783615,-1.9164002357665195,177.88247568456072,29.122031421516066,10017.340004290365,5663.061948834635,55.537837211984886,1.0095216244505074,484.59792048765536,0.8023914705431316,102338639564,4752846003.2,73.12492508705608,0.2241717650028736,0.2555877512282212,0.29893400330760755,0.7456781544107525,0.9004751961586326,1.0,1.0,33.17057044318525,0.9854775588579024,0.3178525277866336,0.6
2017-11-29,75.74498060020437,62.477367829021375,86.85365586441831,840.3813995754672,659.2822779929908,181.0991215824764,-37.522632170978625,176.62075510861243,23.046380486662034,10302.688498110685,5652.216482358065,58.29520165047063,0.9109599745691251,586.8673631090727,0.7822845207080702,90769839820,5169973491.2,267.3427907960889,0.1807232001660264,0.20739117543594787,0.32516956311445355,0.7265267984325785,0.9046543612088307,1.0,1.0,35.78357763186849,0.7284621591208057,0.3511326889138257,0.6
2017-11-30,77.79651413996771,68.33218287816783,76.29771682380759,888.2275908953234,705.0713405734573,183.15625032186608,-31.66781712183218,139.62239708649935,24.79026085879591,10592.25524390227,5724.195683832105,59.670569067143575,0.9263247234135936,659.1589939807461,0.7030546750806179,99080529612,5325095488.0,138.23445018983972,0.15195702432211888,0.22146422891169593,0.4358620016854413,0.751558966584847,0.9145625863470936,1.0,1.0,37.214988597261915,0.7859757955910047,0.5077021476293424,0.6
2017-12-01,81.43383922963798,86.6352721483898,72.48160761852637,974.7825545687683,759.0135833725195,215.7689711962488,-13.364727851610194,147.44483068834487,35.98372407885328,10967.945101325979,5810.305777580271,61.4800596435226,1.001484110766292,708.6511947455143,0.6827488534891625,105863649484,5418817472.0,58.57265850256628,0.16238064976638888,0.3073650166954458,0.5460236285760782,0.7006260874860608,0.9722000546316867,1.0,1.0,38.70701203966041,0.9096756421644346,0.6486619978838312,0.6
2017-12-02,81.86080680481575,88.41836247954852,81.12860583536876,1039.3850753434745,815.0878817667106,224.2971935767639,-11.581637520451476,154.01893486324425,34.17983620920686,11222.221859051764,6068.481998370111,59.61284055500676,0.9713562861790934,687.6832941163705,0.5922612443574106,111002149580,5227874982.4,41.41894900030485,0.12040111860173575,0.29401077546627263,0.621251207973808,0.6734925516558175,0.9380063323275643,1.0,1.0,40.26682611895832,0.9219474408552544,0.8336731030783887,0.6
2017-12-03,82.92284456067229,86.92623836097326,87.32662432963723,1097.9861275312833,871.6675309196252,226.3185966116581,-13.073761639026735,143.81541245503658,40.85737205817923,11525.00288710061,6242.071966415013,59.46877540891599,0.9618009974353552,709.755929916094,0.5380463056667933,117610459340,5245127974.4,56.40303869058636,0.11840588174291788,0.3425776467457915,0.5459408438262425,0.6635297430624689,0.9517246384290914,1.0,1.0,42.02511557804683,0.900777294468067,0.8070811653181366,0.62
2017-12-04,84.25652446080748,95.08055467737836,90.14171850596675,1158.0298450284972,928.9399937413996,229.08985128709764,-4.9194453226216375,131.49907311646757,41.236217842421105,11827.809061188962,6441.4108118579115,58.96692126715016,0.9683259837132075,700.1591056810158,0.5348336136791674,123742869196,5391892966.4,21.227167989629248,0.1645404063148792,0.3452636064809056,0.5634523332968104,0.7192915219595601,0.985196636960799,1.0,1.0,43.65781293291473,0.961427584653362,0.837867988643531,0.6
