date,P_Sell,P_Hold,P_Buy,pred_label,true_label,fold
2022-03-16,0.29218441471874546,0.27984037798896083,0.4279752072922936,Buy,Buy,1
2022-03-17,0.3547454078222674,0.19254306970226084,0.4527115224754718,Buy,Buy,1
2022-03-18,0.3888845911780306,0.16295570317693076,0.4481597056450387,Buy,Buy,1
2022-03-19,0.39784022230658783,0.13151085581197122,0.47064892188144086,Buy,Buy,1
2022-03-20,0.38764868421269283,0.16457236232049496,0.4477789534668121,Buy,Buy,1
2022-03-21,0.41405730091453147,0.14967597811094902,0.4362667209745195,Buy,Buy,1
2022-03-22,0.4451413862630314,0.13626542455274884,0.41859318918421967,Sell,Buy,1
2022-03-23,0.4696535686743929,0.1156298514758809,0.41471657984972615,Sell,Buy,1
2022-03-24,0.4800067171676714,0.1125942576687529,0.4073990251635758,Sell,Buy,1
2022-03-25,0.46663809752361435,0.1111720778870488,0.42218982458933696,Sell,Buy,1
2022-03-26,0.3922646196196095,0.08434143748594589,0.5233939428944445,Buy,Buy,1
2022-03-27,0.4452614719146433,0.08046822262218994,0.47427030546316684,Buy,Buy,1
2022-03-28,0.4490277501891,0.11335689136031864,0.4376153584505814,Sell,Buy,1
2022-03-29,0.4554962478251144,0.10050310524725768,0.4440006469276281,Sell,Buy,1
2022-03-30,0.4161134432985047,0.09570672961237435,0.488179827089121,Buy,Buy,1
2022-03-31,0.36898300876576356,0.13337969051548235,0.497637300718754,Buy,Buy,1
2022-04-01,0.41903162749786566,0.11369058481496506,0.46727778768716927,Buy,Sell,1
2022-04-02,0.4154167298811539,0.129820567092867,0.454762703025979,Buy,Sell,1
2022-04-03,0.3767913659465422,0.0985631923907119,0.5246454416627458,Buy,Sell,1
2022-04-04,0.4006440191644603,0.10865847656001065,0.49069750427552894,Buy,Sell,1
2022-04-05,0.3446094278187425,0.13376030119194565,0.5216302709893118,Buy,Sell,1
2022-04-06,0.3010833231184299,0.22959112995489458,0.46932554692667555,Buy,Sell,1
2022-04-07,0.24693276948071105,0.1664117599248385,0.5866554705944504,Buy,Sell,1
2022-04-08,0.25112020788561046,0.15783046915661691,0.5910493229577726,Buy,Sell,1
2022-04-09,0.21260363029252075,0.11847819960150989,0.6689181701059693,Buy,Sell,1
2022-04-10,0.2151712804249494,0.12239495683151973,0.6624337627435308,Buy,Sell,1
2022-04-11,0.38968529590782824,0.2591816324969758,0.35113307159519597,Sell,Buy,1
2022-04-12,0.3865976854507226,0.2496588144198739,0.3637435001294035,Sell,Hold,1
2022-04-13,0.3642394968821976,0.2572857060251699,0.37847479709263243,Buy,Sell,1
2022-04-14,0.3525440281877953,0.24057326641195684,0.4068827054002478,Buy,Buy,1
2022-04-15,0.3061886148727698,0.22959548891989356,0.4642158962073366,Buy,Hold,1
2022-04-16,0.29131452752956144,0.21742637320148414,0.4912590992689544,Buy,Sell,1
2022-04-17,0.3054084404577575,0.2381076977244691,0.4564838618177734,Buy,Hold,1
2022-04-18,0.378792873865797,0.2708704968625341,0.35033662927166886,Sell,Sell,1
2022-04-19,0.3170574155645776,0.2580162281889344,0.42492635624648806,Buy,Sell,1
2022-04-20,0.3143163609585923,0.26514068783325623,0.42054295120815144,Buy,Sell,1
2022-04-21,0.3696335375661188,0.2932057846908032,0.3371606777430781,Sell,Sell,1
2022-04-22,0.33408603326324526,0.2844010755099282,0.38151289122682647,Buy,Sell,1
2022-04-23,0.2860004545311734,0.2251523928803976,0.4888471525884289,Buy,Hold,1
2022-04-24,0.28944235937137336,0.2306308962730176,0.4799267443556091,Buy,Sell,1
2022-04-25,0.37444440411733204,0.26849333744010156,0.3570622584425664,Sell,Sell,1
2022-04-26,0.2940958310558456,0.22931053337471985,0.4765936355694345,Buy,Hold,1
2022-04-27,0.33368857309710614,0.24238199894491735,0.4239294279579765,Buy,Hold,1
2022-04-28,0.3624628393296199,0.24636770688251405,0.391169453787866,Buy,Sell,1
2022-04-29,0.2978439017239747,0.2077900465421445,0.4943660517338809,Buy,Buy,1
2022-04-30,0.31123563766796025,0.20253912993547804,0.48622523239656174,Buy,Hold,1
2022-05-01,0.34621612233151033,0.2045060131765214,0.44927786449196827,Buy,Sell,1
2022-05-02,0.34901303795892136,0.19058265310008657,0.46040430894099205,Buy,Sell,1
2022-05-03,0.34388519664447187,0.1972077482147632,0.4589070551407648,Buy,Sell,1
2022-05-04,0.37666884868022926,0.1903162550326559,0.43301489628711476,Buy,Sell,1
2022-05-05,0.2970210124558768,0.1653439986384233,0.5376349889056999,Buy,Sell,1
2022-05-06,0.28288997518740155,0.16030065321222875,0.5568093716003697,Buy,Sell,1
2022-05-07,0.3373795182088812,0.16183763526068642,0.5007828465304325,Buy,Sell,1
2022-05-08,0.2709395956014874,0.16044871095514526,0.5686116934433674,Buy,Sell,1
2022-05-09,0.22172547031011722,0.18369510109101955,0.5945794285988633,Buy,Sell,1
2022-05-10,0.2995759911379346,0.18723052668262544,0.5131934821794399,Buy,Sell,1
2022-05-11,0.3412289790032236,0.21157788314524928,0.44719313785152714,Buy,Sell,1
2022-05-12,0.3259591769213806,0.21207275427505126,0.46196806880356805,Buy,Buy,1
2022-05-13,0.31139139595641097,0.20081998300769174,0.48778862103589726,Buy,Sell,1
2022-05-14,0.331469816722295,0.21405335278693563,0.45447683049076937,Buy,Hold,1
2022-05-15,0.34896348959182477,0.23534799732465078,0.4156885130835245,Buy,Sell,1
2022-05-16,0.3345091666893076,0.227155949707773,0.43833488360291933,Buy,Hold,1
2022-05-17,0.3451158079699264,0.23535800902593879,0.41952618300413475,Buy,Hold,1
2022-05-18,0.3294879724321712,0.20716707333854215,0.46334495422928673,Buy,Buy,1
2022-05-19,0.35717668874608915,0.22300466834898727,0.4198186429049235,Buy,Hold,1
2022-05-20,0.3547138793845554,0.21957001936926462,0.4257161012461799,Buy,Hold,1
2022-05-21,0.3754708841835874,0.20632998072464384,0.4181991350917687,Buy,Sell,1
2022-05-22,0.38958747405984107,0.1959160674206636,0.4144964585194953,Buy,Sell,1
2022-05-23,0.3536635201775983,0.17124634366424982,0.475090136158152,Buy,Sell,1
2022-05-24,0.3729971461972692,0.18311282521476513,0.4438900285879656,Buy,Sell,1
2022-05-25,0.3592694236438026,0.16123665809033602,0.4794939182658614,Buy,Buy,1
2022-05-26,0.28243213987703597,0.16170688650882362,0.5558609736141403,Buy,Buy,1
2022-05-27,0.2629947079569576,0.1615146391807289,0.5754906528623135,Buy,Buy,1
2022-05-28,0.28237928569446813,0.15089708448265363,0.5667236298228783,Buy,Buy,1
2022-05-29,0.3384425660679206,0.2048458719671983,0.45671156196488105,Buy,Hold,1
2022-05-30,0.3785418423023851,0.16367077869882163,0.4577873789987934,Buy,Sell,1
2022-05-31,0.3654937576766262,0.15012953265776585,0.48437670966560786,Buy,Sell,1
2022-06-01,0.3198853494593396,0.19168450827533676,0.48843014226532355,Buy,Hold,1
2022-06-02,0.3381030855748097,0.18734423832890518,0.4745526760962852,Buy,Hold,1
2022-06-03,0.33032729033211317,0.19198537130529159,0.4776873383625953,Buy,Hold,1
2022-06-04,0.37502811218474735,0.2071314591015085,0.41784042871374405,Buy,Hold,1
2022-06-05,0.36958874323604823,0.213008422982411,0.41740283378154086,Buy,Sell,1
2022-06-06,0.36517069396287993,0.2641667995554455,0.3706625064816746,Buy,Sell,1
2022-06-07,0.354681666663481,0.17700163726647838,0.46831669607004056,Buy,Sell,1
2022-06-08,0.328439938706134,0.14578535979999502,0.525774701493871,Buy,Sell,1
2022-06-09,0.36653088273480766,0.143670515972092,0.4897986012931003,Buy,Sell,1
2022-06-10,0.2792828556792763,0.16333836846408475,0.5573787758566389,Buy,Sell,1
2022-06-11,0.2246011469602815,0.15329058562509204,0.6221082674146265,Buy,Sell,1
2022-06-12,0.202368856114458,0.14406989329517475,0.6535612505903672,Buy,Sell,1
2022-06-13,0.19027593884072283,0.19046370270794907,0.619260358451328,Buy,Sell,1
2022-06-14,0.22825323163221048,0.17338633046991372,0.5983604378978759,Buy,Sell,1
2022-06-15,0.2685709076478273,0.18128168534544326,0.5501474070067295,Buy,Sell,1
2022-06-16,0.25516775351021265,0.18878300455228747,0.5560492419374999,Buy,Buy,1
2022-06-17,0.2783712826375664,0.1946181240513413,0.5270105933110923,Buy,Sell,1
2022-06-18,0.2660485297685425,0.18893852820422477,0.5450129420272327,Buy,Buy,1
2022-06-19,0.31441763904307524,0.1771893537152409,0.5083930072416838,Buy,Buy,1
2022-06-20,0.30988536585043674,0.1685832870551601,0.5215313470944032,Buy,Buy,1
2022-06-21,0.3130001899074041,0.1750806338736164,0.5119191762189796,Buy,Buy,1
2022-06-22,0.30967978844611155,0.16801388508400336,0.5223063264698852,Buy,Buy,1
2022-06-23,0.3409932700386352,0.186281460348299,0.4727252696130658,Buy,Hold,1
2022-06-24,0.37598674130748627,0.21200605665124805,0.4120072020412656,Buy,Sell,1
2022-06-25,0.4084780179100999,0.1939890762454252,0.397532905844475,Sell,Sell,1
2022-06-26,0.4027043433736683,0.19626898805679968,0.4010266685695321,Sell,Sell,1
2022-06-27,0.4014567495695365,0.17369218428851027,0.4248510661419532,Buy,Sell,1
2022-06-28,0.3776960142846983,0.18242804620401085,0.4398759395112908,Buy,Sell,1
2022-06-29,0.3602272109744606,0.1828628984119771,0.4569098906135623,Buy,Buy,1
2022-06-30,0.3469329171472267,0.18181516174108805,0.47125192111168535,Buy,Buy,1
2022-07-01,0.3344460436576119,0.17649277937353303,0.489061176968855,Buy,Buy,1
