date,P_Sell,P_Hold,P_Buy,P_Sell_cal,P_Hold_cal,P_Buy_cal,pred_label,pred_label_cal,true_label,fold
2019-01-26,0.36892041815033216,0.006821072557996816,0.624258509291671,0.42349048800661704,0.26881720430107525,0.30769230769230765,Buy,Sell,Sell,1
2019-01-27,0.414156773084766,0.011770926260589063,0.5740723006546449,0.42349048800661704,0.26881720430107525,0.30769230769230765,Buy,Sell,Sell,1
2019-01-28,0.3976894143230094,0.026236068169907277,0.5760745175070833,0.42349048800661704,0.26881720430107525,0.30769230769230765,Buy,Sell,Buy,1
2019-01-29,0.5451405707183553,0.06151106506479118,0.3933483642168535,0.42349048800661704,0.26881720430107525,0.30769230769230765,Sell,Sell,Hold,1
2019-01-30,0.5085961260951554,0.01349573384589844,0.4779081400589463,0.42349048800661704,0.26881720430107525,0.30769230769230765,Sell,Sell,Hold,1
2019-01-31,0.41977273881546684,0.028422368746616116,0.5518048924379171,0.42349048800661704,0.26881720430107525,0.30769230769230765,Buy,Sell,Hold,1
2019-02-01,0.3291785022707149,0.039692167163147066,0.631129330566138,0.42349048800661704,0.26881720430107525,0.30769230769230765,Buy,Sell,Sell,1
2019-02-02,0.4900295032486392,0.04117175069046529,0.46879874606089544,0.42349048800661704,0.26881720430107525,0.30769230769230765,Sell,Sell,Sell,1
2019-02-03,0.07436697233015792,0.0977507107128932,0.8278823169569488,0.4061577245830464,0.2768991958543901,0.31694307956256346,Buy,Sell,Buy,1
2019-02-04,0.034043706763709575,0.1092552205675925,0.856701072668698,0.4061577245830464,0.2768991958543901,0.31694307956256346,Buy,Sell,Buy,1
2019-02-05,0.1595965072856336,0.02964220699391019,0.8107612857204561,0.42349048800661704,0.26881720430107525,0.30769230769230765,Buy,Sell,Buy,1
2019-02-06,0.2750886693686271,0.30733294639833547,0.4175783842330374,0.42349048800661704,0.26881720430107525,0.30769230769230765,Buy,Sell,Buy,1
2019-02-07,0.543510669815981,0.19557940806429042,0.2609099221197287,0.42349048800661704,0.26881720430107525,0.30769230769230765,Sell,Sell,Buy,1
2019-02-08,0.18389175015683826,0.6141045377801756,0.20200371206298615,0.42349048800661704,0.26881720430107525,0.30769230769230765,Hold,Sell,Hold,1
2019-02-09,0.017971777229466572,0.04500717092082914,0.9370210518497044,0.4061577245830464,0.2768991958543901,0.31694307956256346,Buy,Sell,Sell,1
2019-02-10,0.005877035747127609,0.003122592133975009,0.9910003721188974,0.3940708195087703,0.26865891358751653,0.3372702669037131,Buy,Sell,Sell,1
2019-02-11,0.0009057794661839093,0.0013086740820430199,0.997785546451773,0.3940708195087703,0.26865891358751653,0.3372702669037131,Buy,Sell,Hold,1
2019-02-12,0.0009883547375615252,0.0015610647882354702,0.997450580474203,0.3940708195087703,0.26865891358751653,0.3372702669037131,Buy,Sell,Hold,1
2019-02-13,0.0013057088313784704,0.0008599382467708915,0.9978343529218507,0.3940708195087703,0.26865891358751653,0.3372702669037131,Buy,Sell,Buy,1
2019-02-14,0.0012223967158373182,0.0016632755722390266,0.9971143277119237,0.3940708195087703,0.26865891358751653,0.3372702669037131,Buy,Sell,Buy,1
2019-02-15,0.00197681343023271,0.0018498659304520646,0.9961733206393152,0.3940708195087703,0.26865891358751653,0.3372702669037131,Buy,Sell,Buy,1
2019-02-16,0.0023641617953908127,0.0012781753504910321,0.9963576628541182,0.3940708195087703,0.26865891358751653,0.3372702669037131,Buy,Sell,Buy,1
2019-02-17,0.009068680408635081,0.002245104210368495,0.9886862153809964,0.3940708195087703,0.26865891358751653,0.3372702669037131,Buy,Sell,Buy,1
2019-02-18,0.010922816200519879,0.024939661442466444,0.9641375223570136,0.3940708195087703,0.26865891358751653,0.3372702669037131,Buy,Sell,Buy,1
2019-02-19,0.01113593154707986,0.0009210498776741386,0.9879430185752459,0.3940708195087703,0.26865891358751653,0.3372702669037131,Buy,Sell,Sell,1
2019-02-20,0.008687607883264607,0.00025699911727435895,0.9910553929994611,0.44755929547248946,0.16939167991967646,0.38304902460783413,Buy,Sell,Sell,1
2019-02-21,0.002665779207033526,0.0003189989472988041,0.9970152218456676,0.42385267465653315,0.2133878982753581,0.36275942706810876,Buy,Sell,Sell,1
2019-02-22,0.006318896414624552,0.00012327538451629993,0.993557828200859,0.5388331475287996,0.0,0.4611668524712003,Buy,Sell,Sell,1
2019-02-23,0.00901785472597958,0.00038658618624304796,0.9905955590877773,0.42385267465653315,0.2133878982753581,0.36275942706810876,Buy,Sell,Sell,1
2019-02-24,0.005525973562504294,0.0037249903274416117,0.990749036110054,0.3940708195087703,0.26865891358751653,0.3372702669037131,Buy,Sell,Hold,1
2019-02-25,0.014128836814017113,0.03727618485910354,0.9485949783268794,0.4061577245830464,0.2768991958543901,0.31694307956256346,Buy,Sell,Hold,1
2019-02-26,0.6216904599879259,0.050466962012804234,0.3278425779992698,0.42349048800661704,0.26881720430107525,0.30769230769230765,Sell,Sell,Hold,1
2019-02-27,0.6402898183993271,0.12758792403985,0.23212225756082297,0.42349048800661704,0.26881720430107525,0.30769230769230765,Sell,Sell,Sell,1
2019-02-28,0.3860780151383952,0.24914885776446077,0.36477312709714393,0.42349048800661704,0.26881720430107525,0.30769230769230765,Sell,Sell,Hold,1
2019-03-01,0.45008027425406144,0.23224060790319528,0.31767911784274333,0.42349048800661704,0.26881720430107525,0.30769230769230765,Sell,Sell,Hold,1
2019-03-02,0.6039804977895387,0.15391351278121498,0.2421059894292464,0.42349048800661704,0.26881720430107525,0.30769230769230765,Sell,Sell,Hold,1
2019-03-03,0.7753449251223534,0.05028612288240571,0.1743689519952408,0.42349048800661704,0.26881720430107525,0.30769230769230765,Sell,Sell,Buy,1
2019-03-04,0.6536801209048791,0.06435982275412967,0.2819600563409912,0.42349048800661704,0.26881720430107525,0.30769230769230765,Sell,Sell,Buy,1
2019-03-05,0.7597622428653321,0.08584581168681132,0.1543919454478566,0.42349048800661704,0.26881720430107525,0.30769230769230765,Sell,Sell,Buy,1
2019-03-06,0.8610382734093627,0.03758166255611148,0.10138006403452586,0.42349048800661704,0.26881720430107525,0.30769230769230765,Sell,Sell,Hold,1
2019-03-07,0.8753691427918271,0.016304250831974912,0.10832660637619793,0.42349048800661704,0.26881720430107525,0.30769230769230765,Sell,Sell,Hold,1
2019-03-08,0.8609424855387363,0.04288416456426858,0.09617334989699505,0.42349048800661704,0.26881720430107525,0.30769230769230765,Sell,Sell,Hold,1
2019-03-09,0.7735102191839275,0.13643478436986914,0.09005499644620336,0.42349048800661704,0.26881720430107525,0.30769230769230765,Sell,Sell,Hold,1
2019-03-10,0.7737649122165712,0.0456129942494556,0.1806220935339733,0.42349048800661704,0.26881720430107525,0.30769230769230765,Sell,Sell,Hold,1
2019-03-11,0.4494471488091772,0.3092202656204541,0.24133258557036863,0.42349048800661704,0.26881720430107525,0.30769230769230765,Sell,Sell,Buy,1
2019-03-12,0.556109334176451,0.23504565179693085,0.20884501402661815,0.42349048800661704,0.26881720430107525,0.30769230769230765,Sell,Sell,Buy,1
2019-03-13,0.18139251241442492,0.2979253232569908,0.5206821643285843,0.42349048800661704,0.26881720430107525,0.30769230769230765,Buy,Sell,Buy,1
2019-03-14,0.148630672814984,0.1656324841204502,0.6857368430645658,0.42349048800661704,0.26881720430107525,0.30769230769230765,Buy,Sell,Buy,1
2019-03-15,0.08547405386222034,0.16579724679045282,0.7487286993473269,0.42349048800661704,0.26881720430107525,0.30769230769230765,Buy,Sell,Buy,1
2019-03-16,0.02288595645743991,0.061869215266391574,0.9152448282761685,0.4061577245830464,0.2768991958543901,0.31694307956256346,Buy,Sell,Hold,1
2019-03-17,0.05412183340305792,0.060662552218981515,0.8852156143779606,0.4061577245830464,0.2768991958543901,0.31694307956256346,Buy,Sell,Hold,1
2019-03-18,0.12986161628323026,0.05267886744139219,0.8174595162753775,0.42349048800661704,0.26881720430107525,0.30769230769230765,Buy,Sell,Hold,1
2019-03-19,0.12439207372311237,0.05619035785686773,0.81941756842002,0.42349048800661704,0.26881720430107525,0.30769230769230765,Buy,Sell,Sell,1
2019-03-20,0.2208064701218876,0.010667728732880433,0.7685258011452321,0.42349048800661704,0.26881720430107525,0.30769230769230765,Buy,Sell,Sell,1
2019-03-21,0.0018739542376567553,0.0037708840240975984,0.9943551617382457,0.3940708195087703,0.26865891358751653,0.3372702669037131,Buy,Sell,Sell,1
2019-03-22,0.0009383388132161713,0.0021968161755442383,0.9968648450112395,0.3940708195087703,0.26865891358751653,0.3372702669037131,Buy,Sell,Buy,1
2019-03-23,0.0013212695251209907,0.0026297053479912053,0.9960490251268876,0.3940708195087703,0.26865891358751653,0.3372702669037131,Buy,Sell,Buy,1
2019-03-24,0.00024045677300095367,0.00036444682738116124,0.9993950963996178,0.42385267465653315,0.2133878982753581,0.36275942706810876,Buy,Sell,Buy,1
2019-03-25,0.001022213991584287,0.005109643854340802,0.9938681421540749,0.3940708195087703,0.26865891358751653,0.3372702669037131,Buy,Sell,Buy,1
2019-03-26,0.0015446852103872134,0.00382263163464256,0.9946326831549702,0.3940708195087703,0.26865891358751653,0.3372702669037131,Buy,Sell,Buy,1
