,RSI_14,Stoch_K_14,Stoch_D_3,MACD_line,MACD_signal,MACD_histogram,Williams_R_14,CCI_20,ROC_10,BB_upper,BB_lower,BB_bandwidth,BB_pct_b,ATR_14,hist_volatility_20,OBV,Volume_SMA_20,Volume_ROC,log_ret_5d,log_ret_10d,log_ret_20d,log_ret_50d,log_ret_100d,above_sma_200,adx_strong_trend,adx_value,donchian_pct,sharpe_proxy_20d,higher_high_count_50
2016-12-11,61.4838869172453,76.30705632858843,82.20559850809173,14.903256029046815,15.765494296688473,-0.8622382676416578,-23.692943671411566,69.39728939128779,1.7121401469555775,787.2425517048392,724.636348441645,8.28190713649464,0.7202907583324429,12.148750731118112,0.17280975181709676,4184054105.48,79617969.8,-28.769520542292916,0.007180187999217935,0.016976482085257594,0.05159209846368906,0.18776550673567716,0.30049771488757937,1.0,1.0,33.49621063673748,0.7761801039006296,0.2415248762773487,0.5
2016-12-12,65.37894426931223,96.12561936610416,86.39884653789237,15.032878159280017,15.618971069206783,-0.5860929099267658,-3.874380633895837,94.28712255608437,0.275470400759966,789.9830485347709,725.9797505374947,8.443914063913006,0.8453818202065807,12.151767036317265,0.17441517043709867,4260625105.48,80406399.8,-39.993730653187576,0.015443801832574877,0.002750916764076905,0.053771985873295236,0.21286051326794464,0.3069293676615219,1.0,1.0,33.17734614770721,0.964911523118812,0.24929156091084906,0.52
2016-12-13,65.54888327924319,84.85680507692686,85.76316025720651,15.000536615402098,15.495284178445846,-0.4947475630437488,-15.143194923073144,106.19818818609316,1.2190805505261582,792.7389020403947,726.1448015728866,8.768821511362185,0.8170577921853401,12.033644167651746,0.16698152706424632,4342270705.48,77993379.8,17.395793504322587,0.012564618222314472,0.01211709608266709,0.03813894954031749,0.21292732110668222,0.3071907443036048,1.0,1.0,33.26005913175755,0.8656583879089393,0.18576083728554246,0.54
2016-12-14,65.90430913979307,83.54551877866375,88.17598107389828,14.878039712766963,15.37183528531007,-0.4937955725431067,-16.45448122133626,89.1659494084529,0.9832386619291136,795.1704209127348,727.4019850931246,8.901834231632517,0.7979973614446735,11.545170107406532,0.16197077430996354,4418249705.48,77965139.8,25.465050802620294,0.011178333357142023,0.009784363239019989,0.04835176494485793,0.21099219257239277,0.30247723934099024,1.0,1.0,33.20603915747612,0.8813801087812223,0.24112163342952997,0.52
2016-12-15,63.32356867856761,71.77454851070402,80.05895745543157,14.341848950754638,15.165838018398984,-0.8239890676443462,-28.22545148929597,79.75011533635151,2.55542377439566,796.3745908493725,729.9777162795338,8.700071963691308,0.7245867629684067,10.983301964969012,0.16107610562859886,4336669609.48,77748179.8,-23.300305557383673,0.004428298679209242,0.02523318620432491,0.04979899216136463,0.16870822800457486,0.30164909730748857,1.0,1.0,33.15587775278622,0.8237102846300457,0.24951674961070203,0.5
2016-12-16,66.18910601592637,90.33107830908061,81.88371519948282,14.302279996302559,14.9931264139797,-0.6908464176771414,-9.668921690919388,94.16161862817387,2.706403282920612,797.5514929428715,733.7533105239253,8.332525604897256,0.8018045335843071,10.694778233654262,0.1587334870179259,4420277809.48,79180454.8,-28.059164673286407,0.01952409039908698,0.026704278398304915,0.06517509904380336,0.17777316193739168,0.31589668316432906,1.0,1.0,33.341709977680736,0.9380733847358224,0.32987824877609534,0.5
2016-12-17,68.49150590914715,95.88196307306542,85.99586329761671,14.58069975558817,14.910641082301394,-0.3299413267132234,-4.11803692693458,126.15555948859296,2.954825457933306,798.3197050606019,738.8644990409606,7.735599398042354,0.8740106027731229,10.476933966685653,0.1566167975405068,4499267609.48,80499854.8,-18.082548939863752,0.013676316414159118,0.029120118246733995,0.07725344607700801,0.19033991608811096,0.3177782404596954,1.0,1.0,33.961225412329625,0.9720117667514879,0.3954481066962243,0.52
2016-12-18,68.23888380188554,90.22180293798455,92.14494810671022,14.608825195224767,14.85027790488607,-0.24145270966130283,-9.77819706201545,137.94920323371258,2.5583518377733827,798.4416278733365,744.2142803297884,7.030387950442144,0.854103161322652,10.207938578719267,0.15724247640162325,4438743209.48,80431644.8,-24.45017908948962,0.012697118608308244,0.025261736830622716,0.07172764922048191,0.18412502894717964,0.2787584791061155,1.0,1.0,34.66202655459021,0.930091200824362,0.3659798287003556,0.52
2016-12-19,69.13453312687196,94.383183952632,93.49564998789401,14.638597485895502,14.807941821087958,-0.16934433519245573,-5.616816047368002,140.3167615175561,2.5776575318306576,797.3948337150617,750.9720730232194,5.996351444843829,0.899169192277878,9.713872653453604,0.15661881318194715,4513629609.48,80750409.6,8.99654664176106,0.014271626830010042,0.025449960187152065,0.07477055153052525,0.155866898508493,0.26424543119853805,1.0,1.0,35.31277047240362,0.9654020594881907,0.3828379779176222,0.5
2016-12-20,72.28056127957947,98.89148336931524,94.49882341997727,15.14620043325192,14.875593543520752,0.27060688973116775,-1.1085166306847618,165.08338280657952,3.385522664673579,799.0435692437328,754.8418372504078,5.689188122701075,1.0414555547064064,9.722879308229238,0.15423440777208863,4613258905.48,81528334.4,85.03632963183769,0.028866454690122723,0.033294753369331964,0.07139482220425464,0.1514624400140665,0.27785294526449356,1.0,1.0,36.35340076947095,0.9916623154984935,0.37128260170384375,0.5
