date,P_downtrend,P_range,P_uptrend,pred_label,true_label,fold
2020-02-11,0.7540755987027885,0.0055801539414948005,0.2403442473557167,downtrend,uptrend,1
2020-02-12,0.2123324773581202,0.02233505534859383,0.7653324672932861,uptrend,uptrend,1
2020-02-13,0.585083761881122,0.021064121487255782,0.39385211663162234,downtrend,uptrend,1
2020-02-14,0.7217599950545435,0.006240594673803473,0.27199941027165303,downtrend,downtrend,1
2020-02-15,0.9535746532331861,0.01644008826473582,0.02998525850207804,downtrend,downtrend,1
2020-02-16,0.9183064812517662,0.03197918848724387,0.049714330260989925,downtrend,downtrend,1
2020-02-17,0.9069501309471698,0.048844726210857,0.044205142841973265,downtrend,downtrend,1
2020-02-18,0.9126839492482846,0.0407882403850176,0.046527810366697966,downtrend,downtrend,1
2020-02-19,0.9480873938068088,0.048838397948262266,0.0030742082449288282,downtrend,downtrend,1
2020-02-20,0.9405323840507103,0.05445827156986619,0.005009344379423547,downtrend,downtrend,1
2020-02-21,0.973190641887856,0.02408102427698618,0.0027283338351578867,downtrend,downtrend,1
2020-02-22,0.9885276401288561,0.009900001905314523,0.0015723579658293342,downtrend,downtrend,1
2020-02-23,0.973949663329873,0.02260855231285932,0.00344178435726754,downtrend,downtrend,1
2020-02-24,0.905928589358016,0.08847241996317048,0.005598990678813405,downtrend,downtrend,1
2020-02-25,0.8132964021469316,0.1843433975910835,0.0023602002619850827,downtrend,downtrend,1
2020-02-26,0.06120875212214561,0.9373585838540431,0.0014326640238113808,range,downtrend,1
2020-02-27,0.09604274585640502,0.9014778262750411,0.00247942786855387,range,downtrend,1
2020-02-28,0.17579242598557163,0.8201956331998008,0.004011940814627595,range,downtrend,1
2020-02-29,0.4184686025456663,0.5717839012905868,0.009747496163746844,range,downtrend,1
2020-03-01,0.43819889073217594,0.5515055862929852,0.01029552297483877,range,range,1
2020-03-02,0.4422811654730032,0.5441033673763442,0.01361546715065262,range,range,1
2020-03-03,0.6040835836632645,0.3173106259302947,0.0786057904064407,downtrend,range,1
2020-03-04,0.6345533012887512,0.20543290526916685,0.16001379344208203,downtrend,range,1
2020-03-05,0.4492350231794947,0.19700481535426778,0.3537601614662375,downtrend,range,1
2020-03-06,0.3265597169939165,0.14669106137089644,0.526749221635187,uptrend,range,1
2020-03-07,0.39882108073198025,0.26544595053851794,0.3357329687295018,downtrend,range,1
2020-03-08,0.19504778176104276,0.7623910886477375,0.04256112959121969,range,range,1
2020-03-09,0.1648381737362768,0.7849719269495726,0.05018989931415053,range,range,1
2020-03-10,0.31215353523473194,0.5552096530073426,0.1326368117579255,range,range,1
2020-03-11,0.22864796564316567,0.5739499558567808,0.19740207850005353,range,range,1
2020-03-12,0.02705265768551343,0.888128951260798,0.08481839105368855,range,range,1
2020-03-13,0.07446124027178642,0.6400335517152365,0.2855052080129771,range,range,1
2020-03-14,0.019378356353879585,0.03416807850291608,0.9464535651432042,uptrend,range,1
2020-03-15,0.021976697270248896,0.04242554614712101,0.9355977565826301,uptrend,range,1
2020-03-16,0.04481732222183481,0.07658126213212178,0.8786014156460435,uptrend,uptrend,1
2020-03-17,0.003253969778318448,0.003513895888637743,0.9932321343330438,uptrend,uptrend,1
2020-03-18,0.008372064781620066,0.006159888389299651,0.9854680468290804,uptrend,uptrend,1
2020-03-19,0.0017541489102647408,0.0031395118467084054,0.9951063392430267,uptrend,uptrend,1
2020-03-20,0.004271834797969519,0.003603491365988398,0.9921246738360421,uptrend,uptrend,1
2020-03-21,0.0008260551223296032,0.0011739863470894235,0.997999958530581,uptrend,uptrend,1
2020-03-22,0.0021356732288556795,0.0014293121645187095,0.9964350146066256,uptrend,uptrend,1
2020-03-23,0.001612851260936397,0.001398173201763779,0.9969889755372999,uptrend,uptrend,1
2020-03-24,0.011662538090486743,0.0030164139804108006,0.9853210479291025,uptrend,uptrend,1
2020-03-25,0.010719430258278557,0.0019215677868811994,0.9873590019548403,uptrend,uptrend,1
2020-03-26,0.009268096942745406,0.0010134032334591526,0.9897184998237955,uptrend,uptrend,1
2020-03-27,0.009883293355559247,0.0007057408756723099,0.9894109657687684,uptrend,uptrend,1
2020-03-28,0.03999890273739967,0.0019409795602276733,0.9580601177023728,uptrend,uptrend,1
2020-03-29,0.0340912908850269,0.002003722090164576,0.9639049870248085,uptrend,uptrend,1
2020-03-30,0.04710069318510543,0.0013922745494024784,0.9515070322654922,uptrend,uptrend,1
2020-03-31,0.05474134088812381,0.0014785724778385479,0.9437800866340377,uptrend,uptrend,1
2020-04-01,0.26140301898112694,0.06153518471935623,0.6770617962995169,uptrend,uptrend,1
2020-04-02,0.8694563773942542,0.037448466664952794,0.09309515594079311,downtrend,uptrend,1
2020-04-03,0.8669780885690646,0.026281007806946744,0.10674090362398882,downtrend,uptrend,1
2020-04-04,0.8853636804341866,0.023473517882634697,0.09116280168317879,downtrend,uptrend,1
2020-04-05,0.9484864023803979,0.011851565054056481,0.03966203256554564,downtrend,uptrend,1
2020-04-06,0.5895881340382092,0.03502349846418743,0.3753883674976034,downtrend,uptrend,1
2020-04-07,0.568384075499074,0.026383217612154265,0.4052327068887717,downtrend,uptrend,1
2020-04-08,0.5624172940062006,0.09630665786307427,0.3412760481307252,downtrend,range,1
2020-04-09,0.3710715832954032,0.11850537868099004,0.5104230380236068,uptrend,range,1
2020-04-10,0.8660222754872277,0.032411996202474855,0.10156572831029755,downtrend,range,1
2020-04-11,0.8826294326093642,0.033968981066031585,0.08340158632460414,downtrend,range,1
2020-04-12,0.9029780322352453,0.03730511119053923,0.05971685657421552,downtrend,range,1
2020-04-13,0.9635193668816913,0.010660170297941595,0.02582046282036703,downtrend,range,1
2020-04-14,0.9614674116207567,0.012312425630819239,0.026220162748424074,downtrend,range,1
2020-04-15,0.9758128354973152,0.004794088681532119,0.019393075821152527,downtrend,uptrend,1
2020-04-16,0.9266314930759867,0.00965829243010068,0.06371021449391266,downtrend,uptrend,1
2020-04-17,0.8213930528073264,0.013361380955413366,0.16524556623726033,downtrend,uptrend,1
2020-04-18,0.33635069354182023,0.024284457562595202,0.6393648488955845,uptrend,uptrend,1
2020-04-19,0.2773194138378764,0.02610921552173642,0.6965713706403872,uptrend,uptrend,1
2020-04-20,0.6464223283805592,0.009996508820537818,0.343581162798903,downtrend,uptrend,1
2020-04-21,0.7453781687557529,0.05345345037119299,0.20116838087305408,downtrend,uptrend,1
2020-04-22,0.5083140597908423,0.08689324583312176,0.4047926943760358,downtrend,uptrend,1
2020-04-23,0.5819520545147799,0.17040631022428557,0.24764163526093444,downtrend,uptrend,1
2020-04-24,0.29176559600860413,0.3411113541813542,0.3671230498100417,uptrend,uptrend,1
2020-04-25,0.15245077011247318,0.3107013305502969,0.5368478993372299,uptrend,uptrend,1
2020-04-26,0.11572420584892122,0.42130238080710314,0.4629734133439757,uptrend,uptrend,1
2020-04-27,0.08006118671786806,0.4782361216290663,0.4417026916530655,range,uptrend,1
2020-04-28,0.0836217658106364,0.44068802943306423,0.47569020475629925,uptrend,uptrend,1
2020-04-29,0.12846141338316963,0.39870518121741255,0.4728334053994178,uptrend,downtrend,1
2020-04-30,0.14444385181294267,0.5010531258192724,0.35450302236778486,range,downtrend,1
2020-05-01,0.20035250446128378,0.30986194173249915,0.489785553806217,uptrend,downtrend,1
2020-05-02,0.22378141201496743,0.19377261302868615,0.5824459749563463,uptrend,downtrend,1
2020-05-03,0.2595210708817838,0.26443576854446255,0.4760431605737537,uptrend,downtrend,1
2020-05-04,0.2836331412001299,0.34070431319594824,0.3756625456039218,uptrend,downtrend,1
2020-05-05,0.33068858223298403,0.15104659082500993,0.518264826942006,uptrend,downtrend,1
2020-05-06,0.3055187300202762,0.03771695440049115,0.6567643155792328,uptrend,downtrend,1
2020-05-07,0.1773449588604792,0.12475153735321182,0.697903503786309,uptrend,downtrend,1
2020-05-08,0.27068811379451935,0.013829913663099032,0.7154819725423816,uptrend,downtrend,1
2020-05-09,0.2486399011378226,0.008054252429112419,0.7433058464330651,uptrend,downtrend,1
