date,P_downtrend,P_range,P_uptrend,pred_label,true_label,fold
2020-02-11,0.15527621601249583,0.3449270528685735,0.4997967311189303,uptrend,uptrend,1
2020-02-12,0.12978069910078066,0.4351450407210788,0.4350742601781401,range,uptrend,1
2020-02-13,0.1302197254060412,0.43978537188568384,0.4299949027082745,range,uptrend,1
2020-02-14,0.12926179041865862,0.4415690412782903,0.42916916830305063,range,downtrend,1
2020-02-15,0.11301771287176036,0.531833866181523,0.35514842094671595,range,downtrend,1
2020-02-16,0.09574624599107352,0.6652677351084737,0.23898601890045265,range,downtrend,1
2020-02-17,0.10258033159236758,0.6647192641449339,0.2327004042626982,range,downtrend,1
2020-02-18,0.09554380800107909,0.6498277639663176,0.25462842803260305,range,downtrend,1
2020-02-19,0.06164631065163022,0.8634512332716042,0.07490245607676614,range,downtrend,1
2020-02-20,0.07501861405721776,0.8397773889230036,0.08520399701977921,range,downtrend,1
2020-02-21,0.06251465621827411,0.8456562146196781,0.09182912916204815,range,downtrend,1
2020-02-22,0.06275168764486003,0.8645641845961106,0.07268412775902999,range,downtrend,1
2020-02-23,0.05961476545684699,0.8404866707984607,0.09989856374469255,range,downtrend,1
2020-02-24,0.05059713659364889,0.8716788866650895,0.07772397674126207,range,downtrend,1
2020-02-25,0.0625086022641708,0.8786480191215694,0.05884337861425984,range,downtrend,1
2020-02-26,0.07272476721500107,0.8798804184835672,0.04739481430143177,range,downtrend,1
2020-02-27,0.07957385380955594,0.8737748368943198,0.046651309296124314,range,downtrend,1
2020-02-28,0.07194893934920482,0.8887294644861418,0.039321596164653694,range,downtrend,1
2020-02-29,0.07604788732252162,0.8702153106511125,0.05373680202636612,range,downtrend,1
2020-03-01,0.08174839649643574,0.8582251335147485,0.06002646998881621,range,range,1
2020-03-02,0.0641422630979075,0.8711273872310422,0.06473034967105076,range,range,1
2020-03-03,0.17352780337933504,0.6574088609395548,0.1690633356811101,range,range,1
2020-03-04,0.2238026729890547,0.5650601573790869,0.21113716963185825,range,range,1
2020-03-05,0.2577868554541777,0.48882581686771037,0.25338732767811156,range,range,1
2020-03-06,0.18521362956679793,0.470711889025789,0.34407448140741254,range,range,1
2020-03-07,0.21163294153880602,0.4775418387509162,0.31082521971027716,range,range,1
2020-03-08,0.162225811308788,0.7081154746431888,0.12965871404802323,range,range,1
2020-03-09,0.14261956470209644,0.7202351273532095,0.1371453079446943,range,range,1
2020-03-10,0.13001977676706875,0.7480729984827134,0.12190722475021815,range,range,1
2020-03-11,0.167181993162907,0.6904662950391903,0.1423517117979022,range,range,1
2020-03-12,0.4931316898031419,0.3384086028807968,0.1684597073160609,downtrend,range,1
2020-03-13,0.5601933031326266,0.28916423151296383,0.1506424653544089,downtrend,range,1
2020-03-14,0.5818384853669334,0.26171800884986784,0.1564435057831978,downtrend,range,1
2020-03-15,0.5769465801980191,0.25128460123237084,0.17176881856960913,downtrend,range,1
2020-03-16,0.5979326835157512,0.25462233823452285,0.14744497824972475,downtrend,uptrend,1
2020-03-17,0.5599440138340491,0.248561353189283,0.1914946329766676,downtrend,uptrend,1
2020-03-18,0.565677909922757,0.2565784541757482,0.17774363590149397,downtrend,uptrend,1
2020-03-19,0.3777035175129058,0.3317895313334729,0.2905069511536212,downtrend,uptrend,1
2020-03-20,0.3836943985124149,0.3554316065050056,0.26087399498257935,downtrend,uptrend,1
2020-03-21,0.38105401743132505,0.31956608217619037,0.29937990039248397,downtrend,uptrend,1
2020-03-22,0.3972018411646106,0.31591831676451165,0.286879842070877,downtrend,uptrend,1
2020-03-23,0.3723669673912698,0.32422088158407725,0.30341215102465263,downtrend,uptrend,1
2020-03-24,0.3844712135489822,0.2923542421272004,0.32317454432381726,downtrend,uptrend,1
2020-03-25,0.3838233894510656,0.3084942821163394,0.30768232843259485,downtrend,uptrend,1
2020-03-26,0.3618097082584575,0.29607138983389386,0.3421189019076485,downtrend,uptrend,1
2020-03-27,0.3722022638101816,0.3164048624890249,0.31139287370079327,downtrend,uptrend,1
2020-03-28,0.41992716340771885,0.29957128781733117,0.28050154877495,downtrend,uptrend,1
2020-03-29,0.42900979653099863,0.3030177116052266,0.2679724918637742,downtrend,uptrend,1
2020-03-30,0.40042059804566305,0.3154947740495403,0.28408462790479694,downtrend,uptrend,1
2020-03-31,0.39135443061622593,0.30710475900117423,0.3015408103826,downtrend,uptrend,1
2020-04-01,0.2870946683662636,0.40474051162505453,0.30816482000868156,range,uptrend,1
2020-04-02,0.19790342901018565,0.48501607608515857,0.3170804949046553,range,uptrend,1
2020-04-03,0.19692514131394948,0.5054804235341941,0.29759443515185574,range,uptrend,1
2020-04-04,0.21245719053875387,0.48608373554807444,0.3014590739131707,range,uptrend,1
2020-04-05,0.19919609633058777,0.5298032403312963,0.27100066333811546,range,uptrend,1
2020-04-06,0.1370457198402941,0.5876668884722763,0.2752873916874285,range,uptrend,1
2020-04-07,0.1385923111430427,0.5795323601555099,0.28187532870144627,range,uptrend,1
2020-04-08,0.14264084605962643,0.5557006471702595,0.3016585067701133,range,range,1
2020-04-09,0.15205402930506864,0.5472998523332588,0.30064611836167177,range,range,1
2020-04-10,0.28225158650387516,0.5026874890492594,0.2150609244468647,range,range,1
2020-04-11,0.4334932802206925,0.39784186233782065,0.16866485744148663,downtrend,range,1
2020-04-12,0.42191556253558476,0.34897850179657613,0.22910593566783893,downtrend,range,1
2020-04-13,0.5100727134189601,0.322351140541093,0.16757614603994683,downtrend,range,1
2020-04-14,0.5159861925268447,0.30467856255435827,0.1793352449187965,downtrend,range,1
2020-04-15,0.5389867553315045,0.27821648320535924,0.18279676146313567,downtrend,range,1
2020-04-16,0.23914383899239924,0.4457141971525077,0.3151419638550924,range,range,1
2020-04-17,0.24671897372140797,0.44480848757718355,0.3084725387014081,range,range,1
2020-04-18,0.19493663456077248,0.5161560740154932,0.288907291423734,range,range,1
2020-04-19,0.2126111393198128,0.4809380383908349,0.3064508222893524,range,range,1
2020-04-20,0.2897329700207487,0.5068292565713998,0.20343777340785135,range,range,1
2020-04-21,0.3036476090151064,0.5275582058892884,0.1687941850956052,range,range,1
2020-04-22,0.20111707018189806,0.5323034492718327,0.2665794805462685,range,range,1
2020-04-23,0.24387605214363173,0.49558181321988565,0.26054213463648257,range,range,1
2020-04-24,0.21921825340454462,0.4989261898501934,0.28185555674526147,range,range,1
2020-04-25,0.21229482323447538,0.4763271821417206,0.3113779946238035,range,range,1
2020-04-26,0.16416123083458786,0.2571696186240713,0.5786691505413407,uptrend,range,1
2020-04-27,0.14849400628455467,0.18593962133065056,0.6655663723847953,uptrend,range,1
2020-04-28,0.14021363252733293,0.16314920402689878,0.6966371634457688,uptrend,range,1
2020-04-29,0.14256073682579137,0.2860881248444973,0.5713511383297114,uptrend,range,1
2020-04-30,0.18676169093022837,0.3831368826854803,0.4301014263842903,uptrend,range,1
2020-05-01,0.15840177380276024,0.30664586669570676,0.5349523595015323,uptrend,range,1
2020-05-02,0.15927156666111786,0.21560999832906816,0.6251184350098147,uptrend,range,1
2020-05-03,0.14062030148496565,0.25156358110304733,0.6078161174119869,uptrend,range,1
2020-05-04,0.2505888782394052,0.3408456759680699,0.40856544579252396,uptrend,range,1
2020-05-05,0.30119224292923635,0.31239239759478116,0.38641535947598205,uptrend,range,1
2020-05-06,0.32676989039862125,0.2568419336593172,0.4163881759420611,uptrend,range,1
2020-05-07,0.183693884136052,0.17484800291484154,0.6414581129491069,uptrend,range,1
2020-05-08,0.18502258106485817,0.2007288250373162,0.6142485938978256,uptrend,range,1
2020-05-09,0.3042459503255431,0.18805787933774368,0.5076961703367127,uptrend,range,1
2020-05-10,0.39837840526508383,0.4237411838732132,0.17788041086170242,range,range,1
2020-05-11,0.26524511344102075,0.5794999274664933,0.1552549590924863,range,uptrend,1
2020-05-12,0.31781275037345624,0.48641028621411064,0.19577696341243248,range,uptrend,1
2020-05-13,0.2562917693315185,0.5222842879533504,0.22142394271513055,range,uptrend,1
2020-05-14,0.23236684424585985,0.4488147401840168,0.31881841557012297,range,uptrend,1
2020-05-15,0.2636423762615861,0.4654784726798634,0.2708791510585502,range,uptrend,1
2020-05-16,0.21624201132326926,0.42559152184469257,0.3581664668320379,range,uptrend,1
2020-05-17,0.20620624739006377,0.28840263551795803,0.5053911170919776,uptrend,uptrend,1
2020-05-18,0.19154901534158453,0.09190449548868143,0.7165464891697338,uptrend,uptrend,1
2020-05-19,0.11342189853871462,0.11486282374294185,0.7717152777183434,uptrend,uptrend,1
2020-05-20,0.19028726795102263,0.09010578418060154,0.7196069478683754,uptrend,uptrend,1
2020-05-21,0.24812785449315353,0.3041880972474349,0.44768404825941116,uptrend,uptrend,1
2020-05-22,0.22892252641945585,0.20046165406422992,0.5706158195163145,uptrend,uptrend,1
2020-05-23,0.24412030835942705,0.12370983314856844,0.6321698584920046,uptrend,uptrend,1
2020-05-24,0.2789645487791453,0.15359273642021384,0.5674427148006407,uptrend,uptrend,1
2020-05-25,0.22020637609226154,0.12624663672339587,0.6535469871843423,uptrend,uptrend,1
2020-05-26,0.2026779829145541,0.12268183066260235,0.6746401864228431,uptrend,uptrend,1
2020-05-27,0.1962843343735882,0.10409546595297835,0.6996201996734331,uptrend,uptrend,1
2020-05-28,0.08728499785885081,0.13956182529236663,0.7731531768487825,uptrend,uptrend,1
2020-05-29,0.09058370027154934,0.09909588201511638,0.8103204177133345,uptrend,uptrend,1
2020-05-30,0.10124172144750153,0.15791803061541113,0.7408402479370871,uptrend,uptrend,1
2020-05-31,0.13077273084267216,0.12864043563351318,0.7405868335238143,uptrend,uptrend,1
2020-06-01,0.09405299840098424,0.17115501050277376,0.7347919910962418,uptrend,uptrend,1
2020-06-02,0.12366652126144316,0.21169596975134705,0.6646375089872095,uptrend,uptrend,1
2020-06-03,0.12669682059236356,0.15153372414261906,0.7217694552650173,uptrend,uptrend,1
