date,P_downtrend,P_range,P_uptrend,pred_label,true_label,fold
2016-12-24,0.03857792390517206,0.012950823258927432,0.9484712528359008,uptrend,uptrend,1
2016-12-25,0.027519934032536865,0.0071414109121909625,0.9653386550552724,uptrend,uptrend,1
2016-12-26,0.04293773892460955,0.004433077578857629,0.952629183496533,uptrend,uptrend,1
2016-12-27,0.049721589722039244,0.009356480932085545,0.9409219293458752,uptrend,uptrend,1
2016-12-28,0.06795507953327301,0.01048202205762667,0.9215628984091001,uptrend,uptrend,1
2016-12-29,0.06413798188028168,0.01867547025135826,0.9171865478683602,uptrend,uptrend,1
2016-12-30,0.09245254603912238,0.015525185254932612,0.8920222687059449,uptrend,uptrend,1
2016-12-31,0.11823685900406995,0.011598728569855235,0.8701644124260749,uptrend,uptrend,1
2017-01-01,0.08755226114824745,0.01584576508004964,0.8966019737717029,uptrend,uptrend,1
2017-01-02,0.08543233048397861,0.038928472206692606,0.8756391973093283,uptrend,uptrend,1
2017-01-03,0.07149405169180914,0.03510988318093673,0.893396065127254,uptrend,uptrend,1
2017-01-04,0.10160967801162485,0.10723143238475198,0.7911588896036229,uptrend,range,1
2017-01-05,0.2877050938556264,0.37819411776701517,0.3341007883773584,range,range,1
2017-01-06,0.3272009549604701,0.4521967338358168,0.22060231120371307,range,range,1
2017-01-07,0.20874124057585455,0.5828463539111005,0.20841240551304505,range,range,1
2017-01-08,0.1887643162667754,0.619281404251041,0.19195427948218355,range,range,1
2017-01-09,0.18460044387034147,0.6001440665763447,0.2152554895533135,range,range,1
2017-01-10,0.31986002742060177,0.491228334695493,0.18891163788390541,range,range,1
2017-01-11,0.15769823441892214,0.6324897431685355,0.20981202241254224,range,uptrend,1
2017-01-12,0.20238096769856778,0.5586047745710292,0.23901425773040275,range,uptrend,1
2017-01-13,0.24755252906955727,0.47528366137781813,0.27716380955262465,range,uptrend,1
2017-01-14,0.25120768838838053,0.4541818624757365,0.2946104491358831,range,uptrend,1
2017-01-15,0.27841623142537103,0.45513508521445906,0.26644868336016964,range,uptrend,1
2017-01-16,0.2918910846124831,0.4435240630094659,0.264584852378051,range,uptrend,1
2017-01-17,0.3684482879263706,0.4107939732862748,0.22075773878735466,range,uptrend,1
2017-01-18,0.35141238825719845,0.4252891288519109,0.22329848289089071,range,uptrend,1
2017-01-19,0.5070906836098302,0.2629496461591398,0.22995967023102998,downtrend,uptrend,1
2017-01-20,0.5259581905859807,0.2663053295333148,0.20773647988070454,downtrend,uptrend,1
2017-01-21,0.5107338280830787,0.21170193106005342,0.27756424085686804,downtrend,uptrend,1
2017-01-22,0.5087880493218329,0.21125656508362298,0.2799553855945442,downtrend,uptrend,1
2017-01-23,0.5172033024275192,0.19157091519315525,0.29122578237932556,downtrend,uptrend,1
2017-01-24,0.5013663426038444,0.2331039179903435,0.26552973940581237,downtrend,uptrend,1
2017-01-25,0.5564387357824672,0.14458556789111598,0.2989756963264167,downtrend,uptrend,1
2017-01-26,0.6057072445470143,0.07989574163206142,0.314397013820924,downtrend,uptrend,1
2017-01-27,0.5857826665650602,0.06025178035198543,0.3539655530829544,downtrend,uptrend,1
2017-01-28,0.6251291111042463,0.046709569117228684,0.3281613197785251,downtrend,uptrend,1
2017-01-29,0.5831409819327167,0.023981123002119447,0.39287789506516363,downtrend,uptrend,1
2017-01-30,0.5699006611199354,0.023981123002119447,0.40611821587794483,downtrend,uptrend,1
2017-01-31,0.24297353652090958,0.00340633608815427,0.7536201273909361,uptrend,uptrend,1
2017-02-01,0.2150385149148986,0.012674239499141154,0.7722872455859602,uptrend,uptrend,1
2017-02-02,0.16564924328458744,0.011049290210221776,0.8233014665051905,uptrend,uptrend,1
2017-02-03,0.17801616802873202,0.017462433936833218,0.8045213980344345,uptrend,uptrend,1
2017-02-04,0.1599919656210268,0.015295410361480265,0.8247126240174926,uptrend,uptrend,1
2017-02-05,0.21660896060213394,0.012610053361119004,0.7707809860367468,uptrend,uptrend,1
2017-02-06,0.15029864603359191,0.011582584537391333,0.8381187694290165,uptrend,uptrend,1
2017-02-07,0.1284919683471379,0.010088740488143727,0.861419291164718,uptrend,uptrend,1
2017-02-08,0.1482443139861204,0.008841937419090019,0.8429137485947893,uptrend,uptrend,1
2017-02-09,0.5653490902618761,0.00859576337586653,0.4260551463622573,downtrend,uptrend,1
2017-02-10,0.6229983343295838,0.0008678237650200266,0.3761338419053962,downtrend,uptrend,1
2017-02-11,0.8340653967756851,0.007950028818113396,0.15798457440620137,downtrend,uptrend,1
2017-02-12,0.8220988040396306,0.012935979448867862,0.16496521651150148,downtrend,uptrend,1
2017-02-13,0.8014752987434818,0.016059873292138323,0.1824648279643798,downtrend,uptrend,1
2017-02-14,0.7449568842042754,0.012602838420342431,0.24244027737538199,downtrend,uptrend,1
2017-02-15,0.7229264935579146,0.014767693794286847,0.2623058126477983,downtrend,uptrend,1
2017-02-16,0.608487940102403,0.011218651004924978,0.380293408892672,downtrend,uptrend,1
2017-02-17,0.48058975820187194,0.014193989991675966,0.5052162518064517,uptrend,uptrend,1
2017-02-18,0.3612699497895141,0.009707413590738725,0.6290226366197472,uptrend,uptrend,1
2017-02-19,0.34430495851011295,0.0,0.6556950414898871,uptrend,uptrend,1
2017-02-20,0.08866663737342395,0.0,0.911333362626576,uptrend,uptrend,1
2017-02-21,0.055841713759691276,0.0,0.9441582862403085,uptrend,uptrend,1
2017-02-22,0.07181990739330602,0.0030232558139534882,0.9251568367927403,uptrend,uptrend,1
2017-02-23,0.05723776963499476,0.014128129951585001,0.9286341004134203,uptrend,uptrend,1
2017-02-24,0.09582356947902843,0.020804363207811802,0.8833720673131599,uptrend,uptrend,1
2017-02-25,0.16807253247699652,0.014651349765826488,0.8172761177571769,uptrend,uptrend,1
2017-02-26,0.13843427226981284,0.014651349765826488,0.8469143779643605,uptrend,uptrend,1
2017-02-27,0.1161371206456973,0.014651349765826488,0.869211529588476,uptrend,uptrend,1
2017-02-28,0.11257977276410443,0.012484683099159821,0.8749355441367357,uptrend,uptrend,1
2017-03-01,0.10331477838689235,0.006038015850462568,0.8906472057626449,uptrend,uptrend,1
2017-03-02,0.1398349480912777,0.012545318590070208,0.847619733318652,uptrend,uptrend,1
2017-03-03,0.15615024762060206,0.015553954168653971,0.8282957982107438,uptrend,range,1
2017-03-04,0.1930176780166898,0.011944478253935752,0.7950378437293742,uptrend,range,1
2017-03-05,0.16706597937954362,0.005070332480818413,0.8278636881396381,uptrend,range,1
2017-03-06,0.15174741919823237,0.008371919782405717,0.8398806610193618,uptrend,range,1
2017-03-07,0.43614850175242975,0.01031205913955669,0.5535394391080136,uptrend,range,1
2017-03-08,0.7609212994284601,0.06439052734390628,0.17468817322763364,downtrend,range,1
2017-03-09,0.6602249440037028,0.11838922467153239,0.22138583132476483,downtrend,range,1
2017-03-10,0.656795087553304,0.2120514627737932,0.13115344967290288,downtrend,range,1
2017-03-11,0.6728764697152794,0.2018157724079357,0.12530775787678497,downtrend,range,1
2017-03-12,0.6539259547357099,0.1642281337824525,0.1818459114818374,downtrend,range,1
2017-03-13,0.6572636868024385,0.14160248287981236,0.20113383031774892,downtrend,range,1
2017-03-14,0.7923433258257356,0.04744369781635733,0.16021297635790685,downtrend,range,1
2017-03-15,0.7346706186174085,0.03773168407908944,0.22759769730350204,downtrend,range,1
2017-03-16,0.8109654459682027,0.06161303559169705,0.12742151844010002,downtrend,range,1
2017-03-17,0.6462911285411381,0.2442372649586298,0.10947160650023205,downtrend,range,1
2017-03-18,0.20823952103441723,0.6679030226204814,0.12385745634510133,range,range,1
2017-03-19,0.30695977854775297,0.5728414988080688,0.12019872264417808,range,range,1
2017-03-20,0.3705556453062727,0.5236444964106663,0.10579985828306077,range,range,1
2017-03-21,0.5089568731858237,0.3644184574731043,0.1266246693410717,downtrend,range,1
2017-03-22,0.33112583517502675,0.5425103186788237,0.12636384614614948,range,range,1
2017-03-23,0.31233845034668756,0.546235059119184,0.141426490534128,range,range,1
2017-03-24,0.12693673469024055,0.7556052817971816,0.11745798351257743,range,uptrend,1
2017-03-25,0.16825641391306675,0.6852059884971857,0.1465375975897472,range,uptrend,1
2017-03-26,0.11303023060783293,0.7409527283150626,0.14601704107710375,range,uptrend,1
2017-03-27,0.2592192668009444,0.556018262916509,0.18476247028254653,range,uptrend,1
2017-03-28,0.27956249149874024,0.5492668056868385,0.17117070281442134,range,uptrend,1
2017-03-29,0.3376012318620235,0.43684210839859133,0.2255566597393852,range,uptrend,1
2017-03-30,0.34022040194392617,0.5091272740070784,0.1506523240489955,range,uptrend,1
2017-03-31,0.5113013323773221,0.2821009122413562,0.20659775538132152,downtrend,uptrend,1
2017-04-01,0.5537399999146336,0.1688636834383263,0.2773963166470398,downtrend,uptrend,1
2017-04-02,0.48992174522898013,0.23504899082129924,0.27502926394972066,downtrend,uptrend,1
2017-04-03,0.31214025054393496,0.24863386784205294,0.4392258816140121,uptrend,uptrend,1
2017-04-04,0.3286951679749062,0.24022488046351156,0.4310799515615824,uptrend,uptrend,1
2017-04-05,0.36022767304317715,0.21243056150345588,0.4273417654533671,uptrend,uptrend,1
2017-04-06,0.2927044187592094,0.14308004654522374,0.5642155346955668,uptrend,uptrend,1
2017-04-07,0.38397403451629797,0.07679391518076883,0.5392320503029331,uptrend,uptrend,1
2017-04-08,0.4118558537420474,0.06734359210391207,0.5208005541540406,uptrend,uptrend,1
2017-04-09,0.432281879821514,0.06705757753737096,0.5006605426411151,uptrend,uptrend,1
2017-04-10,0.4064781738891123,0.08533417593086338,0.5081876501800244,uptrend,uptrend,1
2017-04-11,0.33219411763260903,0.04363407799107453,0.6241718043763161,uptrend,uptrend,1
2017-04-12,0.312458197303924,0.02342626556823873,0.664115537127837,uptrend,uptrend,1
2017-04-13,0.3868149939669761,0.01872548736250477,0.594459518670519,uptrend,uptrend,1
2017-04-14,0.3928974132332053,0.009686580246445054,0.5974160065203495,uptrend,uptrend,1
