date,P_Sell,P_Hold,P_Buy,pred_label,true_label,fold
2022-03-16,0.2723107073209321,0.18513560101349558,0.5425536916655724,Buy,Buy,1
2022-03-17,0.2848928496964847,0.16887945533170895,0.5462276949718063,Buy,Buy,1
2022-03-18,0.23229728476767766,0.16400087860469925,0.603701836627623,Buy,Buy,1
2022-03-19,0.23283148336161147,0.16387298062705055,0.603295536011338,Buy,Buy,1
2022-03-20,0.30449359786578584,0.1652907023547147,0.5302156997794994,Buy,Buy,1
2022-03-21,0.2424619396053986,0.15112580278954899,0.6064122576050525,Buy,Buy,1
2022-03-22,0.24248251424263495,0.14723381913819092,0.6102836666191741,Buy,Buy,1
2022-03-23,0.22475305209117435,0.14812902774934084,0.6271179201594848,Buy,Buy,1
2022-03-24,0.23400005245820005,0.12433679458291838,0.6416631529588817,Buy,Buy,1
2022-03-25,0.21058134609788792,0.12672921717299462,0.6626894367291175,Buy,Buy,1
2022-03-26,0.20126589159023714,0.13210332420842708,0.6666307842013358,Buy,Buy,1
2022-03-27,0.20041794026852555,0.10941347505064195,0.6901685846808324,Buy,Buy,1
2022-03-28,0.24326453482389043,0.08912021387099017,0.6676152513051193,Buy,Buy,1
2022-03-29,0.2463450496735917,0.08715094506988057,0.6665040052565278,Buy,Buy,1
2022-03-30,0.2583577181883317,0.09880588001882358,0.6428364017928446,Buy,Buy,1
2022-03-31,0.21628508280104664,0.12739537246033633,0.656319544738617,Buy,Buy,1
2022-04-01,0.26979022370779904,0.1188898031522272,0.6113199731399738,Buy,Sell,1
2022-04-02,0.2608800731514384,0.11576310035510994,0.6233568264934517,Buy,Sell,1
2022-04-03,0.24942028663417948,0.12666039485666886,0.6239193185091516,Buy,Sell,1
2022-04-04,0.3065986598822341,0.14025939386795275,0.553141946249813,Buy,Sell,1
2022-04-05,0.21469295023006174,0.17509089764252406,0.6102161521274142,Buy,Sell,1
2022-04-06,0.2187630310415009,0.23412413724836634,0.5471128317101328,Buy,Sell,1
2022-04-07,0.25768323803064197,0.24659345397364407,0.4957233079957138,Buy,Sell,1
2022-04-08,0.22490465426224088,0.23607695997648326,0.5390183857612758,Buy,Sell,1
2022-04-09,0.24845971112455054,0.15274054285026525,0.5987997460251843,Buy,Sell,1
2022-04-10,0.18296539162265904,0.12721278088925783,0.6898218274880832,Buy,Sell,1
2022-04-11,0.13880140927167514,0.22464730552448764,0.6365512852038373,Buy,Buy,1
2022-04-12,0.13817431151710197,0.22849552089112207,0.633330167591776,Buy,Hold,1
2022-04-13,0.21875316177134424,0.2239304935546094,0.5573163446740463,Buy,Sell,1
2022-04-14,0.11374232917048413,0.1628016364081941,0.7234560344213218,Buy,Buy,1
2022-04-15,0.10857888449301072,0.1076072669078533,0.7838138485991359,Buy,Hold,1
2022-04-16,0.1127434888348683,0.09972426945073838,0.7875322417143933,Buy,Sell,1
2022-04-17,0.08694443427182103,0.09813249637495057,0.8149230693532284,Buy,Hold,1
2022-04-18,0.20333335535420907,0.2607389860016298,0.5359276586441611,Buy,Sell,1
