date,P_Sell,P_Hold,P_Buy,pred_label,true_label,fold
2022-03-16,0.058399617439697515,0.20007479966047698,0.7415255828998254,Buy,Buy,1
2022-03-17,0.3425007804103007,0.46389966383878684,0.1935995557509126,Hold,Buy,1
2022-03-18,0.5608545138002038,0.437555666672717,0.0015898195270791467,Sell,Buy,1
2022-03-19,0.7789465859260594,0.21890847066100938,0.0021449434129312763,Sell,Buy,1
2022-03-20,0.46900795299521614,0.2969586614778428,0.23403338552694103,Sell,Buy,1
2022-03-21,0.8226892207443468,0.10114800190865549,0.0761627773469977,Sell,Buy,1
2022-03-22,0.8816415870498365,0.0884723441724597,0.029886068777703768,Sell,Buy,1
2022-03-23,0.772226644450624,0.11886197170580322,0.10891138384357284,Sell,Buy,1
2022-03-24,0.5433107804418683,0.18062892737821198,0.2760602921799197,Sell,Buy,1
2022-03-25,0.36368129157685625,0.06589362581306157,0.5704250826100822,Buy,Buy,1
2022-03-26,0.03418046399350343,0.02066742801515639,0.9451521079913402,Buy,Buy,1
2022-03-27,0.06692558443632851,0.0511683355394399,0.8819060800242315,Buy,Buy,1
2022-03-28,0.2538019399334773,0.21944292549086594,0.5267551345756567,Buy,Buy,1
2022-03-29,0.20561163884008124,0.19987507097463544,0.5945132901852832,Buy,Buy,1
2022-03-30,0.07827348658290204,0.07018902084668925,0.8515374925704088,Buy,Buy,1
2022-03-31,0.05373674940373549,0.024334246222249955,0.9219290043740146,Buy,Buy,1
2022-04-01,0.16126641726570703,0.11938015327883786,0.7193534294554551,Buy,Sell,1
2022-04-02,0.2916556721194388,0.1497076839688456,0.5586366439117155,Buy,Sell,1
2022-04-03,0.11343854725373888,0.06748891044511474,0.8190725423011463,Buy,Sell,1
2022-04-04,0.23265689009047183,0.08879429797225491,0.6785488119372733,Buy,Sell,1
2022-04-05,0.03231040811133671,0.01686432815133746,0.9508252637373259,Buy,Sell,1
2022-04-06,0.055650626719382444,0.012702057179914936,0.9316473161007025,Buy,Sell,1
2022-04-07,0.05789965506684516,0.018952795123579145,0.9231475498095756,Buy,Sell,1
2022-04-08,0.19736773398038424,0.020623251868697852,0.782009014150918,Buy,Sell,1
2022-04-09,0.10020229929061993,0.03500155178720574,0.8647961489221744,Buy,Sell,1
2022-04-10,0.15512853737747817,0.03995828245393502,0.8049131801685867,Buy,Sell,1
2022-04-11,0.9904688707469113,0.0017095002039137824,0.00782162904917494,Sell,Buy,1
2022-04-12,0.992456297073951,0.004493575630179534,0.0030501272958695152,Sell,Hold,1
2022-04-13,0.9351668151786906,0.06012671374356589,0.004706471077743598,Sell,Sell,1
2022-04-14,0.9722430876408603,0.014220983111681434,0.013535929247458268,Sell,Buy,1
2022-04-15,0.8400057056617201,0.12222696921414053,0.037767325124139384,Sell,Hold,1
2022-04-16,0.6878325870831639,0.2543850448240072,0.05778236809282889,Sell,Sell,1
2022-04-17,0.8520507433758372,0.10476861952212026,0.043180637102042584,Sell,Hold,1
2022-04-18,0.857472312462905,0.1343205482183283,0.00820713931876683,Sell,Sell,1
2022-04-19,0.6336322193150296,0.34137324457159685,0.02499453611337373,Sell,Sell,1
2022-04-20,0.6248935297870063,0.3299268027369345,0.045179667476059275,Sell,Sell,1
2022-04-21,0.9285393018735015,0.051508586197578504,0.019952111928919925,Sell,Sell,1
2022-04-22,0.9174566036802961,0.059852207862382,0.022691188457321855,Sell,Sell,1
2022-04-23,0.8376613380027401,0.05162612874894234,0.11071253324831766,Sell,Hold,1
2022-04-24,0.892011042695778,0.022865708412654742,0.08512324889156722,Sell,Sell,1
2022-04-25,0.6657454432699236,0.08476128316236786,0.24949327356770853,Sell,Sell,1
2022-04-26,0.5391982508150618,0.12076664059516073,0.3400351085897775,Sell,Hold,1
2022-04-27,0.5662379809208742,0.07344841122397897,0.3603136078551468,Sell,Hold,1
2022-04-28,0.6146294450338735,0.29003757403435454,0.09533298093177205,Sell,Sell,1
2022-04-29,0.022589458919406277,0.03286610915584819,0.9445444319247456,Buy,Buy,1
2022-04-30,3.3418689911161245e-05,0.0005232952290623824,0.9994432860810264,Buy,Hold,1
2022-05-01,0.0006632010760388078,0.029662879285634845,0.9696739196383264,Buy,Sell,1
2022-05-02,0.00032888958145349734,0.0231547510578358,0.9765163593607108,Buy,Sell,1
2022-05-03,2.935228442850317e-05,0.0006913278506960094,0.9992793198648754,Buy,Sell,1
2022-05-04,0.26556916476074244,0.05708297534659411,0.6773478598926636,Buy,Sell,1
2022-05-05,8.096142921820942e-05,0.0007717418724693168,0.9991472966983125,Buy,Sell,1
2022-05-06,0.00011071571751417007,0.002084184736269739,0.9978050995462161,Buy,Sell,1
2022-05-07,3.3136855705840695e-06,7.78528607325134e-05,0.999918833453697,Buy,Sell,1
2022-05-08,1.7261602891544102e-06,0.000708701466779892,0.999289572372931,Buy,Sell,1
2022-05-09,1.8608879377792846e-05,0.0029211554555809735,0.9970602356650412,Buy,Sell,1
2022-05-10,2.7844051781034247e-05,0.0017449710551914583,0.9982271848930274,Buy,Sell,1
2022-05-11,8.596708652571186e-06,0.0004784210536335472,0.999512982237714,Buy,Sell,1
2022-05-12,1.3539991849503749e-06,0.00017069755665157776,0.9998279484441636,Buy,Buy,1
2022-05-13,1.0810021689982331e-05,0.00021382218669857325,0.9997753677916114,Buy,Sell,1
2022-05-14,0.00010831781485024449,0.00043657777942276825,0.999455104405727,Buy,Hold,1
2022-05-15,0.010876719528040457,0.11947049613517724,0.8696527843367823,Buy,Sell,1
2022-05-16,0.0017413470157701557,0.02418369302952458,0.9740749599547053,Buy,Hold,1
2022-05-17,0.020489150893545412,0.20428438787012015,0.7752264612363344,Buy,Hold,1
2022-05-18,0.0005095779858038407,0.0011473861805472185,0.9983430358336489,Buy,Buy,1
2022-05-19,0.025284934438013672,0.15151287359069773,0.8232021919712886,Buy,Hold,1
2022-05-20,0.009374519542508574,0.023329139996941393,0.96729634046055,Buy,Hold,1
2022-05-21,0.001327003664806264,0.0024290367000466373,0.9962439596351471,Buy,Sell,1
2022-05-22,0.0025996480830379914,0.03175902664825157,0.9656413252687105,Buy,Sell,1
2022-05-23,0.0005293794064362751,0.0232625668354953,0.9762080537580685,Buy,Sell,1
