date,P_Sell,P_Hold,P_Buy,P_Sell_cal,P_Hold_cal,P_Buy_cal,pred_label,pred_label_cal,true_label,fold
2019-01-26,0.723121761765677,0.08310563478612895,0.19377260344819416,0.5464872340756165,0.21158956348774688,0.24192320243663656,Sell,Sell,Sell,1
2019-01-27,0.7106478769063524,0.08505288646366374,0.20429923662998384,0.5464872340756165,0.21158956348774688,0.24192320243663656,Sell,Sell,Sell,1
2019-01-28,0.670850984681684,0.10798977170103763,0.22115924361727832,0.5464872340756165,0.21158956348774688,0.24192320243663656,Sell,Sell,Buy,1
2019-01-29,0.7247160796175613,0.09780306464383634,0.1774808557386023,0.5464872340756165,0.21158956348774688,0.24192320243663656,Sell,Sell,Hold,1
2019-01-30,0.7180184358857846,0.09342198805312737,0.18855957606108809,0.5464872340756165,0.21158956348774688,0.24192320243663656,Sell,Sell,Hold,1
2019-01-31,0.7157501171556425,0.09475366365132104,0.18949621919303658,0.5464872340756165,0.21158956348774688,0.24192320243663656,Sell,Sell,Hold,1
2019-02-01,0.7380000681937706,0.08419101032290394,0.1778089214833255,0.5464872340756165,0.21158956348774688,0.24192320243663656,Sell,Sell,Sell,1
2019-02-02,0.7074610017653913,0.07096565670383838,0.22157334153077043,0.5464872340756165,0.21158956348774688,0.24192320243663656,Sell,Sell,Sell,1
2019-02-03,0.7108004524892841,0.0737501373675544,0.21544941014316146,0.5464872340756165,0.21158956348774688,0.24192320243663656,Sell,Sell,Buy,1
2019-02-04,0.6849359900567914,0.0753156697617397,0.2397483401814689,0.5464872340756165,0.21158956348774688,0.24192320243663656,Sell,Sell,Buy,1
2019-02-05,0.2842970266891074,0.10425083107807036,0.6114521422328223,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Buy,1
2019-02-06,0.33394861847866064,0.10369427519045073,0.5623571063308886,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Buy,1
2019-02-07,0.35013549773851305,0.10951856847701524,0.5403459337844716,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Buy,1
2019-02-08,0.16881083344470818,0.12018241285468353,0.7110067537006084,0.0,0.45379852345796623,0.5462014765420339,Buy,Buy,Hold,1
2019-02-09,0.20655941734053118,0.10930372207620011,0.6841368605832687,0.3623547872744298,0.2893624560249044,0.3482827567006656,Buy,Sell,Sell,1
2019-02-10,0.21699280126954174,0.10831227150749195,0.6746949272229662,0.3623547872744298,0.2893624560249044,0.3482827567006656,Buy,Sell,Sell,1
2019-02-11,0.22902864159238473,0.11558307568536103,0.6553882827222542,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Hold,1
2019-02-12,0.23180803675444422,0.11176561253511591,0.6564263507104399,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Hold,1
2019-02-13,0.23297646869373373,0.10937846545400746,0.6576450658522589,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Buy,1
2019-02-14,0.23991968284407647,0.10730763957904225,0.6527726775768813,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Buy,1
2019-02-15,0.24491253813421965,0.10153903616652582,0.6535484256992545,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Buy,1
2019-02-16,0.2569763001820526,0.09326851216180976,0.6497551876561376,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Buy,1
2019-02-17,0.21588451234464393,0.09181273513329541,0.6923027525220606,0.3623547872744298,0.2893624560249044,0.3482827567006656,Buy,Sell,Buy,1
2019-02-18,0.19882166452922234,0.08877876803607057,0.712399567434707,0.3623547872744298,0.2893624560249044,0.3482827567006656,Buy,Sell,Buy,1
2019-02-19,0.21067435110691685,0.0853858607475292,0.7039397881455539,0.3623547872744298,0.2893624560249044,0.3482827567006656,Buy,Sell,Sell,1
2019-02-20,0.23962822858776137,0.07340028445181582,0.6869714869604229,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Sell,1
2019-02-21,0.24712014672730762,0.07606348383466963,0.6768163694380228,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Sell,1
2019-02-22,0.2574250991717282,0.07090988476065473,0.6716650160676171,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Sell,1
2019-02-23,0.2534050284646869,0.07138578206753743,0.6752091894677757,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Sell,1
2019-02-24,0.2906125112914706,0.11509445059607595,0.5942930381124535,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Hold,1
2019-02-25,0.298773734294208,0.11610991876990312,0.5851163469358889,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Hold,1
2019-02-26,0.34970451528327795,0.11853436484788592,0.5317611198688362,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Hold,1
2019-02-27,0.34795211208444904,0.12518217334998552,0.5268657145655654,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Sell,1
2019-02-28,0.37255126478252715,0.12548564957477595,0.5019630856426969,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Hold,1
2019-03-01,0.3710732573801535,0.12936706612885243,0.49955967649099414,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Hold,1
2019-03-02,0.3646144959423411,0.13167337891160147,0.5037121251460575,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Hold,1
2019-03-03,0.38300029125978646,0.12465794652822348,0.49234176221199005,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Buy,1
2019-03-04,0.40060982871561746,0.13847987625489347,0.46091029502948916,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Buy,1
2019-03-05,0.34851506679066063,0.13241136109144236,0.5190735721178971,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Buy,1
2019-03-06,0.3685048264905761,0.1278038791667739,0.50369129434265,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Hold,1
2019-03-07,0.36444396008591506,0.12542416664682388,0.5101318732672611,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Hold,1
2019-03-08,0.3513147510950781,0.12988744597675564,0.5187978029281664,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Hold,1
2019-03-09,0.31581455934997055,0.1268304156483864,0.557355025001643,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Hold,1
2019-03-10,0.2681657610487742,0.12144270516989272,0.6103915337813332,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Hold,1
2019-03-11,0.32253218768519665,0.15664196000833738,0.5208258523064659,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Buy,1
2019-03-12,0.3211588315883486,0.15245427641281262,0.5263868919988387,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Buy,1
2019-03-13,0.3493325170893307,0.1493471511807226,0.5013203317299467,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Buy,1
2019-03-14,0.30925241962148825,0.1517926970340608,0.5389548833444509,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Buy,1
2019-03-15,0.2781970708489948,0.1334662405183585,0.5883366886326468,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Buy,1
2019-03-16,0.23039846435682534,0.09833397167852652,0.6712675639646482,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Hold,1
2019-03-17,0.26628672115754953,0.09521203570667922,0.6385012431357713,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Hold,1
2019-03-18,0.24724512953712655,0.09242403642233504,0.6603308340405385,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Hold,1
2019-03-19,0.267080179352824,0.08172800550645606,0.6511918151407199,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Sell,1
2019-03-20,0.25466024579978513,0.08330808601072565,0.6620316681894893,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Sell,1
2019-03-21,0.23837289668291706,0.09755274519716554,0.6640743581199173,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Sell,1
2019-03-22,0.2751060023187323,0.08789052350225568,0.637003474179012,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Buy,1
2019-03-23,0.2721637445925968,0.07968601663972062,0.6481502387676825,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Buy,1
2019-03-24,0.34653152652218705,0.08367590096904678,0.5697925725087661,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Buy,1
2019-03-25,0.3261298535966424,0.12543752608346553,0.548432620319892,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Buy,1
2019-03-26,0.29666191544592724,0.12409262813898365,0.5792454564150891,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Buy,1
2019-03-27,0.24833191210474184,0.1069233613449702,0.6447447265502879,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Buy,1
2019-03-28,0.31164704855316605,0.09253819692210775,0.5958147545247262,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Buy,1
2019-03-29,0.22200777412281528,0.09682196588904755,0.6811702599881372,0.3623547872744298,0.2893624560249044,0.3482827567006656,Buy,Sell,Buy,1
2019-03-30,0.24905335451014537,0.08655803019723804,0.6643886152926165,0.40110689171257485,0.27177680824998535,0.3271163000374397,Buy,Sell,Buy,1
