,flat_xgboost_stateful,flat_xgboost_defensive,flat_xgboost_prob_weighted,flat_lightgbm_stateful,flat_lightgbm_defensive,flat_lightgbm_prob_weighted,flat_random_forest_stateful,flat_random_forest_defensive,flat_random_forest_prob_weighted,flat_mlp_stateful,flat_mlp_defensive,flat_mlp_prob_weighted,2stage_trend_xgboost_stateful,2stage_trend_xgboost_defensive,2stage_trend_xgboost_prob_weighted,2stage_trend_lightgbm_stateful,2stage_trend_lightgbm_defensive,2stage_trend_lightgbm_prob_weighted,2stage_trend_random_forest_stateful,2stage_trend_random_forest_defensive,2stage_trend_random_forest_prob_weighted,2stage_trend_mlp_stateful,2stage_trend_mlp_defensive,2stage_trend_mlp_prob_weighted,2stage_macro_xgboost_stateful,2stage_macro_xgboost_defensive,2stage_macro_xgboost_prob_weighted,2stage_macro_lightgbm_stateful,2stage_macro_lightgbm_defensive,2stage_macro_lightgbm_prob_weighted,2stage_macro_random_forest_stateful,2stage_macro_random_forest_defensive,2stage_macro_random_forest_prob_weighted,2stage_macro_mlp_stateful,2stage_macro_mlp_defensive,2stage_macro_mlp_prob_weighted,3stage_full_xgboost_stateful,3stage_full_xgboost_defensive,3stage_full_xgboost_prob_weighted,3stage_full_lightgbm_stateful,3stage_full_lightgbm_defensive,3stage_full_lightgbm_prob_weighted,3stage_full_random_forest_stateful,3stage_full_random_forest_defensive,3stage_full_random_forest_prob_weighted,3stage_full_mlp_stateful,3stage_full_mlp_defensive,3stage_full_mlp_prob_weighted,BUY_AND_HOLD
2024-11-30,13.297653035228516,10.44967054264114,3.5759816423187485,15.153218115391173,8.805218242549648,3.0113398943423015,16.199876465524813,10.445546151452701,1.8529755528107341,12.205114370494838,11.75232683393551,3.1245894246019064,13.233739062935413,6.760441786445196,2.902342473811536,12.717392570655061,10.51286639765007,6.000234911559295,21.151036823292035,15.4860669098643,1.8515165239900002,16.716966253017674,12.178850478913896,3.1784740315972604,13.922584071453166,6.101825819007431,4.274912386618171,18.63842556448201,7.08564336996886,3.0289681696474933,19.938290569176676,13.003362638475913,1.6098161756643976,7.161815525321353,7.959255096907275,5.597069677684188,28.583802036621258,12.73866945659165,2.9961579507827665,22.015381099600464,11.041477940748972,4.335531829125884,24.238202751416566,11.18774980060134,1.8950365532527962,9.422138171154991,7.775069247069337,4.681661222001474,26.7731057834143
2024-12-01,13.412188294479938,10.44967054264114,3.5759816423187485,15.153218115391173,8.805218242549648,3.0118307849799204,16.32320926041899,10.445546151452701,1.8534221102533648,12.205114370494838,11.75232683393551,3.1245894246019064,13.233739062935413,6.760441786445196,2.902342473811536,12.717392570655061,10.51286639765007,6.000234911559295,21.151036823292035,15.4860669098643,1.8515165239900002,16.716966253017674,12.178850478913896,3.1784740315972604,14.042501982670212,6.101825819007431,4.274912386618171,18.79896193119355,7.08564336996886,3.0289681696474933,20.110022924752577,13.11536311758245,1.6104906680152533,7.223501628555543,7.959255096907275,5.618200682844499,28.583802036621258,12.73866945659165,2.9961579507827665,22.015381099600464,11.041477940748972,4.335531829125884,24.4469710828332,11.28411205493729,1.8951264202359446,9.503292870805899,7.834262354052439,4.696835581691424,27.00370772525662
2024-12-02,13.217170079905982,10.44967054264114,3.5754457281099374,15.153218115391173,8.805218242549648,3.011378729797197,16.30688605115857,10.43510060530125,1.8532603292578231,12.205114370494838,11.75232683393551,3.1245894246019064,13.220505323872478,6.753681344658751,2.9019681430300315,12.704675178084406,10.50235353125242,5.998030225703049,21.129885786468744,15.470580842954437,1.8513816513120425,16.716966253017674,12.178850478913896,3.178039609531615,13.838318772243715,6.101825819007431,4.27484227623037,18.52561802107457,7.08564336996886,3.0285638034383187,19.81761569934547,12.911545488546581,1.6091530531030884,7.1184692237277085,7.959255096907275,5.589443657865585,28.555218234584636,12.725930787135058,2.99573531873234,21.993365718500865,11.030436462808224,4.333968856776801,24.091503015457686,11.12003686171084,1.8939283486118754,9.365111451969067,7.834262354052439,4.689969556316041,26.611063754576318
2024-12-03,13.236039196760105,10.44967054264114,3.575674862181672,15.138064897275783,8.796413024307098,3.0116293147099915,16.33016611312085,10.449997979816034,1.8534792046442954,12.192909256124343,11.740574507101574,3.1243837586782943,13.239379202192767,6.756569364352775,2.902368429420528,12.722812646171723,10.517346917493684,6.000460183183672,21.160051266795378,15.492666977577965,1.8515363323320169,16.716966253017674,12.178850478913896,3.178241781943507,13.844236335585379,6.101825819007431,4.274872256450228,18.552065592613804,7.08564336996886,3.0289489737816195,19.845907754614515,12.898633943058035,1.6093000974842187,7.128631703804227,7.959255096907275,5.589390748661424,28.595984279540243,12.744098600187943,2.9961459868934006,22.02476392138764,11.046183751623484,4.336136526631415,24.125896564367316,11.135912065986586,1.8940400259989623,9.378481286908828,7.834262354052439,4.692349020191075,26.649054282697083
2024-12-04,13.617444604481364,10.44967054264114,3.575674862181672,15.57427845999095,9.041091192775541,3.013223435430581,16.800730877393782,10.740671730484049,1.8577115357641323,12.532063260926822,12.067146515399376,3.1301041186804364,13.620880854426066,6.756569364352775,2.909139642108675,13.089429084257077,10.809894024343786,6.042576744662776,21.769792433381703,15.923605971721424,1.8542529124672216,16.700249286764656,12.166671628434981,3.2027146590901645,13.844236335585379,6.101825819007431,4.274872256450228,19.0866558908319,7.08564336996886,3.034854372912652,20.417780988459278,13.270316790544882,1.61200297001076,7.334048040297826,7.959255096907275,5.593034986696031,29.419996877357153,13.09858430881244,3.00271144262913,22.65942236705449,11.36448699588882,4.382908119843477,24.821100566031635,11.456800892223617,1.9006759691549608,9.6487285584578,7.834262354052439,4.7472769422461445,27.41696477789764
2024-12-05,13.317577736882104,10.439220872098499,3.5728464941089353,15.231320567922184,9.032050101582765,3.0116335892679413,16.430765536031256,10.729931058753564,1.8560403798575211,12.519531197665895,12.055079368883977,3.1287708565811747,13.320938317893527,6.749812794988422,2.906299237791348,12.801189534755467,10.799084130319441,6.02247246782916,21.29040443843176,15.907682365749702,1.8536316852449992,16.33249662925791,11.898751925708455,3.1812860843712256,13.830392099249794,6.0957239931884235,4.273042142082,18.66635267821261,7.078557726598891,3.033258113886193,19.968165351592862,12.97809395112015,1.6101581552969446,7.172546519524769,7.951295841810367,5.5653055624959675,28.772145348334604,13.085485724503627,2.998156374795998,22.160444019488374,11.114232031296694,4.34734970825137,24.274520360032287,11.204513102844329,1.8972285443297054,9.436255947540175,7.826428091698387,4.743154061273009,26.813221595103872
2024-12-06,13.776298268400152,10.788357922654606,3.6673657088207907,15.755959477841161,9.343156738626934,3.0653740195602888,16.996719018627655,11.099520767608217,1.8643468991214744,12.938243690700787,12.4582583902534,3.1733424704530364,13.779774603758066,6.982308356428961,2.9393376319360494,13.242123207789998,11.171055798894663,6.184739832523015,22.02374693007605,16.45561838341063,1.861979325327981,16.895065264696864,12.308601367971988,3.2323000668621016,14.306776389262296,6.299593910499415,4.334223639400344,19.3093103835271,7.31529826472289,3.0866165054919703,20.6559636587997,13.425121051165656,1.6138903379420129,7.419603035114865,8.217224881182313,5.748936288789777,29.763194476626953,13.536211906494847,3.0323813963379944,22.92375480018261,11.497058888067494,4.441806989494569,25.11064995521096,11.590449667847704,1.900670645565426,9.761285350733235,8.088180961362093,4.881813860775029,27.73679609977929
2024-12-07,13.762883884920141,10.788357922654606,3.6673657088207907,15.740617440494592,9.334059034369668,3.0647828354806155,16.980168817523136,11.088712840462609,1.8641389921507638,12.938243690700787,12.4582583902534,3.1733424704530364,13.766356835268912,6.975509479107637,2.939261587079453,13.229228966148446,11.160178216002407,6.182408091366113,22.002301765255222,16.439595067778583,1.8617827394612425,16.895509112082493,12.30892472514477,3.2321548895377883,14.2928454637619,6.299593910499415,4.334223639400344,19.290508344752045,7.31529826472289,3.0866165054919703,20.656506308107293,13.425473740237107,1.613733392841205,7.419797954244088,8.217224881182313,5.748425202191873,29.734213185969548,13.523031302108768,3.0321607280609078,22.901433271445335,11.485863866457766,4.440724774544934,25.111309632824483,11.590754158579331,1.9004952904690409,9.761541787800239,8.080092780400731,4.880401161059388,27.737524768431456
2024-12-08,13.762883884920141,10.788357922654606,3.6673657088207907,15.740617440494592,9.334059034369668,3.0647828354806155,16.980168817523136,11.088712840462609,1.8641389921507638,12.938243690700787,12.4582583902534,3.1733424704530364,13.752590478433643,6.968533969628529,2.9390225564617785,13.215999737182297,11.149018037786405,6.180881852081212,21.980299463489967,16.423155472710803,1.8616294575417505,17.117463187307465,12.47062544610319,3.2425137511069906,14.2928454637619,6.299593910499415,4.334223639400344,19.271217836407292,7.307982966458167,3.0863120897396468,20.927868107540494,13.60184241836948,1.6143765769161489,7.517270861533556,8.217224881182313,5.749166612124606,29.70447897278358,13.50950827080666,3.0315409132426154,22.87853183817389,11.474378002591308,4.439088671430551,25.441193596087576,11.743020367508645,1.9013895810252495,9.889777875029578,8.186239893749526,4.911143166776055,28.10190897361674
2024-12-09,13.762883884920141,10.788357922654606,3.6673657088207907,15.740617440494592,9.334059034369668,3.0647828354806155,16.980168817523136,11.088712840462609,1.8641389921507638,12.925305447010086,12.445800131863146,3.1722559992344928,13.235924704233963,6.706735801196122,2.9294277442102232,12.719492933846453,10.730164873715808,6.1218110078966275,21.154530059736274,15.806160270940186,1.8557025045011464,16.45726634326652,11.989650696945334,3.1902995211897194,14.2928454637619,6.299593910499415,4.334223639400344,18.52795365892943,7.026124186452835,3.0745723537877416,20.141637092002924,13.090840039970344,1.6038900861482854,7.234857408182091,8.20900765630113,5.741372773373377,28.588522844391736,13.001974758430286,3.0079259701596675,22.019017088333943,11.043301515331299,4.377617037969915,24.485403193799407,11.301851358721837,1.8893749502215376,9.518232619575494,7.878694200512966,4.814751881236151,27.046159180215177
