rule,asset,model,total_return,annualized_sharpe,max_drawdown,n_trades,win_rate,final_equity,n_days,span_start,span_end,arch
prob_weighted,eth,xgboost,0.21449480857928327,0.4181866868833661,-0.2053042855704853,215,0.5116279069767442,1.2144948085792833,1200,2022-03-16,2025-07-06,flat
stateful,eth,lightgbm,0.20927069010268506,0.30338482309032433,-0.5723578446050718,131,0.5343511450381679,1.209270690102685,1200,2022-03-16,2025-07-06,flat
defensive,eth,lightgbm,-0.05622297755954031,0.15456357108568325,-0.5623804308714697,189,0.5396825396825397,0.9437770224404597,1200,2022-03-16,2025-07-06,flat
prob_weighted,eth,lightgbm,0.2572675224320111,0.5223962929197133,-0.18197822689744836,192,0.5520833333333334,1.2572675224320111,1200,2022-03-16,2025-07-06,flat
stateful,eth,random_forest,0.33692720947825316,0.3569187133368517,-0.5694419431988031,104,0.49038461538461536,1.3369272094782532,1200,2022-03-16,2025-07-06,flat
defensive,eth,random_forest,-0.12944215714351748,0.11546205884263576,-0.5826972588817377,137,0.5109489051094891,0.8705578428564825,1200,2022-03-16,2025-07-06,flat
prob_weighted,eth,random_forest,0.09234193821734182,0.2826436722561486,-0.15309152248830782,139,0.49640287769784175,1.0923419382173418,1200,2022-03-16,2025-07-06,flat
stateful,eth,mlp,0.6595775765331378,0.4615423941953488,-0.5253167863342862,84,0.44047619047619047,1.6595775765331378,1200,2022-03-16,2025-07-06,flat
defensive,eth,mlp,0.6595775765331378,0.4615423941953488,-0.5253167863342862,84,0.44047619047619047,1.6595775765331378,1200,2022-03-16,2025-07-06,flat
prob_weighted,eth,mlp,0.27019015562776416,0.42054724131581894,-0.1975966291535095,84,0.4523809523809524,1.2701901556277642,1200,2022-03-16,2025-07-06,flat
stateful,eth,xgboost,0.04919707787868366,0.24048700139250584,-0.6025705922161992,94,0.574468085106383,1.0491970778786837,1200,2022-03-16,2025-07-06,2stage_trend
defensive,eth,xgboost,0.43247914251374375,0.38720485052141634,-0.548877670497288,135,0.5777777777777777,1.4324791425137438,1200,2022-03-16,2025-07-06,2stage_trend
prob_weighted,eth,xgboost,0.16199081643891677,0.37450507139667694,-0.20631385046173445,125,0.616,1.1619908164389168,1200,2022-03-16,2025-07-06,2stage_trend
stateful,eth,lightgbm,-0.26002220286116806,0.08188838251513196,-0.7022911947673214,109,0.47706422018348627,0.7399777971388319,1200,2022-03-16,2025-07-06,2stage_trend
defensive,eth,lightgbm,0.011657711257545333,0.21027172823081863,-0.6261513856378369,155,0.47096774193548385,1.0116577112575453,1200,2022-03-16,2025-07-06,2stage_trend
prob_weighted,eth,lightgbm,0.15610300710628944,0.28740598140173196,-0.2251328831432884,133,0.48120300751879697,1.1561030071062894,1200,2022-03-16,2025-07-06,2stage_trend
stateful,eth,random_forest,-0.3139095226164448,0.051330077697495605,-0.7554341768865336,101,0.504950495049505,0.6860904773835552,1200,2022-03-16,2025-07-06,2stage_trend
defensive,eth,random_forest,-0.24598386832669272,0.06363908435829067,-0.6977540203972861,137,0.4744525547445255,0.7540161316733073,1200,2022-03-16,2025-07-06,2stage_trend
prob_weighted,eth,random_forest,0.08247421568168156,0.25316104852547416,-0.16260596535120364,121,0.512396694214876,1.0824742156816816,1200,2022-03-16,2025-07-06,2stage_trend
