,flat_xgboost_stateful,flat_xgboost_defensive,flat_xgboost_prob_weighted,flat_lightgbm_stateful,flat_lightgbm_defensive,flat_lightgbm_prob_weighted,flat_random_forest_stateful,flat_random_forest_defensive,flat_random_forest_prob_weighted,flat_mlp_stateful,flat_mlp_defensive,flat_mlp_prob_weighted,2stage_trend_xgboost_stateful,2stage_trend_xgboost_defensive,2stage_trend_xgboost_prob_weighted,2stage_trend_lightgbm_stateful,2stage_trend_lightgbm_defensive,2stage_trend_lightgbm_prob_weighted,2stage_trend_random_forest_stateful,2stage_trend_random_forest_defensive,2stage_trend_random_forest_prob_weighted,2stage_trend_mlp_stateful,2stage_trend_mlp_defensive,2stage_trend_mlp_prob_weighted,2stage_macro_xgboost_stateful,2stage_macro_xgboost_defensive,2stage_macro_xgboost_prob_weighted,2stage_macro_lightgbm_stateful,2stage_macro_lightgbm_defensive,2stage_macro_lightgbm_prob_weighted,2stage_macro_random_forest_stateful,2stage_macro_random_forest_defensive,2stage_macro_random_forest_prob_weighted,2stage_macro_mlp_stateful,2stage_macro_mlp_defensive,2stage_macro_mlp_prob_weighted,3stage_full_xgboost_stateful,3stage_full_xgboost_defensive,3stage_full_xgboost_prob_weighted,3stage_full_lightgbm_stateful,3stage_full_lightgbm_defensive,3stage_full_lightgbm_prob_weighted,3stage_full_random_forest_stateful,3stage_full_random_forest_defensive,3stage_full_random_forest_prob_weighted,3stage_full_mlp_stateful,3stage_full_mlp_defensive,3stage_full_mlp_prob_weighted,BUY_AND_HOLD
2022-07-29,0.8879352658807516,0.9304050897210813,0.9718360077907546,0.7160907813553831,0.8173895213180007,0.9769312017513675,0.8322379838669497,0.8601964214651752,0.9634046496689515,1.0547020099022177,1.0547020099022177,1.0935167847139051,0.735094051995429,0.8220189581563652,0.9462522226702044,0.8000689194620616,0.9498544082223086,0.9952058192152305,0.6190885930948823,0.6886874222229767,0.9373420252701204,0.9823530619394708,1.0059501265081483,0.9590441049110506,0.59873639071586,0.5697880311244539,0.845283574821201,0.4792507423487864,0.45398674884670187,0.9284991709043853,0.6145460322010612,0.5417642457937284,0.9018201047068972,1.2282009160890626,1.082001710843397,1.054773745141274,0.6155202403540395,0.5902333767686883,0.8687229402066207,0.5962289621700716,0.6161574490425781,0.9692605972928457,0.6081217973368036,0.612317569406286,0.9113732232067414,0.702279962804781,1.0201278330150376,0.9488628050314019,0.6231501786981893
2022-07-30,0.8717755159172604,0.9294746846313602,0.9685568147536597,0.7030584709803854,0.8165721317966826,0.9760197947793697,0.8170918822915495,0.85933622504371,0.9609156751256368,1.0355072313852214,1.0355072313852214,1.0872106909725943,0.7217158964740208,0.8070588351164494,0.9418050056880206,0.7855082705174078,0.9325677767206674,0.9926409566960505,0.6078216491474094,0.676153832248841,0.9354692906065002,0.9644749795309907,0.9876425953797506,0.9515919789135773,0.5981376543251442,0.5692182430933294,0.8450966241377227,0.4792507423487864,0.45398674884670187,0.9284991709043853,0.6145460322010612,0.5417642457937284,0.9018201047068972,1.2282009160890626,1.082001710843397,1.054773745141274,0.6155202403540395,0.5902333767686883,0.8687229402066207,0.5956327332079016,0.6155412915935355,0.9689766598257895,0.6081217973368036,0.612317569406286,0.9113732232067414,0.702279962804781,1.0201278330150376,0.9488628050314019,0.6118093169660235
2022-07-31,0.8643467093904927,0.9215541965268168,0.9634011705086619,0.6970673812301497,0.8096137391009608,0.9717883918953708,0.8101290605589965,0.8520134195269988,0.9592590621644876,1.0266831904038276,1.0266831904038276,1.0826128305285367,0.7155658180830752,0.8001815096670298,0.9398496311804281,0.778814587498896,0.924620930933118,0.9893838324098619,0.6026421168574414,0.670392009497001,0.9339566650483623,0.956256237558976,0.9792264313275277,0.9457331326274938,0.5930406438801091,0.5637984502215168,0.8433318043701927,0.4792507423487864,0.45398674884670187,0.9284991709043853,0.6145460322010612,0.5417642457937284,0.9018201047068972,1.2269727151729735,1.0809197091325535,1.0539805028207294,0.6155202403540395,0.5902333767686883,0.8687229402066207,0.590557068366184,0.6102959766231171,0.9662942209411189,0.6081217973368036,0.612317569406286,0.9113732232067414,0.702279962804781,1.0201278330150376,0.9488628050314019,0.6065958038952505
2022-08-01,0.8405361521105548,0.896167718225254,0.9581289945580144,0.6778649447212389,0.787310936186281,0.9681291795747832,0.7878120618465415,0.8285426130687559,0.9574436184892825,0.9984006752419451,0.9984006752419451,1.0732496277154815,0.6958537966061294,0.7781385407249609,0.9396440715104449,0.7573602230122534,0.8991499718850557,0.988786145467375,0.5854382145207634,0.6512540197414591,0.9328484057308637,0.9299138061349566,0.9522512293861737,0.9343670991332998,0.5767038798628134,0.5632346517712953,0.8426668345415443,0.4792507423487864,0.45398674884670187,0.9284991709043853,0.6145460322010612,0.5417642457937284,0.9018201047068972,1.193172732135902,1.0511431155854298,1.031895513001069,0.6155202403540395,0.5902333767686883,0.8687229402066207,0.5736981634801684,0.592873576023168,0.9657171531468159,0.6081217973368036,0.612317569406286,0.9113732232067414,0.702279962804781,1.0201278330150376,0.9488628050314019,0.5898856296358923
2022-08-02,0.8393794012462991,0.8949344068680064,0.9572428864284928,0.6769320629425242,0.7862274341815372,0.9675966962428189,0.786727870189676,0.8274023677844413,0.9573349220346608,0.9970266702796842,0.9970266702796842,1.0728206650660277,0.6942003046655856,0.7762895232848167,0.9395365261037004,0.7563179393575616,0.8979125563325397,0.9884467941830455,0.5854382145207634,0.6512540197414591,0.9328484057308637,0.9277041394041806,0.9499884843370807,0.9342847641147851,0.5753335126648698,0.5618962902334534,0.8420208728332553,0.4792507423487864,0.45398674884670187,0.9284991709043853,0.6145460322010612,0.5417642457937284,0.9018201047068972,1.1915306807076096,1.04969652616229,1.030106086707704,0.6155202403540395,0.5902333767686883,0.8687229402066207,0.5736981634801684,0.592873576023168,0.9657171531468159,0.6081217973368036,0.612317569406286,0.9113732232067414,0.702279962804781,1.0201278330150376,0.9488628050314019,0.5890738255151773
2022-08-03,0.8321465552809131,0.8872228491333402,0.956050334499184,0.6710990089826289,0.7794525932493529,0.9650198246590971,0.7791619891816928,0.8194453243167027,0.9568222356753222,0.9884353940119948,0.9884353940119948,1.069867581686744,0.6942003046655856,0.7762895232848167,0.9395365261037004,0.7490445075265489,0.8892774236339255,0.9877451148391355,0.5854382145207634,0.6512540197414591,0.9328484057308637,0.9277041394041806,0.9499884843370807,0.9342847641147851,0.5747581791522048,0.56133439394322,0.8416526223214165,0.4792507423487864,0.45398674884670187,0.9284964698140865,0.6145460322010612,0.5417642457937284,0.9018201047068972,1.1812633833879547,1.0406513991638673,1.024256987367102,0.6155202403540395,0.5902333767686883,0.8687229402066207,0.5736981634801684,0.592873576023168,0.9657171531468159,0.6081217973368036,0.612317569406286,0.9113732232067414,0.7015776828419762,1.0191077051820225,0.948255046004104,0.5839978369504523
2022-08-04,0.8266625459489781,0.8813758762013779,0.9552067186365681,0.6666763346297072,0.7735363948893229,0.9645456772921825,0.7791619891816928,0.8194453243167027,0.9568222356753222,0.9819214105190911,0.9819214105190911,1.0690313210181,0.6942003046655856,0.7762895232848167,0.9395365261037004,0.7490445075265489,0.8892774236339255,0.9877451148391355,0.5854382145207634,0.6512540197414591,0.9328484057308637,0.9277041394041806,0.9499884843370807,0.9342847641147851,0.570970409800672,0.5576350899742437,0.8392082541528815,0.4792507423487864,0.45398674884670187,0.9284759680675452,0.6145460322010612,0.5417642457937284,0.9018201047068972,1.173478625550694,1.033793301935574,1.0175746709580993,0.6155202403540395,0.5902333767686883,0.8687229402066207,0.5736981634801684,0.592873576023168,0.9657171531468159,0.6081217973368036,0.612317569406286,0.9113732232067414,0.69625257035584,1.0113724774256334,0.9436449902441818,0.5801491764382605
2022-08-05,0.889600433566499,0.9484793588945203,0.9753236554958963,0.7174336846896614,0.7735363948893229,0.9782632948555574,0.7791619891816928,0.8194453243167027,0.9568222356753222,1.0576618409334793,1.0576618409334793,1.0727690764354494,0.6942003046655856,0.7762895232848167,0.9395365261037004,0.7490445075265489,0.8892774236339255,0.9877451148391355,0.5854382145207634,0.6512540197414591,0.9328484057308637,0.9277041394041806,0.9499884843370807,0.9342847641147851,0.6144411968359207,0.6000905934881906,0.8685622844982667,0.4792507423487864,0.45398674884670187,0.9284759680675452,0.6145460322010612,0.5417642457937284,0.9018201047068972,1.262821327985202,1.112501073293807,1.0948041354442202,0.6155202403540395,0.5902333767686883,0.8687229402066207,0.5736981634801684,0.592873576023168,0.9657171531468159,0.6081217973368036,0.612317569406286,0.9113732232067414,0.69625257035584,1.0113724774256334,0.9436449902441818,0.6248989373226448
2022-08-06,0.889600433566499,0.9484793588945203,0.9753236554958963,0.7174336846896614,0.7735363948893229,0.9782632948555574,0.7791619891816928,0.8194453243167027,0.9568222356753222,1.0318171593863223,1.0318171593863223,1.0653260188258107,0.6942003046655856,0.7762895232848167,0.9395365261037004,0.7490445075265489,0.8892774236339255,0.9877451148391355,0.5854382145207634,0.6512540197414591,0.9328484057308637,0.9277041394041806,0.9499884843370807,0.9342847641147851,0.6144411968359207,0.6000905934881906,0.8685622844982667,0.4792507423487864,0.45398674884670187,0.9284759680675452,0.6145460322010612,0.5417642457937284,0.9018201047068972,1.2615585066572168,1.1113885722205132,1.0942487764625348,0.6155202403540395,0.5902333767686883,0.8687229402066207,0.5736981634801684,0.592873576023168,0.9657171531468159,0.6081217973368036,0.612317569406286,0.9113732232067414,0.69625257035584,1.0113724774256334,0.9436449902441818,0.6102540085993549
2022-08-07,0.889600433566499,0.9484793588945203,0.975299738949965,0.7174336846896614,0.7735363948893229,0.9782632948555574,0.7791619891816928,0.8194453243167027,0.9568222356753222,1.0318171593863223,1.0318171593863223,1.0653260188258107,0.6942003046655856,0.7762895232848167,0.9395365261037004,0.7490445075265489,0.8892774236339255,0.9877451148391355,0.5854382145207634,0.6512540197414591,0.9328484057308637,0.9277041394041806,0.9499884843370807,0.9342847641147851,0.6144411968359207,0.6000905934881906,0.8685622844982667,0.4792507423487864,0.45398674884670187,0.9284759680675452,0.6145460322010612,0.5417642457937284,0.9018201047068972,1.2660338361652146,1.1153311797538643,1.0962178913741507,0.6155202403540395,0.5902333767686883,0.8687229402066207,0.5736981634801684,0.592873576023168,0.9657171531468159,0.6081217973368036,0.612317569406286,0.9113732232067414,0.69625257035584,1.0113724774256334,0.9436449902441818,0.6130291148582832
2022-08-08,0.889600433566499,0.9484793588945203,0.9763477415509614,0.7174336846896614,0.7735363948893229,0.9782632948555574,0.7791619891816928,0.8194453243167027,0.9568222356753222,1.030785342226936,1.030785342226936,1.0649816334505329,0.6942003046655856,0.7762895232848167,0.9395365261037004,0.7490445075265489,0.8892774236339255,0.9877451148391355,0.5854382145207634,0.6512540197414591,0.9328484057308637,0.9267764352647765,0.9490384958527437,0.9338784458219336,0.6144411968359207,0.6000905934881906,0.8685622844982667,0.4792507423487864,0.45398674884670187,0.9284759680675452,0.6145460322010612,0.5417642457937284,0.9018201047068972,1.2660338361652146,1.1153311797538643,1.0962178913741507,0.6155202403540395,0.5902333767686883,0.8687229402066207,0.5736981634801684,0.592873576023168,0.9657171531468159,0.6081217973368036,0.612317569406286,0.9113732232067414,0.69625257035584,1.0113724774256334,0.9436449902441818,0.6405052165075203
2022-08-09,0.889600433566499,0.9484793588945203,0.9763477415509614,0.7174336846896614,0.7735363948893229,0.9782632948555574,0.7791619891816928,0.8194453243167027,0.9568222356753222,0.9887002542418568,0.9887002542418568,1.0507244309699366,0.69350610436092,0.7755132337615319,0.9394353892920237,0.7482954630190224,0.8883881462102916,0.9873812217074526,0.5848527763062427,0.6506027657217177,0.9328375468509253,0.8880110650672528,0.9093419442103597,0.9168902830533096,0.6144411968359207,0.6000905934881906,0.8685622844982667,0.4792507423487864,0.45398674884670187,0.9284759680675452,0.6145460322010612,0.5417642457937284,0.9018201047068972,1.2660338361652146,1.1153311797538643,1.0962178913741507,0.6155202403540395,0.5902333767686883,0.8687229402066207,0.5736981634801684,0.592873576023168,0.9657171531468159,0.6081217973368036,0.612317569406286,0.9113732232067414,0.69625257035584,1.0113724774256334,0.9436449902441818,0.614354555174497
2022-08-10,0.8887108331329325,0.9475308795356258,0.9763256513055416,0.7167162510049717,0.7727628584944336,0.9780567709650237,0.7783828271925111,0.818625878992386,0.9567466920952008,1.0750390793378528,1.0750390793378528,1.0628079263157861,0.7533734224199318,0.842459864991777,0.9481651431074956,0.8128925043499822,0.9650787699475387,1.0187829351712692,0.6353405325879089,0.7067664281042253,0.9337749350693003,0.8880110650672528,0.9093419442103597,0.9168902830533096,0.6144411968359207,0.6000905934881906,0.8685622844982667,0.4792507423487864,0.45398674884670187,0.9284759680675452,0.6145460322010612,0.5417642457937284,0.9018201047068972,1.2647678023290494,1.1142158485741105,1.0956052753375134,0.6155202403540395,0.5902333767686883,0.8687229402066207,0.5736981634801684,0.592873576023168,0.9657171531468159,0.6081217973368036,0.612317569406286,0.9113732232067414,0.69625257035584,1.0113724774256334,0.9436449902441818,0.6680034242413031
2022-08-11,0.9028599263996744,0.9626164420018842,0.9765117198960248,0.728127032446118,0.7850659534385641,0.9812136689985035,0.7907753972035595,0.8316591553749856,0.9579087682146082,1.0921546895361909,1.0921546895361909,1.0690501333340432,0.7526200489975119,0.8416174051267853,0.9481022617499603,0.8128925043499822,0.9650787699475387,1.0187829351712692,0.6347051920553209,0.7060596616761211,0.9337735653346902,0.8871230540021855,0.9084326022661494,0.9166916535467832,0.6138267556390847,0.5994905028947024,0.8685610512509189,0.4792507423487864,0.45398674884670187,0.9284759680675452,0.6145460322010612,0.5417642457937284,0.9018201047068972,1.2849040681747579,1.1319551889455797,1.1051061724303828,0.6155202403540395,0.5902333767686883,0.8687229402066207,0.5736981634801684,0.592873576023168,0.9657171531468159,0.6081217973368036,0.612317569406286,0.9113732232067414,0.69625257035584,1.0113724774256334,0.9436449902441818,0.678638652709008
2022-08-12,0.9384426305826982,1.0005542162854946,0.983910995518374,0.7568233208133613,0.8160062673992946,0.9945356382090287,0.8227315020291193,0.8652674179009608,0.9625035564283353,1.136289863528663,1.136289863528663,1.0825776836120766,0.7822816341256532,0.8747864740889331,0.950580320796991,0.8128925043499822,0.9650787699475387,1.0187829351712692,0.6597196227903231,0.7338862506545156,0.9338275480052256,0.9229726737641507,0.945143364345537,0.9244177104632287,0.6380183441977091,0.6231170839415517,0.8686096548166573,0.4792507423487864,0.45398674884670187,0.9284759680675452,0.6145460322010612,0.5417642457937284,0.9018201047068972,1.3355435527997372,1.176566789769758,1.1392672542959543,0.6155202403540395,0.5902333767686883,0.8687229402066207,0.5736981634801684,0.592873576023168,0.9657171531468159,0.6081217973368036,0.612317569406286,0.9113732232067414,0.69625257035584,1.0113724774256334,0.9436449902441818,0.7060631881729802
2022-08-13,0.9384426305826982,1.0005542162854946,0.983910995518374,0.7568233208133613,0.8160062673992946,0.9945356382090287,0.8320350753127752,0.8750519938076172,0.9626626933617496,1.1502754924423453,1.1502754924423453,1.0880611965499558,0.7822816341256532,0.8747864740889331,0.950580320796991,0.8128925043499822,0.9650787699475387,1.0187829351712692,0.6597196227903231,0.7338862506545156,0.9338275480052256,0.9343327621773736,0.9567763329992546,0.93055289585517,0.6380183441977091,0.6231170839415517,0.8686096548166573,0.4792507423487864,0.45398674884670187,0.9284759680675452,0.6145460322010612,0.5417642457937284,0.9018201047068972,1.3355435527997372,1.176566789769758,1.1392672542959543,0.6155202403540395,0.5902333767686883,0.8687229402066207,0.5736981634801684,0.592873576023168,0.9657171531468159,0.6081217973368036,0.612317569406286,0.9113732232067414,0.69625257035584,1.0113724774256334,0.9436449902441818,0.7147535215609183
2022-08-14,0.9375041879521154,0.999553662069209,0.9834089277434938,0.7568233208133613,0.8160062673992946,0.9943030316353506,0.8312030402374624,0.8741769418138096,0.9625269920668166,1.1244207244729314,1.1244207244729314,1.0781858477236486,0.7814993524915276,0.8739116876148442,0.9504395604554469,0.8128925043499822,0.9650787699475387,1.0187829351712692,0.6597196227903231,0.7338862506545156,0.9338275480052256,0.9133317437856614,0.9352708499642309,0.9200947510268198,0.6373803258535113,0.6224939668576102,0.8685203407076069,0.4792507423487864,0.45398674884670187,0.9284759680675452,0.6145460322010612,0.5417642457937284,0.9018201047068972,1.3355435527997372,1.176566789769758,1.1392672542959543,0.6155202403540395,0.5902333767686883,0.8687229402066207,0.5736981634801684,0.592873576023168,0.9657171531468159,0.6081217973368036,0.612317569406286,0.9113732232067414,0.69625257035584,1.0113724774256334,0.9436449902441818,0.6986879906714082
2022-08-15,0.9217368957135127,0.9827427988212939,0.9747821849489718,0.7568233208133613,0.8160062673992946,0.9903725140301401,0.8172235600245072,0.8594747106270509,0.9602310890207584,1.1055098007781439,1.1055098007781439,1.0710574714644185,0.7683558072856879,0.8592139175713278,0.9480157442434537,0.8120796118456322,0.9641136911775912,1.0185223112984392,0.6590599031675328,0.7331523644038611,0.9337655097787768,0.8979709926550257,0.9195411188300745,0.9128703957485045,0.6266606277508064,0.612024633047325,0.8669183235314777,0.4787714916064376,0.45353276209785515,0.9283785032840359,0.6145460322010612,0.5417642457937284,0.9018201047068972,1.3355435527997372,1.176566789769758,1.1392672542959543,0.6149047201136855,0.5896431433919196,0.8686897466090786,0.5731244653166883,0.5922807024471448,0.9655330832174852,0.6081217973368036,0.612317569406286,0.9113732232067414,0.6955563177854841,1.0103611049482077,0.9428166277196687,0.6869371975825981
2022-08-16,0.9091087035797198,0.9692787995614944,0.9702406789811512,0.756066497492548,0.8151902611318953,0.9873919697110625,0.8060272455661792,0.8476995372230042,0.9584841419122537,1.0903638407596827,1.0903638407596827,1.0666796707322328,0.7570606462624646,0.8465831032268034,0.9451191270639955,0.8009537716910139,0.9509049187094063,1.0147066927008537,0.6500304988726815,0.7231078615049406,0.9329035867125943,0.8856684036206112,0.9069430097845208,0.9092323541615064,0.6180751074719479,0.6036396321943941,0.8642538963813073,0.47173334464412436,0.44686563532061485,0.9269458794256366,0.6145460322010612,0.5417642457937284,0.9018201047068972,1.3355435527997372,1.176566789769758,1.1392672542959543,0.6058653561084081,0.580975135435581,0.8682018050950803,0.5652724135020607,0.584166201940088,0.962892994748246,0.6081217973368036,0.612317569406286,0.9113732232067414,0.6853313405866247,0.9955083619041917,0.9306500317504773,0.6775258623574771
2022-08-17,0.887258910027464,0.9459828597232726,0.96907616651795,0.7378949666107729,0.7955977318321474,0.980402570637035,0.7866549429539976,0.8264779706116538,0.9575285194154866,1.0641577064177352,1.0641577064177352,1.0597595665014328,0.7570606462624646,0.8465831032268034,0.9451191270639955,0.7809024527127877,0.9270996773622665,1.0143404567508003,0.6344074692535481,0.7050053605877066,0.9316605382701093,0.8634963129237412,0.8842383241621933,0.9008732550035414,0.6032201033950167,0.5891315746964597,0.8614745289487079,0.47173334464412436,0.44686563532061485,0.9269458794256366,0.6145460322010612,0.5417642457937284,0.9018201047068972,1.3355435527997372,1.176566789769758,1.1392672542959543,0.6058653561084081,0.580975135435581,0.8682018050950803,0.551121212929284,0.5695420085529093,0.9612626511396972,0.6081217973368036,0.612317569406286,0.9113732232067414,0.6846460092460381,0.9945128535422875,0.9297431339038248,0.6612420008560601
2022-08-18,0.8940395340632933,0.9532122648536461,0.9701204152388581,0.7435341191624938,0.8016778613663161,0.9810837691864285,0.7926667297659584,0.8264779706116538,0.9575375975313241,1.0722902292253402,1.0722902292253402,1.0611900657349205,0.7570606462624646,0.8465831032268034,0.9451191270639955,0.7809024527127877,0.9270996773622665,1.0143404567508003,0.6392557480207876,0.7050053605877066,0.9317032725488363,0.8634963129237412,0.8842383241621933,0.9008732550035414,0.6078300415830131,0.5936338453082354,0.8625584661764966,0.47173334464412436,0.44686563532061485,0.9269458794256366,0.6145460322010612,0.5417642457937284,0.9018201047068972,1.3355435527997372,1.176566789769758,1.1392672542959543,0.6058653561084081,0.580975135435581,0.8682018050950803,0.5505700917163546,0.5689724665443564,0.9612034454515461,0.6081217973368036,0.612317569406286,0.9113732232067414,0.6891935757667115,1.0011186225032849,0.9357610750136198,0.6662953549039397
2022-08-19,0.7807624897811957,0.8314846753693385,0.9599630640280746,0.6493264872484698,0.6993015940802046,0.9718000441846175,0.6922338732449992,0.8264779706116538,0.9574576013347377,0.9364283761961203,0.9364283761961203,1.0567805752624218,0.7563035856162021,0.8457365201235766,0.9449487394097975,0.7801215502600749,0.9261725776849042,1.0140877753733133,0.5582604464517076,0.7043003552271189,0.9286371027697504,0.8626328166108175,0.8833540858380311,0.9003363488814891,0.5308164555915085,0.5178253190333802,0.8588398108723875,0.47126161129948024,0.44641876968529426,0.9268071152106973,0.6145460322010612,0.5417642457937284,0.9017412706477611,1.3355435527997372,1.176566789769758,1.1392672542959543,0.6058653561084081,0.580975135435581,0.8680454367291108,0.4808114845367567,0.4968822324636379,0.9534794381574685,0.6075136755394668,0.6117052518368797,0.9112394196983522,0.6885043821909448,1.0001175038807817,0.9348567480321669,0.5818740675371707
2022-08-20,0.7633447562496751,0.8306531906939691,0.9566084839125101,0.6348409095242867,0.6986022924861245,0.9709643583569743,0.6767910909603985,0.8256514926410422,0.9555208724708943,0.9155379515901566,0.9155379515901566,1.0505066043066933,0.7394314964782003,0.8268693056528658,0.9410582987113981,0.76271811520464,0.9055109457885794,1.0083485321243704,0.5458064264075216,0.6885883863837654,0.9251405498168691,0.8433886690858986,0.8636476753963376,0.8882332006091939,0.5189746731049675,0.5178253190333802,0.8585600885403267,0.460748415190956,0.43645978308486627,0.9235615276975355,0.6139314861688602,0.5412224815479346,0.8998338629069947,1.3355435527997372,1.176566789769758,1.1388939946244179,0.6052594907522997,0.5803941603001455,0.8644228835874055,0.4700852439371308,0.4857974756587559,0.947119584960538,0.5939608839340882,0.5980589519495576,0.9081799965171875,0.6731447997042825,0.9778062627404872,0.9146866055512972,0.5688932601983029
2022-08-21,0.7838273164825544,0.8529418143751119,0.9679655474102016,0.6518753714252394,0.717347641055722,0.979272707901843,0.6949511872631211,0.8478059075249187,0.9616093206545299,0.9401042580793293,0.9401042580793293,1.0652434017063175,0.7592724006577386,0.8490563976831598,0.9478458418653856,0.783183860999686,0.9298082011725931,1.017778677903765,0.5604518574697717,0.7070650353478064,0.9311750961693408,0.866019019360591,0.8868216284319247,0.9058366945182574,0.5329001372077621,0.5173074937143469,0.8658591604526313,0.47265076626533004,0.4477346945047313,0.9310050412226111,0.6304048928980757,0.5557449132368059,0.9058386505409574,1.3342080092469375,1.1753902229799882,1.1481736403620193,0.621500204891431,0.5959676718096302,0.8720230744769935,0.48269887525469596,0.49883270774058425,0.9575177466748517,0.6098984265471077,0.6141064565742083,0.913682420403005,0.6912070563615913,1.004043392829736,0.9388070959096741,0.5841581721174457
2022-08-22,0.7853699224840653,0.8537674988782007,0.968167182499241,0.6531582903016959,0.7180420645445985,0.9794374987693522,0.696318881204996,0.8486266202484276,0.9617426362417061,0.9419544238493448,0.9419544238493448,1.0663420512033266,0.7607666815247187,0.8498783209351333,0.9479362814244414,0.783942016792025,0.9307082956568993,1.0181991340707075,0.5615548509234453,0.7084565698657417,0.9314487459819001,0.8677233821820901,0.8885669316862534,0.9071778964782619,0.5339489076863819,0.5183255771973408,0.8659869777464593,0.47265076626533004,0.4477346945047313,0.9309873016406683,0.6316455569457774,0.5568386432210011,0.9060335071850326,1.3368337882151473,1.1777034416876786,1.1496554061537632,0.6227233441286651,0.5965445942475525,0.8721306520001423,0.4831661486070385,0.4993155993393705,0.9577576125138465,0.6110987329836397,0.6153150445955203,0.9138796837863659,0.6925673816921947,1.0060193935775883,0.9406189591637518,0.5853078206218941
2022-08-23,0.8048596298942002,0.8537674988782007,0.9699745959218221,0.669367039333261,0.7180420645445985,0.9805173061623351,0.7135987016696168,0.8486266202484276,0.962605395481517,0.9653299257484239,0.9653299257484239,1.0786463251704879,0.7796458359280335,0.8498783209351333,0.947979018449236,0.783942016792025,0.9307082956568993,1.0181718815733025,0.57549037280417,0.72532914213869,0.9338608205194869,0.8892567696311169,0.9106175717949441,0.9211789098457266,0.5471993616251496,0.5306699976377316,0.8683249147405584,0.47265076626533004,0.4477346945047313,0.931409778738045,0.647320446878979,0.5706571278870649,0.9075807846884394,1.370008600036164,1.2069292814318373,1.1595306964195733,0.638176820798794,0.5965445942475525,0.8721306520001423,0.4831661486070385,0.4993155993393705,0.9577516138831365,0.6262637337859169,0.629969362167221,0.9156012411019988,0.7097541051005614,1.0309847291072873,0.9633784836200465,0.5998327952131077
2022-08-24,0.8020953829886696,0.8529137313793225,0.9697585195954173,0.6663987673688735,0.7180420645445985,0.9803846636587675,0.7111478854904774,0.8477779936281792,0.9624373032982197,0.9620145522833429,0.9620145522833429,1.0773780334139136,0.7769681844353661,0.8498783209351333,0.9477832998557804,0.783158074775233,0.9297775873612424,1.0180508061676679,0.5735138822173633,0.72532914213869,0.9336253450824451,0.8862026653098477,0.9074901049529471,0.9204249636759408,0.5447728356258106,0.5306699976377316,0.8683138356011215,0.47265076626533004,0.4477346945047313,0.931409778738045,0.645097259784346,0.5686972368187451,0.9074339198382254,1.365303379532437,1.2027841480353085,1.157323681175889,0.6359850369938262,0.5965445942475525,0.8721306520001423,0.4831661486070385,0.4993155993393705,0.9577250134460147,0.6241128648345305,0.629969362167221,0.9154376726351732,0.7073164929805824,1.027443867767952,0.9602754132052677,0.5977727018919635
2022-08-25,0.8211658031506824,0.8731923959425664,0.9699303914024647,0.6657323686015046,0.7173240224800539,0.9802841619811882,0.7280559605913435,0.8679345521690803,0.9635903209410319,0.9848871708061616,0.9848871708061616,1.087307562470632,0.7954411865794366,0.8498783209351333,0.9480677636730265,0.8017782462111878,0.9509539702433921,1.0193392356928204,0.5871496055173524,0.72532914213869,0.9350535885394735,0.9072727992796791,0.929066363788695,0.925968086663674,0.5447728356258106,0.5306699976377316,0.8683138356011215,0.47265076626533004,0.4477346945047313,0.931409778738045,0.6597898343904828,0.5816497435199153,0.9078170747608643,1.3963991894425536,1.2301784603844188,1.1777844535302224,0.6511060589189667,0.5965445942475525,0.8721306520001423,0.4831661486070385,0.4993155993393705,0.9576768322274195,0.6389516169497265,0.629969362167221,0.9154376726351732,0.7241334738468738,1.0518721174085501,0.9807646691335986,0.6119851968498387
2022-08-26,0.7298385290307368,0.7760789007169675,0.9616583521757829,0.5916918736314118,0.6375456788343471,0.9689794838293929,0.647084047206167,0.771405816486242,0.9625399629652163,0.8753513617401734,0.8753513617401734,1.0547490236504873,0.7069749170218078,0.8490284426141982,0.9479110161266477,0.7126071903852038,0.9500030162731488,1.0117962242083975,0.5218488187983255,0.7246038129965513,0.9284126062811914,0.8054617244425285,0.8248096890956276,0.9152845772948212,0.5442280627901848,0.5301393276400939,0.8682588963712782,0.4721781154990647,0.4472869598102266,0.9311289932748001,0.6591300445560923,0.5810680937763953,0.9076014186875729,1.3963991894425536,1.2301784603844188,1.1777844535302224,0.5786922524795155,0.595948049653305,0.8720070270972947,0.48268298245843144,0.4988162837400311,0.952267379275676,0.5678895863017668,0.6293393928050538,0.9152360665930067,0.6435978061270301,0.9348864698850978,0.9053627617653937,0.5439222799387721
