asset,model,trial,state,value,duration_s,param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_min_child_weight,param_num_leaves,param_feature_fraction,param_bagging_fraction,param_min_data_in_leaf,param_min_samples_leaf,param_max_features,param_hidden_layer_sizes_idx,param_batch_size,param_learning_rate_init,param_alpha
btc,xgboost,24,PRUNED,0.30364276246629185,1.633234,350.0,7.0,0.05623488281990241,0.7152148545213078,0.7882443964267292,2.0,,,,,,,,,,
btc,xgboost,25,PRUNED,0.29774065804827404,0.707045,250.0,4.0,0.014572424598728309,0.869328486382171,0.841206105279477,5.0,,,,,,,,,,
btc,xgboost,26,PRUNED,0.3392347206135911,4.390198,300.0,7.0,0.010677315013029614,0.8164735822099369,0.7324487413572739,3.0,,,,,,,,,,
btc,xgboost,27,PRUNED,0.29188905970209406,1.780117,450.0,5.0,0.0343592614731976,0.6469229612514291,0.9367983252650413,2.0,,,,,,,,,,
btc,xgboost,28,PRUNED,0.2999292145671202,0.681597,150.0,6.0,0.023545508145836096,0.7611760682989814,0.6955430762897705,1.0,,,,,,,,,,
btc,xgboost,29,PRUNED,0.2948639715230104,1.175831,400.0,4.0,0.07755446274329574,0.8412766080135944,0.6399043166631959,4.0,,,,,,,,,,
btc,lightgbm,0,COMPLETE,0.331017273387339,40.558183,300.0,,0.07259248719561363,,,,115.0,0.8394633936788146,0.6624074561769746,12.0,,,,,,
btc,lightgbm,1,COMPLETE,0.3441307572876039,3.09858,100.0,,0.05092911283433821,,,,95.0,0.8832290311184182,0.608233797718321,49.0,,,,,,
btc,lightgbm,2,COMPLETE,0.33220596239620026,22.092264,550.0,,0.016362239850894616,,,,23.0,0.6733618039413735,0.721696897183815,29.0,,,,,,
btc,lightgbm,3,COMPLETE,0.3370381846440678,17.178388,300.0,,0.05243180891902853,,,,27.0,0.6557975442608167,0.7168578594140872,21.0,,,,,,
btc,lightgbm,4,COMPLETE,0.33990714640819514,54.786722,350.0,,0.017172542103877867,,,,80.0,0.8056937753654446,0.836965827544817,7.0,,,,,,
btc,lightgbm,5,PRUNED,0.297377067610408,2.415132,400.0,,0.011926324174062874,,,,21.0,0.9795542149013333,0.9862528132298237,42.0,,,,,,
btc,lightgbm,6,PRUNED,0.32097180777259726,3.014572,250.0,,0.06378528225249058,,,,18.0,0.7760609974958405,0.6488152939379115,27.0,,,,,,
btc,lightgbm,7,PRUNED,0.29915574769796655,0.569005,100.0,,0.020153425505297702,,,,105.0,0.8650089137415928,0.7246844304357644,28.0,,,,,,
btc,lightgbm,8,PRUNED,0.3029858873373911,2.20497,400.0,,0.13814017620274424,,,,22.0,0.9100531293444458,0.9757995766256756,46.0,,,,,,
btc,lightgbm,9,PRUNED,0.28756672992993887,2.644092,400.0,,0.012707942999213693,,,,108.0,0.678393144967658,0.6180909155642152,19.0,,,,,,
btc,lightgbm,10,PRUNED,0.322671767946479,1.445065,100.0,,0.03203999390196693,,,,51.0,0.9730510848673964,0.8560354009870226,38.0,,,,,,
btc,lightgbm,11,PRUNED,0.2929834202172047,11.31737,600.0,,0.02993633366485958,,,,64.0,0.7580320843824795,0.8538749198685689,5.0,,,,,,
btc,lightgbm,12,PRUNED,0.3193879993346016,2.133011,200.0,,0.023336972020462844,,,,73.0,0.9018586439089811,0.8293163910604917,50.0,,,,,,
btc,lightgbm,13,PRUNED,0.29970206289063767,1.200566,200.0,,0.044872836619459955,,,,35.0,0.7382774980993067,0.911361357267433,36.0,,,,,,
btc,lightgbm,14,PRUNED,0.2881576485247143,5.414899,500.0,,0.08554989030733127,,,,77.0,0.8212663057499049,0.769969334703295,6.0,,,,,,
btc,lightgbm,15,PRUNED,0.32026521852887535,4.581014,150.0,,0.03840571210908756,,,,48.0,0.9103569619688984,0.9191979476316068,15.0,,,,,,
btc,lightgbm,16,PRUNED,0.3004137388658084,2.474569,500.0,,0.10104841744245217,,,,87.0,0.6094158942341568,0.7653656398770852,34.0,,,,,,
btc,lightgbm,17,COMPLETE,0.34910879393576605,36.668356,350.0,,0.02384235173010944,,,,57.0,0.8658471884059139,0.8930366302468036,11.0,,,,,,
btc,lightgbm,18,PRUNED,0.33990759460807235,9.580669,200.0,,0.027588444697012226,,,,38.0,0.8707397720837683,0.9044243675990947,13.0,,,,,,
btc,lightgbm,19,COMPLETE,0.3435637267358465,31.370992,450.0,,0.04256412550102505,,,,58.0,0.9348895784747667,0.6028909291890491,21.0,,,,,,
btc,lightgbm,20,PRUNED,0.3216584846348912,5.27742,250.0,,0.05941182460759433,,,,125.0,0.8511699136515127,0.948251200460776,31.0,,,,,,
btc,lightgbm,21,PRUNED,0.29926066464051787,3.446784,450.0,,0.04093194266767634,,,,59.0,0.9479372502131643,0.6145219252928473,22.0,,,,,,
btc,lightgbm,22,PRUNED,0.3047546914917807,5.009002,500.0,,0.03590118443688506,,,,57.0,0.9421793598515177,0.6725163005566686,16.0,,,,,,
btc,lightgbm,23,PRUNED,0.34007654965898687,18.465262,600.0,,0.0511535290088111,,,,41.0,0.8921425673237499,0.6049023671174069,23.0,,,,,,
btc,lightgbm,24,PRUNED,0.32132754439021927,14.538092,350.0,,0.023878168362493436,,,,93.0,0.9441419721180336,0.6868241076622434,10.0,,,,,,
btc,lightgbm,25,PRUNED,0.2998920822595023,4.708135,450.0,,0.0451558462216824,,,,31.0,0.9877918921352385,0.7780963287825876,18.0,,,,,,
btc,lightgbm,26,PRUNED,0.2969932493989671,2.697886,450.0,,0.07797004919858239,,,,68.0,0.8793709998882961,0.638289446309172,24.0,,,,,,
btc,lightgbm,27,PRUNED,0.29976594788981564,1.456646,300.0,,0.10241123399273189,,,,45.0,0.8213671532745348,0.8906110484000122,42.0,,,,,,
btc,lightgbm,28,PRUNED,0.308937111100299,9.201321,550.0,,0.025894851646540602,,,,54.0,0.9200364237476224,0.6909291692555138,10.0,,,,,,
btc,lightgbm,29,PRUNED,0.2746048747154368,4.564831,350.0,,0.06757408417030857,,,,97.0,0.8468177631870193,0.6485777631122379,12.0,,,,,,
btc,random_forest,0,COMPLETE,0.34829491798537565,2.667459,400.0,20.0,,,,,,,,,12.0,sqrt,,,,
btc,random_forest,1,COMPLETE,0.34933700305605214,1.792866,200.0,18.0,,,,,,,,,10.0,0.5,,,,
btc,random_forest,2,COMPLETE,0.34530805863845243,5.759427,700.0,9.0,,,,,,,,,5.0,0.5,,,,
btc,random_forest,3,COMPLETE,0.3431719485819123,4.195589,500.0,10.0,,,,,,,,,10.0,0.5,,,,
btc,random_forest,4,COMPLETE,0.35884317883028816,3.503636,500.0,17.0,,,,,,,,,5.0,log2,,,,
btc,random_forest,5,PRUNED,0.309699695277682,0.569924,600.0,8.0,,,,,,,,,3.0,log2,,,,
btc,random_forest,6,PRUNED,0.31554741554741556,0.417716,400.0,7.0,,,,,,,,,11.0,0.5,,,,
btc,random_forest,7,PRUNED,0.2988795518207283,0.206919,200.0,19.0,,,,,,,,,6.0,sqrt,,,,
btc,random_forest,8,COMPLETE,0.34635589847061427,2.711545,500.0,8.0,,,,,,,,,15.0,log2,,,,
btc,random_forest,9,PRUNED,0.3215620222481286,0.603536,600.0,19.0,,,,,,,,,4.0,0.5,,,,
btc,random_forest,10,PRUNED,0.31884830711810186,0.653595,800.0,15.0,,,,,,,,,7.0,log2,,,,
btc,random_forest,11,PRUNED,0.32815006957584314,0.407877,200.0,15.0,,,,,,,,,8.0,log2,,,,
btc,random_forest,12,PRUNED,0.3528612381801339,1.0737,300.0,16.0,,,,,,,,,13.0,0.5,,,,
btc,random_forest,13,COMPLETE,0.35042886133967693,1.920618,300.0,17.0,,,,,,,,,9.0,log2,,,,
btc,random_forest,14,PRUNED,0.31074689055346166,0.40246,400.0,12.0,,,,,,,,,8.0,log2,,,,
btc,random_forest,15,PRUNED,0.2981811925659601,0.327734,300.0,17.0,,,,,,,,,6.0,log2,,,,
btc,random_forest,16,PRUNED,0.31249272384865606,0.541662,600.0,13.0,,,,,,,,,3.0,log2,,,,
btc,random_forest,17,PRUNED,0.333376465209532,0.721733,300.0,14.0,,,,,,,,,9.0,sqrt,,,,
btc,random_forest,18,PRUNED,0.35163010785967835,2.034282,700.0,17.0,,,,,,,,,14.0,log2,,,,
btc,random_forest,19,PRUNED,0.3526550069906338,1.232511,400.0,11.0,,,,,,,,,5.0,log2,,,,
btc,random_forest,20,PRUNED,0.310765608964785,0.402731,500.0,20.0,,,,,,,,,8.0,log2,,,,
btc,random_forest,21,PRUNED,0.3139178128376314,0.206699,200.0,18.0,,,,,,,,,10.0,0.5,,,,
btc,random_forest,22,PRUNED,0.31666666666666665,0.279374,300.0,17.0,,,,,,,,,12.0,0.5,,,,
btc,random_forest,23,COMPLETE,0.3446940213996401,1.293823,200.0,18.0,,,,,,,,,10.0,sqrt,,,,
btc,random_forest,24,COMPLETE,0.34932919190409795,2.126383,300.0,15.0,,,,,,,,,9.0,log2,,,,
btc,random_forest,25,PRUNED,0.31906258283855393,0.203258,200.0,16.0,,,,,,,,,11.0,0.5,,,,
btc,random_forest,26,PRUNED,0.31327430849706456,0.349048,400.0,13.0,,,,,,,,,7.0,log2,,,,
btc,random_forest,27,PRUNED,0.3268586205636171,0.334519,300.0,18.0,,,,,,,,,7.0,log2,,,,
btc,random_forest,28,PRUNED,0.3271969217553517,0.724477,800.0,19.0,,,,,,,,,9.0,sqrt,,,,
btc,random_forest,29,PRUNED,0.3136619675192482,0.544792,500.0,20.0,,,,,,,,,12.0,0.5,,,,
btc,mlp,0,COMPLETE,0.30253079545772665,0.95749,,,,,,,,,,,,,64_32,auto,0.005399484409787433,0.00025378155082656634
btc,mlp,1,COMPLETE,0.328412031842754,2.898882,,,,,,,,,,,,,128_64,auto,0.0004059611610484307,0.0001256104370001356
btc,mlp,2,COMPLETE,0.33943609351686066,1.921489,,,,,,,,,,,,,128_64,128,0.0037183641805732083,6.290644294586156e-06
btc,mlp,3,COMPLETE,0.33722113547980603,1.467146,,,,,,,,,,,,,64_32_16,128,0.00853618986286683,0.0017123375973163992
btc,mlp,4,COMPLETE,0.3393978748717708,2.134506,,,,,,,,,,,,,128_64,64,0.006586289317583112,1.0842262717330169e-05
btc,mlp,5,COMPLETE,0.3193539482778685,0.822583,,,,,,,,,,,,,64,64,0.007568292060167618,0.0037958531426706445
btc,mlp,6,PRUNED,0.30388343946675406,0.177631,,,,,,,,,,,,,64_32,128,0.00034889766548903674,0.0020651425578959264
btc,mlp,7,COMPLETE,0.33888125805448943,1.824223,,,,,,,,,,,,,128_64,128,0.0035033984911586884,6.235377135673162e-06
btc,mlp,8,PRUNED,0.3036842980705256,0.139633,,,,,,,,,,,,,64_32,auto,0.0001705053926026929,0.0028340904295147754
btc,mlp,9,PRUNED,0.30254344185641896,0.123165,,,,,,,,,,,,,64,64,0.0059487468132197715,7.742116473996245e-05
btc,mlp,10,PRUNED,0.2934602311103392,0.149673,,,,,,,,,,,,,64_32_16,128,0.0017705993935156566,1.1799062523159284e-06
btc,mlp,11,COMPLETE,0.33121021706742926,3.763954,,,,,,,,,,,,,128_64,64,0.0021026192444611657,1.3583208661522971e-05
btc,mlp,12,COMPLETE,0.3382403396741721,2.79639,,,,,,,,,,,,,128_64,64,0.0014727319195706984,1.0037833351065074e-05
btc,mlp,13,PRUNED,0.3188133188133188,0.18312,,,,,,,,,,,,,128_64,64,0.0032852436908782576,1.3030856101820722e-06
btc,mlp,14,PRUNED,0.3072561522187645,0.24353,,,,,,,,,,,,,128_64,128,0.0009153769402809209,3.5512137719444465e-05
btc,mlp,15,COMPLETE,0.35146696993397336,2.217578,,,,,,,,,,,,,128_64,128,0.00349404333081963,3.875288588268362e-06
btc,mlp,16,PRUNED,0.3128586140274132,0.247799,,,,,,,,,,,,,128_64,128,0.0007436195950665926,3.1488957439047823e-06
btc,mlp,17,PRUNED,0.2886815240178653,0.188107,,,,,,,,,,,,,64,128,0.003112824913164024,3.5495439311595976e-05
btc,mlp,18,PRUNED,0.27742557372187004,0.1691,,,,,,,,,,,,,64_32_16,128,0.003944479816467623,0.0005521008712893737
btc,mlp,19,COMPLETE,0.34353518430146784,2.263108,,,,,,,,,,,,,128_64,128,0.001253793676307685,0.009639798532690985
btc,mlp,20,PRUNED,0.3172912557527942,0.080181,,,,,,,,,,,,,128_64,128,0.0005374677570285368,0.009132494951630312
btc,mlp,21,PRUNED,0.3019145299145299,0.17801,,,,,,,,,,,,,128_64,128,0.0012982243748065922,3.278706190052753e-06
btc,mlp,22,PRUNED,0.31103942288152814,0.195725,,,,,,,,,,,,,128_64,128,0.002247342684324213,2.4003771514256246e-05
btc,mlp,23,PRUNED,0.33377433816496366,0.933574,,,,,,,,,,,,,128_64,128,0.00247207260308068,3.4326483469363443e-06
btc,mlp,24,COMPLETE,0.36103772579377236,2.313969,,,,,,,,,,,,,128_64,128,0.0012271458213271391,0.0010092271935851196
btc,mlp,25,PRUNED,0.3034717823424728,0.221151,,,,,,,,,,,,,128_64,auto,0.0010393061642210405,0.0007904275733369106
btc,mlp,26,PRUNED,0.31105999842730203,0.07825,,,,,,,,,,,,,64_32_16,128,0.00023670025795736693,0.0007756892406449283
btc,mlp,27,PRUNED,0.2893313418346433,0.115098,,,,,,,,,,,,,64_32,128,0.0006461407322764489,0.008284467091705126
btc,mlp,28,PRUNED,0.25273539318709715,0.052875,,,,,,,,,,,,,64,128,0.0011866914333312254,0.00038648282253529097
btc,mlp,29,PRUNED,0.3038568871902205,0.107305,,,,,,,,,,,,,64_32,auto,0.0008240131352845642,0.00016792508633610146
eth,xgboost,0,COMPLETE,0.3547787309947963,8.565673,300.0,8.0,0.07259248719561363,0.8394633936788146,0.6624074561769746,2.0,,,,,,,,,,
eth,xgboost,1,COMPLETE,0.36571219242691866,2.656008,100.0,8.0,0.05092911283433821,0.8832290311184182,0.608233797718321,10.0,,,,,,,,,,
eth,xgboost,2,COMPLETE,0.36668719538371974,8.317733,550.0,4.0,0.016362239850894616,0.6733618039413735,0.721696897183815,6.0,,,,,,,,,,
eth,xgboost,3,COMPLETE,0.350814318357855,4.588818,300.0,4.0,0.05243180891902853,0.6557975442608167,0.7168578594140872,4.0,,,,,,,,,,
eth,xgboost,4,COMPLETE,0.34712034506001876,10.019071,350.0,7.0,0.017172542103877867,0.8056937753654446,0.836965827544817,1.0,,,,,,,,,,
eth,xgboost,5,PRUNED,0.32859679403245645,1.259268,400.0,4.0,0.011926324174062874,0.9795542149013333,0.9862528132298237,9.0,,,,,,,,,,
eth,xgboost,6,COMPLETE,0.3675042216381581,3.074989,250.0,3.0,0.06378528225249058,0.7760609974958405,0.6488152939379115,5.0,,,,,,,,,,
eth,xgboost,7,PRUNED,0.34323836273768915,1.759621,100.0,8.0,0.020153425505297702,0.8650089137415928,0.7246844304357644,6.0,,,,,,,,,,
eth,xgboost,8,PRUNED,0.3384016506614716,3.655622,400.0,4.0,0.13814017620274424,0.9100531293444458,0.9757995766256756,9.0,,,,,,,,,,
eth,xgboost,9,COMPLETE,0.3641994091380893,11.477769,400.0,8.0,0.012707942999213693,0.678393144967658,0.6180909155642152,4.0,,,,,,,,,,
eth,xgboost,10,PRUNED,0.32588307382876874,0.805338,200.0,6.0,0.11537815615157598,0.7387403565626488,0.8399684922918957,7.0,,,,,,,,,,
eth,xgboost,11,PRUNED,0.32565986662170765,1.564153,600.0,3.0,0.029837111026673725,0.6052706929853362,0.7615788051636564,4.0,,,,,,,,,,
eth,xgboost,12,PRUNED,0.3355105549634425,1.502509,600.0,3.0,0.030793198519731,0.7319028872217809,0.6901421268330118,7.0,,,,,,,,,,
eth,xgboost,13,PRUNED,0.30890284916555616,1.772512,500.0,5.0,0.08393326968206269,0.7429736630570161,0.7874820875551369,5.0,,,,,,,,,,
eth,xgboost,14,PRUNED,0.3218777816478966,1.754661,500.0,5.0,0.04055466010793971,0.6908556046603515,0.6637941963747281,7.0,,,,,,,,,,
eth,xgboost,15,COMPLETE,0.3702957291757311,2.407955,200.0,3.0,0.024051727529605767,0.7877641870243953,0.9023899788196817,3.0,,,,,,,,,,
eth,xgboost,16,COMPLETE,0.37146428992079567,2.540094,200.0,3.0,0.03289314322854586,0.8017908376069685,0.9122676071774374,2.0,,,,,,,,,,
eth,xgboost,17,COMPLETE,0.36391620608764963,2.271474,200.0,3.0,0.02567249660691461,0.9405567782157881,0.9167614712674186,2.0,,,,,,,,,,
eth,xgboost,18,PRUNED,0.35163385815009973,1.890715,150.0,6.0,0.023638559831447505,0.8229338300597536,0.9144765556072979,2.0,,,,,,,,,,
eth,xgboost,19,PRUNED,0.3491152366152366,0.679075,200.0,5.0,0.03715951047506897,0.7790817164521516,0.9054989579659412,3.0,,,,,,,,,,
eth,xgboost,20,PRUNED,0.33161691180039804,0.336299,150.0,3.0,0.01036334506200229,0.8531564989757552,0.8435833121598418,1.0,,,,,,,,,,
eth,xgboost,21,PRUNED,0.35562790247351045,2.14443,250.0,3.0,0.06163006590104755,0.7867416361514934,0.9473372774031596,3.0,,,,,,,,,,
eth,xgboost,22,PRUNED,0.322699403876924,0.687253,250.0,4.0,0.04041219328210845,0.770544250746031,0.8921158541981069,3.0,,,,,,,,,,
eth,xgboost,23,PRUNED,0.34225802314614145,0.528639,250.0,3.0,0.09691483043808455,0.7170025015704883,0.9470995313079293,5.0,,,,,,,,,,
eth,xgboost,24,PRUNED,0.3635521523171793,1.765975,150.0,4.0,0.05074444571221575,0.8111217856892564,0.8677789583008135,3.0,,,,,,,,,,
eth,xgboost,25,PRUNED,0.34075260944687685,0.672712,300.0,3.0,0.03235438304832117,0.7576198743622856,0.8069410260856268,4.0,,,,,,,,,,
eth,xgboost,26,PRUNED,0.3514014059253993,1.656016,200.0,4.0,0.022788258727711,0.9089126250873317,0.8738445964974808,1.0,,,,,,,,,,
eth,xgboost,27,PRUNED,0.31694387124176376,0.731381,350.0,3.0,0.06624715443647919,0.7987961942813412,0.7790430957662006,5.0,,,,,,,,,,
eth,xgboost,28,PRUNED,0.34049730481655366,0.850916,250.0,5.0,0.018674314761547402,0.7029103226320786,0.9400977370949355,2.0,,,,,,,,,,
eth,xgboost,29,PRUNED,0.3094168178085776,1.505115,350.0,7.0,0.08149473333849235,0.8395204966750949,0.8208807995260128,3.0,,,,,,,,,,
eth,lightgbm,0,COMPLETE,0.34991403231777446,27.217026,300.0,,0.07259248719561363,,,,115.0,0.8394633936788146,0.6624074561769746,12.0,,,,,,
eth,lightgbm,1,COMPLETE,0.3785919685174902,2.0043,100.0,,0.05092911283433821,,,,95.0,0.8832290311184182,0.608233797718321,49.0,,,,,,
eth,lightgbm,2,COMPLETE,0.3669406511808064,17.067068,550.0,,0.016362239850894616,,,,23.0,0.6733618039413735,0.721696897183815,29.0,,,,,,
eth,lightgbm,3,COMPLETE,0.35788895253033887,11.896322,300.0,,0.05243180891902853,,,,27.0,0.6557975442608167,0.7168578594140872,21.0,,,,,,
eth,lightgbm,4,COMPLETE,0.3468857890381419,48.518363,350.0,,0.017172542103877867,,,,80.0,0.8056937753654446,0.836965827544817,7.0,,,,,,
eth,lightgbm,5,COMPLETE,0.36766116611025945,13.538523,400.0,,0.011926324174062874,,,,21.0,0.9795542149013333,0.9862528132298237,42.0,,,,,,
eth,lightgbm,6,COMPLETE,0.3675940866015436,7.878244,250.0,,0.06378528225249058,,,,18.0,0.7760609974958405,0.6488152939379115,27.0,,,,,,
eth,lightgbm,7,COMPLETE,0.3713790098540817,4.064065,100.0,,0.020153425505297702,,,,105.0,0.8650089137415928,0.7246844304357644,28.0,,,,,,
eth,lightgbm,8,PRUNED,0.3588993987332995,11.37195,400.0,,0.13814017620274424,,,,22.0,0.9100531293444458,0.9757995766256756,46.0,,,,,,
eth,lightgbm,9,PRUNED,0.3389825963233493,3.551701,400.0,,0.012707942999213693,,,,108.0,0.678393144967658,0.6180909155642152,19.0,,,,,,
eth,lightgbm,10,COMPLETE,0.3741394761238309,3.915046,100.0,,0.03203999390196693,,,,51.0,0.9730510848673964,0.8560354009870226,38.0,,,,,,
eth,lightgbm,11,PRUNED,0.3527777777777778,0.631325,100.0,,0.030290112266028735,,,,56.0,0.9988932180774156,0.8690317996453044,39.0,,,,,,
eth,lightgbm,12,PRUNED,0.35088319088319087,0.880846,200.0,,0.03421569540645079,,,,44.0,0.9272413213655942,0.9035337974131699,50.0,,,,,,
eth,lightgbm,13,PRUNED,0.3523787031387324,0.749323,150.0,,0.09079769391012942,,,,67.0,0.9183731209577773,0.7874820875551369,37.0,,,,,,
eth,lightgbm,14,PRUNED,0.3393117774657386,1.04766,200.0,,0.04634824458828161,,,,36.0,0.7371197153065265,0.7862570495140909,35.0,,,,,,
eth,lightgbm,15,PRUNED,0.3458844920081854,3.013342,600.0,,0.027585903074064482,,,,78.0,0.9493246691718298,0.9191979476316068,50.0,,,,,,
eth,lightgbm,16,PRUNED,0.3485478085906745,0.460722,100.0,,0.10104841744245217,,,,40.0,0.8567007126605428,0.82880318369131,43.0,,,,,,
eth,lightgbm,17,PRUNED,0.3540411684715468,1.168532,200.0,,0.02384235173010944,,,,51.0,0.8815706083151493,0.7565252761517033,32.0,,,,,,
eth,lightgbm,18,PRUNED,0.33476272155517434,0.532214,150.0,,0.040892229169757606,,,,31.0,0.9634718166775867,0.6021172149074232,45.0,,,,,,
eth,lightgbm,19,COMPLETE,0.3615729483272879,22.624101,500.0,,0.05473055875019852,,,,88.0,0.8135649375371401,0.9362148766913249,39.0,,,,,,
eth,lightgbm,20,COMPLETE,0.37877861702607707,4.844846,150.0,,0.0369615533838524,,,,65.0,0.7354726632575596,0.8792444751136503,47.0,,,,,,
eth,lightgbm,21,COMPLETE,0.37572054856947307,5.345325,150.0,,0.039174620610896015,,,,61.0,0.7349653892409101,0.8641291521653989,47.0,,,,,,
eth,lightgbm,22,COMPLETE,0.37313359151015674,4.999276,150.0,,0.04157337521557778,,,,62.0,0.7426815878832285,0.8943631555987223,47.0,,,,,,
eth,lightgbm,23,PRUNED,0.35797123638627754,1.398591,250.0,,0.07708667467104968,,,,92.0,0.6048133891116576,0.9593193067275668,49.0,,,,,,
eth,lightgbm,24,COMPLETE,0.3595541843455054,5.412167,150.0,,0.05476124697732314,,,,68.0,0.7353970921831249,0.8759235131503084,42.0,,,,,,
eth,lightgbm,25,PRUNED,0.3582147725689319,1.208956,250.0,,0.024758203370517193,,,,126.0,0.7593074443256006,0.8069410260856268,45.0,,,,,,
eth,lightgbm,26,COMPLETE,0.3777640290907524,7.492479,200.0,,0.03765850568512488,,,,73.0,0.7048543326992268,0.8320148001700607,34.0,,,,,,
eth,lightgbm,27,COMPLETE,0.3687703427892105,10.10846,200.0,,0.03395410940238956,,,,76.0,0.7015089924961876,0.7526597646391255,23.0,,,,,,
eth,lightgbm,28,PRUNED,0.35587283457072144,1.317418,300.0,,0.04713132818115459,,,,97.0,0.7102567508768759,0.6850939199202746,33.0,,,,,,
eth,lightgbm,29,PRUNED,0.33023742859456323,2.692232,250.0,,0.06757408417030857,,,,127.0,0.8279621902518962,0.820138964212051,17.0,,,,,,
eth,random_forest,0,COMPLETE,0.3767212245539343,2.347308,400.0,20.0,,,,,,,,,12.0,sqrt,,,,
eth,random_forest,1,COMPLETE,0.36372739482778466,1.461929,200.0,18.0,,,,,,,,,10.0,0.5,,,,
eth,random_forest,2,COMPLETE,0.3456269578370731,4.984907,700.0,9.0,,,,,,,,,5.0,0.5,,,,
eth,random_forest,3,COMPLETE,0.3532762001549419,3.367639,500.0,10.0,,,,,,,,,10.0,0.5,,,,
eth,random_forest,4,COMPLETE,0.3398557706461636,2.993284,500.0,17.0,,,,,,,,,5.0,log2,,,,
eth,random_forest,5,PRUNED,0.2949086552860138,0.592983,600.0,8.0,,,,,,,,,3.0,log2,,,,
