,xgboost_stateful,xgboost_defensive,xgboost_prob_weighted,lightgbm_stateful,lightgbm_defensive,lightgbm_prob_weighted,random_forest_stateful,random_forest_defensive,random_forest_prob_weighted,mlp_stateful,mlp_defensive,mlp_prob_weighted,BUY_AND_HOLD
2024-02-05,0.5849192632285939,0.5176317348756271,0.9876039791080968,0.6606178679164817,0.5729444419541417,1.1477727476415647,0.6750533960401844,0.5700596473207182,0.9492112590733587,0.5186053190840197,0.8044933056198373,0.873042847238862,0.8293083525770751
2024-02-06,0.5849192632285939,0.5176317348756271,0.9876039791080968,0.6606178679164817,0.5729444419541417,1.1477727476415647,0.6750533960401844,0.5700596473207182,0.9492112590733587,0.5186053190840197,0.8044933056198373,0.873042847238862,0.8557555084663651
2024-02-07,0.5849192632285939,0.5176317348756271,0.9876039791080968,0.6606178679164817,0.5729444419541417,1.1477727476415647,0.6750533960401844,0.5700596473207182,0.9492112590733587,0.5186053190840197,0.8044933056198373,0.873042847238862,0.874349367730752
2024-02-08,0.5849192632285939,0.5176317348756271,0.9876039791080968,0.6606178679164817,0.5729444419541417,1.1477727476415647,0.6750533960401844,0.5700596473207182,0.9492112590733587,0.5186053190840197,0.8044933056198373,0.873042847238862,0.8729646108888748
2024-02-09,0.5849192632285939,0.5176317348756271,0.9876039791080968,0.6606178679164817,0.5729444419541417,1.1477727476415647,0.6750533960401844,0.5700596473207182,0.9492112590733587,0.5186053190840197,0.8044933056198373,0.873042847238862,0.8973541394744199
2024-02-10,0.5849192632285939,0.5176317348756271,0.9876039791080968,0.6606178679164817,0.5729444419541417,1.1477727476415647,0.6750533960401844,0.5700596473207182,0.9492112590733587,0.5186053190840197,0.8044933056198373,0.873042847238862,0.9023008823057953
2024-02-11,0.5849192632285939,0.5176317348756271,0.9876039791080968,0.6606178679164817,0.5729444419541417,1.1477727476415647,0.6750533960401844,0.5700596473207182,0.9492112590733587,0.5186053190840197,0.8044933056198373,0.873042847238862,0.9045888180202446
2024-02-12,0.5849192632285939,0.5176317348756271,0.9876039791080968,0.6606178679164817,0.5729444419541417,1.1477727476415647,0.6750533960401844,0.5700596473207182,0.9492112590733587,0.5186053190840197,0.8044933056198373,0.873042847238862,0.9588970384892459
2024-02-13,0.5849192632285939,0.5176317348756271,0.9876039791080968,0.6606178679164817,0.5729444419541417,1.1477727476415647,0.6743783426441442,0.5694895876733975,0.9491939292665716,0.5186053190840197,0.8044933056198373,0.8728417525754428,0.953150161083778
2024-02-14,0.5843343439653653,0.5171141031407515,0.9873556326067559,0.6599572500485652,0.5723714975121876,1.1477502789533993,0.7090180906943535,0.5987416774674993,0.9499819981298935,0.5186053190840197,0.8044933056198373,0.8830713237016208,1.002109149452983
2024-02-15,0.5941107321524105,0.5257658421006633,0.9914302395489172,0.6709988708773967,0.5813753660640044,1.1481037227488144,0.7208805392357599,0.6087591120460697,0.9519612573613065,0.5180867137649358,0.8036888123142175,0.887579453797286,1.01887524946408
2024-02-16,0.5897590972693553,0.521914807512355,0.9901749935743841,0.6654130607853483,0.5813753660640044,1.1481037227488144,0.7156003637881815,0.6043001833582139,0.9511916075596348,0.5142919258675702,0.7978020977986976,0.8813232407379326,1.0114123762367502
2024-02-17,0.5861791770930087,0.5187467116603394,0.9889593262842067,0.6654130607853483,0.5813753660640044,1.1481037227488144,0.711256569529835,0.6006319967562768,0.9508107866352513,0.5111701019729156,0.7929593275220456,0.8759918637751996,1.0052729617045097
2024-02-18,0.6055999192279997,0.5359333442024425,0.9984109470616214,0.6654130607853483,0.5813753660640044,1.1481037227488144,0.7348212592500662,0.620531576241301,0.9533254854288269,0.5281057133447912,0.8192309168673253,0.9049417291527143,1.0385787284861985
2024-02-19,0.6191836798064719,0.5479544657424622,1.0009641053874294,0.6654130607853483,0.5813753660640044,1.1481037227488144,0.7513034874286113,0.6344502576932223,0.9549907137139931,0.5399512591291163,0.8376064751854208,0.925231169110798,1.0618743141389093
2024-02-20,0.6338933006042278,0.5609719315904441,1.0056023890660137,0.664747647724563,0.5807939906979405,1.1480852281704237,0.7691518089598902,0.6495225585468601,0.9559415138625974,0.5527785970097635,0.8575050513745951,0.9471966340295442,1.0871007033433897
2024-02-21,0.6248170379643018,0.5529397776303245,1.0005061110244808,0.6545648562131943,0.5718972249273854,1.1478019275784255,0.7581388769389336,0.6402225117940255,0.9545247994855738,0.5448637575195716,0.8452270527683307,0.9336434543756194,1.0715352895897061
2024-02-22,0.6243293393310032,0.5525081825273399,1.0004684839424969,0.6545648562131943,0.5718972249273854,1.1478019275784255,0.7583052533131432,0.6403630109867721,0.9544882791224961,0.5449833298818021,0.8454125409640968,0.9338461364441022,1.0717704419631597
2024-02-23,0.6243293393310032,0.5525081825273399,1.0004684839424969,0.6545648562131943,0.5718972249273854,1.1478019275784255,0.744951321833423,0.6290860697635609,0.9543596402386473,0.5359310303061071,0.8313700424760856,0.9183787635739163,1.053968086211967
2024-02-24,0.6243293393310032,0.5525081825273399,1.0004684839424969,0.6545648562131943,0.5718972249273854,1.1478019275784255,0.744951321833423,0.6290860697635609,0.9543596402386473,0.5489049003100571,0.8514959285441164,0.9405649219017189,1.0794826471639904
2024-02-25,0.6237050099916722,0.5519556743448125,1.0004101105383,0.6545648562131943,0.5718972249273854,1.1478019275784255,0.7442063705115897,0.6284569836937973,0.954352558896628,0.5709740621997176,0.885731005485153,0.9781690680153933,1.1228841130351903
2024-02-26,0.636365407164527,0.5631596537053593,1.0015949452760395,0.6545648562131943,0.5718972249273854,1.1478019275784255,0.7600569943042915,0.6418422967106407,0.9544871317398604,0.5831350640587812,0.9045959191781461,0.9987197835774926,1.1468000782079788
2024-02-27,0.6357290417573626,0.5625964940516539,1.00139401723713,0.6539102913569811,0.571325327702458,1.1477346131859238,0.7757233410971276,0.6550719940648284,0.9548802133063014,0.5951546839150128,0.9232415121842352,1.019043708784587,1.1704379999189722
