asset,model,trial,state,value,duration_s,param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_min_child_weight,param_num_leaves,param_feature_fraction,param_bagging_fraction,param_min_data_in_leaf,param_min_samples_leaf,param_max_features,param_hidden_layer_sizes_idx,param_batch_size,param_learning_rate_init,param_alpha
eth,lightgbm,24,COMPLETE,0.49449167528958593,7.56597,150.0,,0.023384770028216744,,,,42.0,0.821671356144635,0.8094138537854623,38.0,,,,,,
eth,lightgbm,25,PRUNED,0.4402379938778407,0.459671,100.0,,0.044202442006134296,,,,30.0,0.7622508749047892,0.8651250666290947,46.0,,,,,,
eth,lightgbm,26,PRUNED,0.4368113936288727,1.851971,250.0,,0.03320052176484673,,,,97.0,0.6407869263803048,0.7431112214919919,24.0,,,,,,
eth,lightgbm,27,PRUNED,0.41083629233402924,1.319139,200.0,,0.020578022614109282,,,,56.0,0.8918453681649303,0.9421572702232562,32.0,,,,,,
eth,lightgbm,28,PRUNED,0.39723947550034505,0.756387,150.0,,0.04555957654160668,,,,88.0,0.7860433530370203,0.7921840847984488,36.0,,,,,,
eth,lightgbm,29,PRUNED,0.4342303605406874,0.865877,100.0,,0.013847949958968927,,,,65.0,0.8312788828572721,0.6819884277200323,17.0,,,,,,
eth,random_forest,0,COMPLETE,0.5154233092228221,2.580078,400.0,20.0,,,,,,,,,11.0,sqrt,,,,
eth,random_forest,1,COMPLETE,0.5143242816090323,1.92869,200.0,18.0,,,,,,,,,10.0,0.5,,,,
eth,random_forest,2,COMPLETE,0.5095666569612164,6.165108,700.0,9.0,,,,,,,,,3.0,0.5,,,,
eth,random_forest,3,COMPLETE,0.5179896136319904,4.077447,500.0,10.0,,,,,,,,,10.0,0.5,,,,
eth,random_forest,4,COMPLETE,0.5126844518734377,3.398195,500.0,17.0,,,,,,,,,3.0,log2,,,,
eth,random_forest,5,PRUNED,0.534543744524075,1.234701,600.0,8.0,,,,,,,,,1.0,log2,,,,
eth,random_forest,6,PRUNED,0.5353488613401624,1.214374,400.0,7.0,,,,,,,,,11.0,0.5,,,,
eth,random_forest,7,PRUNED,0.4591542433986164,0.251982,200.0,19.0,,,,,,,,,4.0,sqrt,,,,
eth,random_forest,8,PRUNED,0.5280551444774852,1.023663,500.0,8.0,,,,,,,,,15.0,log2,,,,
eth,random_forest,9,PRUNED,0.4422001138914012,0.7761,600.0,19.0,,,,,,,,,2.0,0.5,,,,
eth,random_forest,10,PRUNED,0.45487606993631086,0.996294,800.0,12.0,,,,,,,,,7.0,0.5,,,,
eth,random_forest,11,PRUNED,0.534446079590672,1.904156,400.0,14.0,,,,,,,,,13.0,sqrt,,,,
eth,random_forest,12,PRUNED,0.4654532414541719,0.320987,300.0,11.0,,,,,,,,,9.0,sqrt,,,,
eth,random_forest,13,COMPLETE,0.5204536644039008,2.757332,400.0,14.0,,,,,,,,,6.0,sqrt,,,,
eth,random_forest,14,COMPLETE,0.5198341257590219,3.955752,600.0,15.0,,,,,,,,,6.0,sqrt,,,,
eth,random_forest,15,PRUNED,0.4633252305436586,0.62558,700.0,15.0,,,,,,,,,6.0,sqrt,,,,
eth,random_forest,16,COMPLETE,0.5239862976582816,4.040244,600.0,16.0,,,,,,,,,5.0,sqrt,,,,
eth,random_forest,17,PRUNED,0.4611598712341367,0.367415,300.0,16.0,,,,,,,,,5.0,sqrt,,,,
eth,random_forest,18,PRUNED,0.46681382104498725,0.619063,700.0,14.0,,,,,,,,,8.0,sqrt,,,,
eth,random_forest,19,PRUNED,0.5399115238129593,4.154265,800.0,13.0,,,,,,,,,7.0,sqrt,,,,
eth,random_forest,20,PRUNED,0.4611598712341367,0.280784,300.0,17.0,,,,,,,,,5.0,sqrt,,,,
eth,random_forest,21,COMPLETE,0.522862692588661,4.064297,600.0,15.0,,,,,,,,,5.0,sqrt,,,,
eth,random_forest,22,PRUNED,0.46810699588477367,0.635044,600.0,13.0,,,,,,,,,4.0,sqrt,,,,
eth,random_forest,23,PRUNED,0.53683033758054,2.500784,500.0,16.0,,,,,,,,,7.0,sqrt,,,,
eth,random_forest,24,COMPLETE,0.5267463459102089,4.811423,700.0,12.0,,,,,,,,,5.0,sqrt,,,,
eth,random_forest,25,PRUNED,0.46624026857291695,0.763843,700.0,11.0,,,,,,,,,1.0,log2,,,,
eth,random_forest,26,PRUNED,0.4631583992331656,1.024146,800.0,12.0,,,,,,,,,4.0,sqrt,,,,
eth,random_forest,27,PRUNED,0.46296296296296297,0.591073,600.0,16.0,,,,,,,,,3.0,sqrt,,,,
eth,random_forest,28,COMPLETE,0.5214137626231325,4.22575,700.0,15.0,,,,,,,,,5.0,sqrt,,,,
eth,random_forest,29,PRUNED,0.4708717978031191,0.526968,600.0,20.0,,,,,,,,,8.0,sqrt,,,,
eth,mlp,0,COMPLETE,0.42779849796344005,1.104063,,,,,,,,,,,,,64_32,auto,0.005399484409787433,0.00025378155082656634
eth,mlp,1,COMPLETE,0.45163662514177555,2.973322,,,,,,,,,,,,,128_64,auto,0.0004059611610484307,0.0001256104370001356
eth,mlp,2,COMPLETE,0.43868379312138134,2.143271,,,,,,,,,,,,,128_64,128,0.0037183641805732083,6.290644294586156e-06
eth,mlp,3,COMPLETE,0.45165528605417515,1.206304,,,,,,,,,,,,,64_32_16,128,0.00853618986286683,0.0017123375973163992
eth,mlp,4,COMPLETE,0.4355269170736486,2.590879,,,,,,,,,,,,,128_64,64,0.006586289317583112,1.0842262717330169e-05
eth,mlp,5,COMPLETE,0.43551148492040676,1.301869,,,,,,,,,,,,,64,64,0.007568292060167618,0.0037958531426706445
eth,mlp,6,PRUNED,0.4484144066580571,0.092267,,,,,,,,,,,,,64_32,128,0.00034889766548903674,0.0020651425578959264
eth,mlp,7,COMPLETE,0.4379647476977909,2.299868,,,,,,,,,,,,,128_64,128,0.0035033984911586884,6.235377135673162e-06
eth,mlp,8,PRUNED,0.42913987512813345,0.153213,,,,,,,,,,,,,64_32,auto,0.0001705053926026929,0.0028340904295147754
eth,mlp,9,COMPLETE,0.44291717515688045,1.859423,,,,,,,,,,,,,64,64,0.0059487468132197715,7.742116473996245e-05
eth,mlp,10,COMPLETE,0.4508597178272119,2.20175,,,,,,,,,,,,,64_32_16,128,0.0013132838149715526,0.0006234903410575638
eth,mlp,11,PRUNED,0.44340052961075144,0.31075,,,,,,,,,,,,,64_32_16,auto,0.0007006524581917545,4.1761249964588066e-05
eth,mlp,12,COMPLETE,0.45363765119556626,1.584387,,,,,,,,,,,,,64_32_16,auto,0.0012153000200614483,0.0004314026603610777
eth,mlp,13,COMPLETE,0.45087004738634057,1.495854,,,,,,,,,,,,,64_32_16,auto,0.0015759695013811946,0.0006410256270564136
eth,mlp,14,PRUNED,0.46323768877161337,0.216717,,,,,,,,,,,,,64_32_16,128,0.0020725337719449516,0.0008167112824918626
eth,mlp,15,PRUNED,0.44455093176404653,0.253044,,,,,,,,,,,,,64_32_16,auto,0.0007275106397538889,2.591698953182593e-05
eth,mlp,16,PRUNED,0.4148949815616483,0.084564,,,,,,,,,,,,,64_32_16,128,0.00010836450979873672,0.009639757903159522
eth,mlp,17,PRUNED,0.39711172002229866,0.148818,,,,,,,,,,,,,64_32_16,auto,0.009970682275036459,2.2261163708640672e-06
eth,mlp,18,PRUNED,0.4456697854673102,0.156558,,,,,,,,,,,,,64_32_16,128,0.002740282276279087,0.00024656991391692806
eth,mlp,19,COMPLETE,0.49614229459717973,1.355933,,,,,,,,,,,,,64,64,0.0002793247129746424,0.009639798532690985
eth,mlp,20,COMPLETE,0.49611163471100933,1.774885,,,,,,,,,,,,,64,64,0.0002647102323702082,0.009374761559146237
eth,mlp,21,COMPLETE,0.48871645550648457,1.349325,,,,,,,,,,,,,64,64,0.00030366849822451074,0.0075349332296701325
eth,mlp,22,COMPLETE,0.5009886322553495,1.679198,,,,,,,,,,,,,64,64,0.00026078168710486305,0.008756136435490962
eth,mlp,23,COMPLETE,0.4924747632463631,1.221959,,,,,,,,,,,,,64,64,0.0001963994015759722,0.0053642352481513686
eth,mlp,24,PRUNED,0.44462942409668266,0.152311,,,,,,,,,,,,,64,64,0.0005755254978419905,0.001355906560240165
eth,mlp,25,COMPLETE,0.48848876227155624,1.437715,,,,,,,,,,,,,64,64,0.00021150592669398296,0.009280388316009917
eth,mlp,26,COMPLETE,0.49303410332952174,1.671466,,,,,,,,,,,,,64,64,0.00013844078535697933,0.0038194919590390434
eth,mlp,27,PRUNED,0.44616174055829233,0.262708,,,,,,,,,,,,,64,64,0.0004418002857776711,0.0013820696721653213
eth,mlp,28,COMPLETE,0.4953688729211742,1.972595,,,,,,,,,,,,,64,64,0.00026044444022898307,0.004079703441566138
eth,mlp,29,PRUNED,0.47181315231726684,0.141702,,,,,,,,,,,,,64,64,0.00010372008759745409,0.0001948925036177177
