asset,model,trial,state,value,duration_s,param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_min_child_weight,param_num_leaves,param_feature_fraction,param_bagging_fraction,param_min_data_in_leaf,param_min_samples_leaf,param_max_features,param_hidden_layer_sizes_idx,param_batch_size,param_learning_rate_init,param_alpha
btc,mlp,24,PRUNED,0.38772629890239324,0.088024,,,,,,,,,,,,,64_32_16,auto,0.0001594632483403423,1.2189897776974401e-06
btc,mlp,25,COMPLETE,0.5111373902671247,2.116962,,,,,,,,,,,,,64_32_16,auto,0.00017797785220942283,1.0384339610465092e-06
btc,mlp,26,PRUNED,0.3906432748538012,0.085372,,,,,,,,,,,,,64_32_16,auto,0.00013563922141335372,2.8002647170077668e-06
btc,mlp,27,COMPLETE,0.508927660061354,1.672044,,,,,,,,,,,,,64_32_16,auto,0.00020679355296705876,2.4760839576476287e-06
btc,mlp,28,PRUNED,0.5232827791190439,0.174398,,,,,,,,,,,,,64_32_16,auto,0.0004663915875553893,3.6696168453665196e-06
btc,mlp,29,PRUNED,0.39153439153439146,0.10546,,,,,,,,,,,,,64_32_16,auto,0.00010223754339582053,2.5278506112822666e-06
eth,xgboost,0,COMPLETE,0.45319290514336225,5.343325,300.0,8.0,0.07259248719561363,0.8394633936788146,0.6624074561769746,2.0,,,,,,,,,,
eth,xgboost,1,COMPLETE,0.4365127838369323,1.782108,100.0,8.0,0.05092911283433821,0.8832290311184182,0.608233797718321,10.0,,,,,,,,,,
eth,xgboost,2,COMPLETE,0.4291171462825228,4.833389,550.0,4.0,0.016362239850894616,0.6733618039413735,0.721696897183815,6.0,,,,,,,,,,
eth,xgboost,3,COMPLETE,0.4338721419462131,2.849952,300.0,4.0,0.05243180891902853,0.6557975442608167,0.7168578594140872,4.0,,,,,,,,,,
eth,xgboost,4,COMPLETE,0.4380774928598079,6.971798,350.0,7.0,0.017172542103877867,0.8056937753654446,0.836965827544817,1.0,,,,,,,,,,
eth,xgboost,5,PRUNED,0.4097261409100845,1.197779,400.0,4.0,0.011926324174062874,0.9795542149013333,0.9862528132298237,9.0,,,,,,,,,,
eth,xgboost,6,PRUNED,0.42645234595698994,0.626854,250.0,3.0,0.06378528225249058,0.7760609974958405,0.6488152939379115,5.0,,,,,,,,,,
eth,xgboost,7,COMPLETE,0.4442812085808267,2.21964,100.0,8.0,0.020153425505297702,0.8650089137415928,0.7246844304357644,6.0,,,,,,,,,,
eth,xgboost,8,PRUNED,0.40148108705084207,1.072141,400.0,4.0,0.13814017620274424,0.9100531293444458,0.9757995766256756,9.0,,,,,,,,,,
eth,xgboost,9,PRUNED,0.45419099615585756,4.824221,400.0,8.0,0.012707942999213693,0.678393144967658,0.6180909155642152,4.0,,,,,,,,,,
eth,xgboost,10,PRUNED,0.4229437229437229,1.916679,600.0,6.0,0.11923554250535781,0.7517680008465385,0.8560354009870226,1.0,,,,,,,,,,
eth,xgboost,11,COMPLETE,0.44703307814546783,1.765188,100.0,7.0,0.029946725513082095,0.859669981064516,0.7306410040468417,7.0,,,,,,,,,,
eth,xgboost,12,PRUNED,0.42099244681171194,1.018228,200.0,6.0,0.03143172177774311,0.9567417233778507,0.7708449222533328,7.0,,,,,,,,,,
eth,xgboost,13,PRUNED,0.42432497013142173,0.944932,200.0,7.0,0.08487196521368172,0.8429929624583503,0.6619798948938032,3.0,,,,,,,,,,
eth,xgboost,14,PRUNED,0.4088006230529595,2.024641,500.0,7.0,0.031029958798586322,0.7371197153065265,0.8056891692692756,8.0,,,,,,,,,,
eth,xgboost,15,COMPLETE,0.4462184603167489,2.77091,150.0,7.0,0.026101091640522982,0.822196762065712,0.6862545557370971,2.0,,,,,,,,,,
eth,xgboost,16,PRUNED,0.4150734931439282,1.152104,300.0,6.0,0.08240687661814532,0.9185192854778967,0.9110846414027766,7.0,,,,,,,,,,
eth,xgboost,17,PRUNED,0.42982929020664873,1.1618,200.0,8.0,0.041769524841184166,0.7348718141872437,0.7771711948160054,3.0,,,,,,,,,,
eth,xgboost,18,PRUNED,0.4148600021929168,1.56716,450.0,5.0,0.09496179709582014,0.9420164840043224,0.7492431962333567,5.0,,,,,,,,,,
eth,xgboost,19,PRUNED,0.40845782989107793,1.354754,300.0,7.0,0.06195730367239714,0.8693087163058641,0.6786861854782207,7.0,,,,,,,,,,
eth,xgboost,20,COMPLETE,0.44921368248435334,1.774356,150.0,5.0,0.041520497380081095,0.7911240133202304,0.6393783999957465,3.0,,,,,,,,,,
eth,xgboost,21,PRUNED,0.4528813760392159,1.210305,150.0,5.0,0.04157231831699069,0.786353567892563,0.6351472731324339,2.0,,,,,,,,,,
eth,xgboost,22,COMPLETE,0.44414000916383856,1.376798,100.0,5.0,0.02479573883921572,0.6094339675657474,0.6927270871842709,3.0,,,,,,,,,,
eth,xgboost,23,COMPLETE,0.4426469922262097,2.223825,150.0,6.0,0.036484624164512355,0.8265030335735719,0.6049023671174069,2.0,,,,,,,,,,
eth,xgboost,24,PRUNED,0.44643604339999027,1.156038,250.0,8.0,0.05863521409654156,0.8530521571049273,0.6590206882879921,4.0,,,,,,,,,,
eth,xgboost,25,PRUNED,0.4338309665412469,1.255673,250.0,5.0,0.07490346073563513,0.8910149050713664,0.695501734952726,1.0,,,,,,,,,,
eth,xgboost,26,PRUNED,0.43305169497105866,0.826627,150.0,3.0,0.042912781326989925,0.7649262694419703,0.7431112214919919,5.0,,,,,,,,,,
